Var1,Var2,PIP,trial,df,case
5,8,0,30,3,1
6,8,0,30,3,1
7,8,0,30,3,1
1,9,0,30,3,1
2,9,0,30,3,1
3,9,0,30,3,1
4,9,0,30,3,1
5,9,0,30,3,1
6,9,0,30,3,1
7,9,0,30,3,1
8,9,0,30,3,1
1,10,0,30,3,1
2,10,0,30,3,1
3,10,0,30,3,1
4,10,0,30,3,1
5,10,0,30,3,1
6,10,0,30,3,1
7,10,0,30,3,1
8,10,0,30,3,1
9,10,0,30,3,1
1,2,0,31,2,1
1,3,0,31,2,1
2,3,0,31,2,1
1,4,4.8e-4,31,2,1
2,4,0.0011200000000000001,31,2,1
3,4,0.04192,31,2,1
1,5,0.004,31,2,1
2,5,0.00848,31,2,1
3,5,0.0064,31,2,1
4,5,0.052,31,2,1
1,6,0,31,2,1
2,6,0,31,2,1
3,6,0,31,2,1
4,6,1.5999999999999999e-4,31,2,1
5,6,9.6e-4,31,2,1
1,7,0,31,2,1
2,7,8e-4,31,2,1
3,7,3.1999999999999997e-4,31,2,1
4,7,0.00192,31,2,1
5,7,0.0416,31,2,1
6,7,0.0014399999999999999,31,2,1
1,8,1.5999999999999999e-4,31,2,1
2,8,3.1999999999999997e-4,31,2,1
3,8,0,31,2,1
4,8,0,31,2,1
5,8,3.1999999999999997e-4,31,2,1
6,8,0,31,2,1
7,8,0,31,2,1
1,9,0,31,2,1
2,9,0,31,2,1
3,9,0,31,2,1
4,9,0.52048,31,2,1
5,9,9.6e-4,31,2,1
6,9,0,31,2,1
7,9,0.00272,31,2,1
8,9,0,31,2,1
1,10,4.8e-4,31,2,1
2,10,0,31,2,1
3,10,0,31,2,1
4,10,9.6e-4,31,2,1
5,10,0,31,2,1
6,10,0,31,2,1
7,10,0.0184,31,2,1
8,10,1.5999999999999999e-4,31,2,1
9,10,0.00544,31,2,1
1,2,0,32,3,1
1,3,0,32,3,1
2,3,0,32,3,1
1,4,0,32,3,1
2,4,4.8e-4,32,3,1
3,4,0,32,3,1
1,5,0,32,3,1
2,5,4.8e-4,32,3,1
3,5,0,32,3,1
4,5,0,32,3,1
1,6,0,32,3,1
2,6,0,32,3,1
3,6,0,32,3,1
4,6,0,32,3,1
5,6,0,32,3,1
1,7,0,32,3,1
2,7,0,32,3,1
3,7,0,32,3,1
4,7,0,32,3,1
5,7,0,32,3,1
6,7,0,32,3,1
1,8,0,32,3,1
2,8,0,32,3,1
3,8,0,32,3,1
4,8,0,32,3,1
5,8,8e-4,32,3,1
6,8,0,32,3,1
7,8,0,32,3,1
1,9,0,32,3,1
2,9,0,32,3,1
3,9,0,32,3,1
4,9,0.96512,32,3,1
5,9,3.1999999999999997e-4,32,3,1
6,9,0,32,3,1
7,9,0,32,3,1
8,9,0,32,3,1
1,10,1.5999999999999999e-4,32,3,1
2,10,0,32,3,1
3,10,4.8e-4,32,3,1
4,10,0,32,3,1
5,10,0.00512,32,3,1
6,10,0,32,3,1
7,10,0,32,3,1
8,10,0,32,3,1
9,10,0.00352,32,3,1
1,2,0,33,3,1
1,3,0,33,3,1
2,3,0,33,3,1
1,4,0,33,3,1
2,4,0,33,3,1
3,4,0,33,3,1
1,5,0,33,3,1
2,5,0,33,3,1
3,5,0,33,3,1
4,5,9.6e-4,33,3,1
1,6,0,33,3,1
2,6,0,33,3,1
3,6,0,33,3,1
4,6,0,33,3,1
5,6,0,33,3,1
1,7,0,33,3,1
2,7,0,33,3,1
3,7,0,33,3,1
4,7,0,33,3,1
5,7,9.6e-4,33,3,1
6,7,0,33,3,1
1,8,0,33,3,1
2,8,0,33,3,1
3,8,0,33,3,1
4,8,4.8e-4,33,3,1
5,8,0,33,3,1
6,8,0,33,3,1
7,8,0,33,3,1
1,9,0,33,3,1
2,9,0,33,3,1
3,9,0,33,3,1
4,9,3.1999999999999997e-4,33,3,1
5,9,0.1784,33,3,1
6,9,0,33,3,1
7,9,0,33,3,1
8,9,0,33,3,1
1,10,0,33,3,1
2,10,0,33,3,1
3,10,0,33,3,1
4,10,0.5176,33,3,1
5,10,8e-4,33,3,1
6,10,0,33,3,1
7,10,0,33,3,1
8,10,0,33,3,1
9,10,1.6e-4,33,3,1
1,2,0,34,4,1
1,3,0,34,4,1
2,3,0,34,4,1
1,4,0,34,4,1
2,4,0,34,4,1
3,4,0,34,4,1
1,5,0,34,4,1
2,5,0,34,4,1
3,5,0,34,4,1
4,5,0,34,4,1
1,6,0,34,4,1
2,6,0,34,4,1
3,6,0,34,4,1
4,6,0,34,4,1
5,6,0,34,4,1
1,7,0,34,4,1
2,7,0,34,4,1
3,7,0,34,4,1
4,7,0,34,4,1
5,7,0,34,4,1
6,7,0,34,4,1
1,8,0,34,4,1
2,8,0,34,4,1
3,8,0,34,4,1
4,8,0,34,4,1
5,8,0,34,4,1
6,8,0,34,4,1
7,8,0,34,4,1
1,9,0,34,4,1
2,9,0,34,4,1
3,9,4.8e-4,34,4,1
4,9,0,34,4,1
5,9,0,34,4,1
6,9,0,34,4,1
7,9,0,34,4,1
8,9,0,34,4,1
1,10,0,34,4,1
2,10,0,34,4,1
3,10,0,34,4,1
4,10,1.6e-4,34,4,1
5,10,0,34,4,1
6,10,0,34,4,1
7,10,0,34,4,1
8,10,0,34,4,1
9,10,0,34,4,1
1,2,0,35,2,1
1,3,0,35,2,1
2,3,0,35,2,1
1,4,0,35,2,1
2,4,0,35,2,1
3,4,1.5999999999999999e-4,35,2,1
1,5,4.8e-4,35,2,1
2,5,0,35,2,1
3,5,4.8e-4,35,2,1
4,5,0.0054399999999999995,35,2,1
1,6,0,35,2,1
2,6,0,35,2,1
3,6,0,35,2,1
4,6,6.399999999999999e-4,35,2,1
5,6,8e-4,35,2,1
1,7,0,35,2,1
2,7,1.5999999999999999e-4,35,2,1
3,7,0,35,2,1
4,7,4.8e-4,35,2,1
5,7,0,35,2,1
6,7,0,35,2,1
1,8,0,35,2,1
2,8,0,35,2,1
3,8,0,35,2,1
4,8,0,35,2,1
5,8,0,35,2,1
6,8,1.6e-4,35,2,1
7,8,0,35,2,1
1,9,0,35,2,1
2,9,4.8e-4,35,2,1
3,9,6.399999999999999e-4,35,2,1
4,9,0.00592,35,2,1
5,9,0.031200000000000002,35,2,1
6,9,0,35,2,1
7,9,0,35,2,1
8,9,0,35,2,1
1,10,0,35,2,1
2,10,3.1999999999999997e-4,35,2,1
3,10,0,35,2,1
4,10,0.03248,35,2,1
5,10,0.08352,35,2,1
6,10,1.6e-4,35,2,1
7,10,3.2e-4,35,2,1
8,10,3.1999999999999997e-4,35,2,1
9,10,0.0048000000000000004,35,2,1
1,2,0,36,3,1
1,3,0,36,3,1
2,3,0,36,3,1
1,4,3.1999999999999997e-4,36,3,1
2,4,0,36,3,1
3,4,1.5999999999999999e-4,36,3,1
1,5,0.0011200000000000001,36,3,1
2,5,0,36,3,1
3,5,1.6e-4,36,3,1
4,5,1.5999999999999999e-4,36,3,1
1,6,0,36,3,1
2,6,0,36,3,1
3,6,0,36,3,1
4,6,0,36,3,1
5,6,0,36,3,1
1,7,0,36,3,1
2,7,0,36,3,1
3,7,0,36,3,1
4,7,0,36,3,1
5,7,0,36,3,1
6,7,0,36,3,1
1,8,0,36,3,1
2,8,0,36,3,1
3,8,0,36,3,1
4,8,9.6e-4,36,3,1
5,8,0,36,3,1
6,8,0,36,3,1
7,8,0,36,3,1
1,9,0,36,3,1
2,9,0,36,3,1
3,9,0,36,3,1
4,9,0,36,3,1
5,9,0.43328,36,3,1
6,9,0,36,3,1
7,9,0,36,3,1
8,9,0,36,3,1
1,10,0,36,3,1
2,10,0,36,3,1
3,10,0,36,3,1
4,10,1.6e-4,36,3,1
5,10,4.8e-4,36,3,1
6,10,0,36,3,1
7,10,0,36,3,1
8,10,1.6e-4,36,3,1
9,10,0.00176,36,3,1
1,2,0,37,3,1
1,3,0,37,3,1
2,3,0,37,3,1
1,4,0,37,3,1
2,4,1.6e-4,37,3,1
3,4,0,37,3,1
1,5,0,37,3,1
2,5,0,37,3,1
3,5,0,37,3,1
4,5,0.89008,37,3,1
1,6,0,37,3,1
2,6,0,37,3,1
3,6,0,37,3,1
4,6,0,37,3,1
5,6,0,37,3,1
1,7,0,37,3,1
2,7,0,37,3,1
3,7,0,37,3,1
4,7,0,37,3,1
5,7,0,37,3,1
6,7,0,37,3,1
1,8,0,37,3,1
2,8,0,37,3,1
3,8,0,37,3,1
4,8,0,37,3,1
5,8,0,37,3,1
6,8,0,37,3,1
7,8,0,37,3,1
1,9,0,37,3,1
2,9,4.8e-4,37,3,1
3,9,0,37,3,1
4,9,0,37,3,1
5,9,0,37,3,1
6,9,0,37,3,1
7,9,3.1999999999999997e-4,37,3,1
8,9,0,37,3,1
1,10,0,37,3,1
2,10,0,37,3,1
3,10,0,37,3,1
4,10,3.1999999999999997e-4,37,3,1
5,10,0,37,3,1
6,10,0,37,3,1
7,10,0,37,3,1
8,10,0,37,3,1
9,10,0.00848,37,3,1
1,2,0,38,3,1
1,3,0,38,3,1
2,3,0,38,3,1
1,4,0.00592,38,3,1
2,4,0,38,3,1
3,4,0,38,3,1
1,5,0,38,3,1
2,5,0,38,3,1
3,5,0,38,3,1
4,5,9.6e-4,38,3,1
1,6,0,38,3,1
2,6,0,38,3,1
3,6,0,38,3,1
4,6,0,38,3,1
5,6,0,38,3,1
1,7,0,38,3,1
2,7,0,38,3,1
3,7,0,38,3,1
4,7,0,38,3,1
5,7,0,38,3,1
6,7,0,38,3,1
1,8,0,38,3,1
2,8,0,38,3,1
3,8,0,38,3,1
4,8,0,38,3,1
5,8,0,38,3,1
6,8,0,38,3,1
7,8,0,38,3,1
1,9,0,38,3,1
2,9,0,38,3,1
3,9,0,38,3,1
4,9,0,38,3,1
5,9,0,38,3,1
6,9,0,38,3,1
7,9,0,38,3,1
8,9,0,38,3,1
1,10,0,38,3,1
2,10,0,38,3,1
3,10,0,38,3,1
4,10,0,38,3,1
5,10,1.6e-4,38,3,1
6,10,0,38,3,1
7,10,0,38,3,1
8,10,0,38,3,1
9,10,0,38,3,1
1,2,0,39,4,1
1,3,0,39,4,1
2,3,0,39,4,1
1,4,0,39,4,1
2,4,0,39,4,1
3,4,0,39,4,1
1,5,0,39,4,1
2,5,0,39,4,1
3,5,0,39,4,1
4,5,0,39,4,1
1,6,0,39,4,1
2,6,0,39,4,1
3,6,0,39,4,1
4,6,0,39,4,1
5,6,0,39,4,1
1,7,0,39,4,1
2,7,0,39,4,1
3,7,0,39,4,1
4,7,0,39,4,1
5,7,0,39,4,1
6,7,0,39,4,1
1,8,0,39,4,1
2,8,0,39,4,1
3,8,0,39,4,1
4,8,0,39,4,1
5,8,3.1999999999999997e-4,39,4,1
6,8,0,39,4,1
7,8,0,39,4,1
1,9,0,39,4,1
2,9,0,39,4,1
3,9,0,39,4,1
4,9,0,39,4,1
5,9,0,39,4,1
6,9,0,39,4,1
7,9,0,39,4,1
8,9,0,39,4,1
1,10,0,39,4,1
2,10,0,39,4,1
3,10,0,39,4,1
4,10,0,39,4,1
5,10,0,39,4,1
6,10,0,39,4,1
7,10,0,39,4,1
8,10,0,39,4,1
9,10,3.2e-4,39,4,1
1,2,0,3,4,1
1,3,0,3,4,1
2,3,0,3,4,1
1,4,0,3,4,1
2,4,0,3,4,1
3,4,0,3,4,1
1,5,0,3,4,1
2,5,0,3,4,1
3,5,0,3,4,1
4,5,0,3,4,1
1,6,0,3,4,1
2,6,0,3,4,1
3,6,0,3,4,1
4,6,0,3,4,1
5,6,0,3,4,1
1,7,0,3,4,1
2,7,0,3,4,1
3,7,0,3,4,1
4,7,0,3,4,1
5,7,0,3,4,1
6,7,0,3,4,1
1,8,0,3,4,1
2,8,0,3,4,1
3,8,0,3,4,1
4,8,1.5999999999999999e-4,3,4,1
5,8,0,3,4,1
6,8,0,3,4,1
7,8,0,3,4,1
1,9,0,3,4,1
2,9,0,3,4,1
3,9,0,3,4,1
4,9,0,3,4,1
5,9,0,3,4,1
6,9,0,3,4,1
7,9,0,3,4,1
8,9,0,3,4,1
1,10,0,3,4,1
2,10,0,3,4,1
3,10,0,3,4,1
4,10,0,3,4,1
5,10,0,3,4,1
6,10,0,3,4,1
7,10,0,3,4,1
8,10,0,3,4,1
9,10,0,3,4,1
1,2,4.8e-4,40,2,1
1,3,0,40,2,1
2,3,0.00128,40,2,1
1,4,0,40,2,1
2,4,0.01328,40,2,1
3,4,0.0016,40,2,1
1,5,0.00688,40,2,1
2,5,0.00288,40,2,1
3,5,0.00192,40,2,1
4,5,0.44592,40,2,1
1,6,0.0025599999999999998,40,2,1
2,6,9.6e-4,40,2,1
3,6,3.1999999999999997e-4,40,2,1
4,6,0,40,2,1
5,6,0.0014399999999999999,40,2,1
1,7,4.8e-4,40,2,1
2,7,4.8e-4,40,2,1
3,7,0.00192,40,2,1
4,7,1.5999999999999999e-4,40,2,1
5,7,0.00256,40,2,1
6,7,0,40,2,1
1,8,9.6e-4,40,2,1
2,8,0.00288,40,2,1
3,8,0.00944,40,2,1
4,8,0.02832,40,2,1
5,8,0.00592,40,2,1
6,8,0.00112,40,2,1
7,8,0.00928,40,2,1
1,9,0.0032,40,2,1
2,9,0.0064,40,2,1
3,9,6.4e-4,40,2,1
4,9,0.35152,40,2,1
5,9,0.12368,40,2,1
6,9,0.00272,40,2,1
7,9,8e-4,40,2,1
8,9,0.00304,40,2,1
1,10,3.1999999999999997e-4,40,2,1
2,10,0.02032,40,2,1
3,10,0.02592,40,2,1
4,10,0.00288,40,2,1
5,10,0.16304,40,2,1
6,10,0.00608,40,2,1
7,10,9.6e-4,40,2,1
8,10,0.01584,40,2,1
9,10,0.02528,40,2,1
1,2,0,41,3,1
1,3,0,41,3,1
2,3,0,41,3,1
1,4,0,41,3,1
2,4,0,41,3,1
3,4,1.5999999999999999e-4,41,3,1
1,5,1.5999999999999999e-4,41,3,1
2,5,0,41,3,1
3,5,0,41,3,1
4,5,0.0022400000000000002,41,3,1
1,6,0,41,3,1
2,6,0,41,3,1
3,6,0,41,3,1
4,6,0,41,3,1
5,6,0,41,3,1
1,7,0,41,3,1
2,7,0,41,3,1
3,7,0,41,3,1
4,7,8e-4,41,3,1
5,7,0,41,3,1
6,7,0,41,3,1
1,8,0,41,3,1
2,8,0,41,3,1
3,8,0,41,3,1
4,8,0,41,3,1
5,8,0,41,3,1
6,8,0,41,3,1
7,8,0,41,3,1
1,9,0,41,3,1
2,9,0,41,3,1
3,9,0,41,3,1
4,9,0,41,3,1
5,9,0.5,41,3,1
6,9,0,41,3,1
7,9,1.5999999999999999e-4,41,3,1
8,9,6.399999999999999e-4,41,3,1
1,10,1.6e-4,41,3,1
2,10,4.8e-4,41,3,1
3,10,3.2e-4,41,3,1
4,10,0.0016,41,3,1
5,10,0,41,3,1
6,10,1.6e-4,41,3,1
7,10,0,41,3,1
8,10,3.1999999999999997e-4,41,3,1
9,10,0.00144,41,3,1
1,2,1.6e-4,42,3,1
1,3,0,42,3,1
2,3,0,42,3,1
1,4,1.5999999999999999e-4,42,3,1
2,4,0,42,3,1
3,4,0,42,3,1
1,5,0,42,3,1
2,5,0,42,3,1
3,5,0,42,3,1
4,5,1,42,3,1
1,6,0,42,3,1
2,6,0,42,3,1
3,6,0,42,3,1
4,6,0,42,3,1
5,6,0,42,3,1
1,7,0,42,3,1
2,7,0,42,3,1
3,7,0,42,3,1
4,7,0,42,3,1
5,7,1.5999999999999999e-4,42,3,1
6,7,0,42,3,1
1,8,9.6e-4,42,3,1
2,8,1.5999999999999999e-4,42,3,1
3,8,0,42,3,1
4,8,0,42,3,1
5,8,3.2e-4,42,3,1
6,8,0,42,3,1
7,8,0,42,3,1
1,9,1.6e-4,42,3,1
2,9,1.6e-4,42,3,1
3,9,0,42,3,1
4,9,1.6e-4,42,3,1
5,9,4.8e-4,42,3,1
6,9,3.1999999999999997e-4,42,3,1
7,9,6.399999999999999e-4,42,3,1
8,9,0,42,3,1
1,10,0.00944,42,3,1
2,10,0,42,3,1
3,10,0,42,3,1
4,10,0,42,3,1
5,10,0,42,3,1
6,10,0,42,3,1
7,10,4.8e-4,42,3,1
8,10,0,42,3,1
9,10,0,42,3,1
1,2,0,43,3,1
1,3,0,43,3,1
2,3,0,43,3,1
1,4,0,43,3,1
2,4,0,43,3,1
3,4,0,43,3,1
1,5,0,43,3,1
2,5,0.0016,43,3,1
3,5,1.6e-4,43,3,1
4,5,0.00192,43,3,1
1,6,0,43,3,1
2,6,0,43,3,1
3,6,0,43,3,1
4,6,0,43,3,1
5,6,0,43,3,1
1,7,0,43,3,1
2,7,0,43,3,1
3,7,0,43,3,1
4,7,1.6e-4,43,3,1
5,7,0,43,3,1
6,7,0,43,3,1
1,8,0,43,3,1
2,8,0,43,3,1
3,8,0,43,3,1
4,8,0,43,3,1
5,8,0,43,3,1
6,8,0,43,3,1
7,8,0,43,3,1
1,9,0,43,3,1
2,9,0,43,3,1
3,9,0.00592,43,3,1
4,9,0,43,3,1
5,9,0.5,43,3,1
6,9,0,43,3,1
7,9,0,43,3,1
8,9,0,43,3,1
1,10,0,43,3,1
2,10,0,43,3,1
3,10,0,43,3,1
4,10,0.00448,43,3,1
5,10,9.6e-4,43,3,1
6,10,6.4e-4,43,3,1
7,10,0,43,3,1
8,10,0,43,3,1
9,10,0.00432,43,3,1
1,2,0,44,3,1
1,3,0,44,3,1
2,3,0,44,3,1
1,4,0,44,3,1
2,4,0,44,3,1
3,4,0,44,3,1
1,5,1.6e-4,44,3,1
2,5,0,44,3,1
3,5,1.5999999999999999e-4,44,3,1
4,5,0.00848,44,3,1
1,6,0,44,3,1
2,6,0,44,3,1
3,6,0,44,3,1
4,6,0,44,3,1
5,6,4.8e-4,44,3,1
1,7,0,44,3,1
2,7,0,44,3,1
3,7,0,44,3,1
4,7,0,44,3,1
5,7,0,44,3,1
6,7,0,44,3,1
1,8,0,44,3,1
2,8,0,44,3,1
3,8,0,44,3,1
4,8,0,44,3,1
5,8,6.4e-4,44,3,1
6,8,0,44,3,1
7,8,0,44,3,1
1,9,0,44,3,1
2,9,0,44,3,1
3,9,0,44,3,1
4,9,0.0048000000000000004,44,3,1
5,9,0,44,3,1
6,9,0,44,3,1
7,9,4.8e-4,44,3,1
8,9,4.8e-4,44,3,1
1,10,0,44,3,1
2,10,0,44,3,1
3,10,0,44,3,1
4,10,4.8e-4,44,3,1
5,10,0,44,3,1
6,10,0,44,3,1
7,10,1.5999999999999999e-4,44,3,1
8,10,0,44,3,1
9,10,3.1999999999999997e-4,44,3,1
1,2,0,45,3,1
1,3,0,45,3,1
2,3,0,45,3,1
1,4,0,45,3,1
2,4,0,45,3,1
3,4,4.8e-4,45,3,1
1,5,0,45,3,1
2,5,0,45,3,1
3,5,0,45,3,1
4,5,0.00112,45,3,1
1,6,0,45,3,1
2,6,0,45,3,1
3,6,0,45,3,1
4,6,0,45,3,1
5,6,0,45,3,1
1,7,1.5999999999999999e-4,45,3,1
2,7,3.1999999999999997e-4,45,3,1
3,7,3.2e-4,45,3,1
4,7,0,45,3,1
5,7,0,45,3,1
6,7,0.00176,45,3,1
1,8,0,45,3,1
2,8,0,45,3,1
3,8,0,45,3,1
4,8,4.8e-4,45,3,1
5,8,8e-4,45,3,1
6,8,0,45,3,1
7,8,0,45,3,1
1,9,0,45,3,1
2,9,0,45,3,1
3,9,0,45,3,1
4,9,0.00192,45,3,1
5,9,1,45,3,1
6,9,0,45,3,1
7,9,4.8e-4,45,3,1
8,9,0,45,3,1
1,10,0,45,3,1
2,10,0,45,3,1
3,10,0,45,3,1
4,10,9.6e-4,45,3,1
5,10,0,45,3,1
6,10,0,45,3,1
7,10,0,45,3,1
8,10,0,45,3,1
9,10,0,45,3,1
1,2,0,46,3,1
1,3,0,46,3,1
2,3,0,46,3,1
1,4,0.0051199999999999996,46,3,1
2,4,0,46,3,1
3,4,0,46,3,1
1,5,1.6e-4,46,3,1
2,5,3.1999999999999997e-4,46,3,1
3,5,0,46,3,1
4,5,3.1999999999999997e-4,46,3,1
1,6,0,46,3,1
2,6,0,46,3,1
3,6,4.8e-4,46,3,1
4,6,0,46,3,1
5,6,9.6e-4,46,3,1
1,7,0,46,3,1
2,7,0,46,3,1
3,7,0,46,3,1
4,7,1.5999999999999999e-4,46,3,1
5,7,0,46,3,1
6,7,0,46,3,1
1,8,0.00128,46,3,1
2,8,4.8e-4,46,3,1
3,8,0,46,3,1
4,8,0,46,3,1
5,8,0,46,3,1
6,8,0,46,3,1
7,8,3.1999999999999997e-4,46,3,1
1,9,0,46,3,1
2,9,0,46,3,1
3,9,0,46,3,1
4,9,4.8e-4,46,3,1
5,9,0.99984,46,3,1
6,9,0,46,3,1
7,9,0,46,3,1
8,9,0,46,3,1
1,10,8e-4,46,3,1
2,10,0,46,3,1
3,10,0,46,3,1
4,10,0,46,3,1
5,10,1.6e-4,46,3,1
6,10,1.6e-4,46,3,1
7,10,0,46,3,1
8,10,1.6e-4,46,3,1
9,10,1.5999999999999999e-4,46,3,1
1,2,0,47,3,1
1,3,0,47,3,1
2,3,0,47,3,1
1,4,0,47,3,1
2,4,0,47,3,1
3,4,0,47,3,1
1,5,0,47,3,1
2,5,0,47,3,1
3,5,1.6e-4,47,3,1
4,5,1,47,3,1
1,6,0,47,3,1
2,6,0,47,3,1
3,6,0,47,3,1
4,6,6.399999999999999e-4,47,3,1
5,6,3.1999999999999997e-4,47,3,1
1,7,0,47,3,1
2,7,0,47,3,1
3,7,0,47,3,1
4,7,0,47,3,1
5,7,0,47,3,1
6,7,0,47,3,1
1,8,0,47,3,1
2,8,0,47,3,1
3,8,0,47,3,1
4,8,1.6e-4,47,3,1
5,8,0,47,3,1
6,8,0,47,3,1
7,8,0,47,3,1
1,9,0,47,3,1
2,9,0,47,3,1
3,9,0,47,3,1
4,9,0.0012799999999999999,47,3,1
5,9,0,47,3,1
6,9,0,47,3,1
7,9,0,47,3,1
8,9,0,47,3,1
1,10,0,47,3,1
2,10,0,47,3,1
3,10,0,47,3,1
4,10,0,47,3,1
5,10,0,47,3,1
6,10,0,47,3,1
7,10,0,47,3,1
8,10,0,47,3,1
9,10,0,47,3,1
1,2,0,48,3,1
1,3,0,48,3,1
2,3,0,48,3,1
1,4,0,48,3,1
2,4,0,48,3,1
3,4,4.8e-4,48,3,1
1,5,0,48,3,1
2,5,0,48,3,1
3,5,0,48,3,1
4,5,0.00176,48,3,1
1,6,0,48,3,1
2,6,0,48,3,1
3,6,0,48,3,1
4,6,0,48,3,1
5,6,0,48,3,1
1,7,0,48,3,1
2,7,0,48,3,1
3,7,0,48,3,1
4,7,0,48,3,1
5,7,0,48,3,1
6,7,0,48,3,1
1,8,0,48,3,1
2,8,0,48,3,1
3,8,0,48,3,1
4,8,0,48,3,1
5,8,3.1999999999999997e-4,48,3,1
6,8,1.5999999999999999e-4,48,3,1
7,8,0,48,3,1
1,9,0,48,3,1
2,9,0,48,3,1
3,9,0,48,3,1
4,9,0.00256,48,3,1
5,9,1,48,3,1
6,9,0,48,3,1
7,9,0,48,3,1
8,9,0,48,3,1
1,10,0,48,3,1
2,10,0,48,3,1
3,10,0,48,3,1
4,10,0,48,3,1
5,10,1.5999999999999999e-4,48,3,1
6,10,1.5999999999999999e-4,48,3,1
7,10,0,48,3,1
8,10,0,48,3,1
9,10,0,48,3,1
1,2,0,49,4,1
1,3,0,49,4,1
2,3,0,49,4,1
1,4,0,49,4,1
2,4,0,49,4,1
3,4,0,49,4,1
1,5,0,49,4,1
2,5,0,49,4,1
3,5,0,49,4,1
4,5,0,49,4,1
1,6,0,49,4,1
2,6,0,49,4,1
3,6,0,49,4,1
4,6,0,49,4,1
5,6,0,49,4,1
1,7,0,49,4,1
2,7,0,49,4,1
3,7,0,49,4,1
4,7,0,49,4,1
5,7,0,49,4,1
6,7,0,49,4,1
1,8,0,49,4,1
2,8,0,49,4,1
3,8,0,49,4,1
4,8,0,49,4,1
5,8,1.5999999999999999e-4,49,4,1
6,8,0,49,4,1
7,8,0,49,4,1
1,9,0,49,4,1
2,9,0,49,4,1
3,9,0,49,4,1
4,9,0,49,4,1
5,9,0,49,4,1
6,9,0,49,4,1
7,9,0,49,4,1
8,9,0,49,4,1
1,10,0,49,4,1
2,10,0,49,4,1
3,10,0,49,4,1
4,10,1.6e-4,49,4,1
5,10,0,49,4,1
6,10,0,49,4,1
7,10,0,49,4,1
8,10,0,49,4,1
9,10,0.0014399999999999999,49,4,1
1,2,0,4,3,1
1,3,0,4,3,1
2,3,0.01552,4,3,1
1,4,1.5999999999999999e-4,4,3,1
2,4,0,4,3,1
3,4,9.6e-4,4,3,1
1,5,0,4,3,1
2,5,0,4,3,1
3,5,0.00336,4,3,1
4,5,4.8e-4,4,3,1
1,6,0,4,3,1
2,6,0,4,3,1
3,6,3.2e-4,4,3,1
4,6,4.8e-4,4,3,1
5,6,0,4,3,1
1,7,1.6e-4,4,3,1
2,7,1.6e-4,4,3,1
3,7,0.0016,4,3,1
4,7,0,4,3,1
5,7,3.2e-4,4,3,1
6,7,0,4,3,1
1,8,0,4,3,1
2,8,1.6e-4,4,3,1
3,8,6.399999999999999e-4,4,3,1
4,8,0,4,3,1
5,8,1.6e-4,4,3,1
6,8,0,4,3,1
7,8,0,4,3,1
1,9,0,4,3,1
2,9,0,4,3,1
3,9,0,4,3,1
4,9,0.5016,4,3,1
5,9,0.50176,4,3,1
6,9,0,4,3,1
7,9,0,4,3,1
8,9,6.399999999999999e-4,4,3,1
1,10,0.00256,4,3,1
2,10,1.6e-4,4,3,1
3,10,4.8e-4,4,3,1
4,10,4.8e-4,4,3,1
5,10,0.00592,4,3,1
6,10,0,4,3,1
7,10,0,4,3,1
8,10,4.8e-4,4,3,1
9,10,0.01072,4,3,1
1,2,0,50,3,1
1,3,0,50,3,1
2,3,0,50,3,1
1,4,0,50,3,1
2,4,0,50,3,1
3,4,0,50,3,1
1,5,1.5999999999999999e-4,50,3,1
2,5,0,50,3,1
3,5,1.6e-4,50,3,1
4,5,0,50,3,1
1,6,0,50,3,1
2,6,0,50,3,1
3,6,0,50,3,1
4,6,1.6e-4,50,3,1
5,6,0,50,3,1
1,7,0,50,3,1
2,7,0,50,3,1
3,7,0,50,3,1
4,7,0,50,3,1
5,7,0,50,3,1
6,7,0,50,3,1
1,8,0,50,3,1
2,8,0,50,3,1
3,8,0,50,3,1
4,8,0,50,3,1
5,8,3.2e-4,50,3,1
6,8,0,50,3,1
7,8,0,50,3,1
1,9,0,50,3,1
2,9,3.1999999999999997e-4,50,3,1
3,9,0.00128,50,3,1
4,9,9.6e-4,50,3,1
5,9,0.10192,50,3,1
6,9,0,50,3,1
7,9,9.6e-4,50,3,1
8,9,6.4e-4,50,3,1
1,10,0,50,3,1
2,10,4.8e-4,50,3,1
3,10,0,50,3,1
4,10,0.01408,50,3,1
5,10,3.1999999999999997e-4,50,3,1
6,10,0,50,3,1
7,10,0,50,3,1
8,10,3.1999999999999997e-4,50,3,1
9,10,0.05056,50,3,1
1,2,0,51,3,1
1,3,0,51,3,1
2,3,3.2e-4,51,3,1
1,4,0.0011200000000000001,51,3,1
2,4,3.2e-4,51,3,1
3,4,0.00416,51,3,1
1,5,1.6e-4,51,3,1
2,5,6.399999999999999e-4,51,3,1
3,5,0,51,3,1
4,5,0.00624,51,3,1
1,6,0,51,3,1
2,6,0,51,3,1
3,6,0,51,3,1
4,6,0,51,3,1
5,6,0,51,3,1
1,7,0,51,3,1
2,7,0,51,3,1
3,7,0,51,3,1
4,7,3.1999999999999997e-4,51,3,1
5,7,0,51,3,1
6,7,0,51,3,1
1,8,1.5999999999999999e-4,51,3,1
2,8,0,51,3,1
3,8,0,51,3,1
4,8,0,51,3,1
5,8,0,51,3,1
6,8,0,51,3,1
7,8,0,51,3,1
1,9,0,51,3,1
2,9,0,51,3,1
