variable,PIP,trial,df,case
Cd,0.02848,1388,2,14
Co,0.06096,1388,2,14
Hg,1,1388,2,14
Ni,1,1388,2,14
Tl,0.01808,1388,2,14
Pb,0.01952,1388,2,14
Mo,0.02064,1388,2,14
Sb,1,1388,2,14
Sn,0.79216,1388,2,14
As,0.00608,1389,3,14
Cd,0.06448,1389,3,14
Co,0.02704,1389,3,14
Hg,1,1389,3,14
Ni,1,1389,3,14
Tl,0.00928,1389,3,14
Pb,0.04096,1389,3,14
Mo,0.02272,1389,3,14
Sb,1,1389,3,14
Sn,0.7656,1389,3,14
As,0.01248,1390,3,14
Cd,0.01136,1390,3,14
Co,0.00384,1390,3,14
Hg,1,1390,3,14
Ni,1,1390,3,14
Tl,0.01472,1390,3,14
Pb,0.00336,1390,3,14
Mo,0.01072,1390,3,14
Sb,1,1390,3,14
Sn,0.51264,1390,3,14
As,0.00912,1391,3,14
Cd,0.00304,1391,3,14
Co,0.00528,1391,3,14
Hg,1,1391,3,14
Ni,1,1391,3,14
Tl,0.02608,1391,3,14
Pb,0.08176,1391,3,14
Mo,0.012,1391,3,14
Sb,1,1391,3,14
Sn,0.62672,1391,3,14
As,0.11808,1392,2,14
Cd,0.19344,1392,2,14
Co,0.09472,1392,2,14
Hg,1,1392,2,14
Ni,1,1392,2,14
Tl,0.01712,1392,2,14
Pb,0.03088,1392,2,14
Mo,0.0368,1392,2,14
Sb,1,1392,2,14
Sn,0.63152,1392,2,14
As,0.60832,1393,3,14
Cd,0.08624,1393,3,14
Co,0.1536,1393,3,14
Hg,0.99024,1393,3,14
Ni,1,1393,3,14
Tl,0.04752,1393,3,14
Pb,0.03392,1393,3,14
Mo,0.01168,1393,3,14
Sb,1,1393,3,14
Sn,0.99232,1393,3,14
As,0.014880000000000001,1394,3,14
Cd,0.00864,1394,3,14
Co,0.01392,1394,3,14
Hg,1,1394,3,14
Ni,1,1394,3,14
Tl,0.00848,1394,3,14
Pb,0.00848,1394,3,14
Mo,0.0096,1394,3,14
Sb,1,1394,3,14
Sn,0.69184,1394,3,14
As,0.0064,1395,3,14
Cd,0.01808,1395,3,14
Co,0.06096,1395,3,14
Hg,1,1395,3,14
Ni,1,1395,3,14
Tl,0.01344,1395,3,14
Pb,0.04896,1395,3,14
Mo,0.04576,1395,3,14
Sb,1,1395,3,14
Sn,0.69584,1395,3,14
As,0.01552,1396,3,14
Cd,0.07248,1396,3,14
Co,0.02448,1396,3,14
Hg,1,1396,3,14
Ni,1,1396,3,14
Tl,0.02272,1396,3,14
Pb,0.02208,1396,3,14
Mo,0.02128,1396,3,14
Sb,1,1396,3,14
Sn,0.74208,1396,3,14
As,0.02544,1397,3,14
Cd,0.11072,1397,3,14
Co,0.01632,1397,3,14
Hg,1,1397,3,14
Ni,1,1397,3,14
Tl,0.06176,1397,3,14
Pb,0.0088,1397,3,14
Mo,0.02048,1397,3,14
Sb,1,1397,3,14
Sn,0.74704,1397,3,14
As,0.00304,1398,4,14
Cd,0.00256,1398,4,14
Co,0.02448,1398,4,14
Hg,0.99984,1398,4,14
Ni,1,1398,4,14
Tl,0.0024,1398,4,14
Pb,9.6e-4,1398,4,14
Mo,6.4e-4,1398,4,14
Sb,1,1398,4,14
Sn,0.0408,1398,4,14
As,0.01648,1399,2,14
Cd,0.02896,1399,2,14
Co,0.04528,1399,2,14
Hg,1,1399,2,14
Ni,1,1399,2,14
Tl,0.07456,1399,2,14
Pb,0.02048,1399,2,14
Mo,0.0176,1399,2,14
Sb,1,1399,2,14
Sn,0.4448,1399,2,14
As,0.00912,1400,3,14
Cd,0.00784,1400,3,14
Co,0.00512,1400,3,14
Hg,1,1400,3,14
Ni,1,1400,3,14
Tl,0.0136,1400,3,14
Pb,0.01456,1400,3,14
Mo,0.01184,1400,3,14
Sb,1,1400,3,14
Sn,0.87728,1400,3,14
As,0.00576,1401,3,15
Cd,0.00608,1401,3,15
Co,0.00992,1401,3,15
Hg,1,1401,3,15
Ni,1,1401,3,15
Tl,0.00784,1401,3,15
Pb,0.00768,1401,3,15
Mo,0.00896,1401,3,15
Sb,1,1401,3,15
Sn,0.14576,1401,3,15
As,0.14848,1402,2,15
Cd,0.04672,1402,2,15
Co,0.64736,1402,2,15
Hg,1,1402,2,15
Ni,1,1402,2,15
Tl,0.98736,1402,2,15
Pb,0.0712,1402,2,15
Mo,0.06416,1402,2,15
Sb,1,1402,2,15
Sn,0.92144,1402,2,15
As,0.10208,1403,4,15
Cd,0.00208,1403,4,15
Co,8e-4,1403,4,15
Hg,1,1403,4,15
Ni,1,1403,4,15
Tl,0.00336,1403,4,15
Pb,0.02752,1403,4,15
Mo,0.00432,1403,4,15
Sb,1,1403,4,15
Sn,0.83472,1403,4,15
As,0.02336,1404,3,15
Cd,0.01472,1404,3,15
Co,0.012,1404,3,15
Hg,1,1404,3,15
Ni,1,1404,3,15
Tl,0.04112,1404,3,15
Pb,0.07136,1404,3,15
Mo,0.12368,1404,3,15
Sb,1,1404,3,15
Sn,0.9992,1404,3,15
As,0.00848,1405,3,15
Cd,0.04752,1405,3,15
Co,0.01744,1405,3,15
Hg,1,1405,3,15
Ni,1,1405,3,15
Tl,0.02656,1405,3,15
Pb,0.22704,1405,3,15
Mo,0.02352,1405,3,15
Sb,1,1405,3,15
Sn,0.13104,1405,3,15
As,0.11344,1406,3,15
Cd,0.03152,1406,3,15
Co,0.09168,1406,3,15
Hg,1,1406,3,15
Ni,1,1406,3,15
Tl,0.00448,1406,3,15
Pb,0.07024,1406,3,15
Mo,0.01904,1406,3,15
Sb,1,1406,3,15
Sn,0.99136,1406,3,15
As,0.02736,1407,3,15
Cd,0.03024,1407,3,15
Co,0.11648,1407,3,15
Hg,1,1407,3,15
Ni,1,1407,3,15
Tl,0.0464,1407,3,15
Pb,0.01792,1407,3,15
Mo,0.77856,1407,3,15
Sb,1,1407,3,15
Sn,1,1407,3,15
As,0.01376,1408,3,15
Cd,0.01632,1408,3,15
Co,0.02,1408,3,15
Hg,0.99984,1408,3,15
Ni,1,1408,3,15
Tl,0.01184,1408,3,15
Pb,0.04096,1408,3,15
Mo,0.50272,1408,3,15
Sb,1,1408,3,15
Sn,0.49728,1408,3,15
As,0.01184,1409,3,15
Cd,0.03296,1409,3,15
Co,0.02848,1409,3,15
Hg,1,1409,3,15
Ni,1,1409,3,15
Tl,0.0088,1409,3,15
Pb,0.09296,1409,3,15
Mo,0.0704,1409,3,15
Sb,1,1409,3,15
Sn,0.99232,1409,3,15
As,0.07088,1410,3,15
Cd,0.01376,1410,3,15
Co,0.07664,1410,3,15
Hg,0.91808,1410,3,15
Ni,1,1410,3,15
Tl,0.01424,1410,3,15
Pb,0.07968,1410,3,15
Mo,0.2032,1410,3,15
Sb,1,1410,3,15
Sn,0.11984,1410,3,15
As,0.02032,1411,2,15
Cd,0.02128,1411,2,15
Co,0.03376,1411,2,15
Hg,1,1411,2,15
Ni,1,1411,2,15
Tl,0.03552,1411,2,15
Pb,0.17104,1411,2,15
Mo,0.02192,1411,2,15
Sb,1,1411,2,15
Sn,0.53344,1411,2,15
As,0.00672,1412,4,15
Cd,0.00512,1412,4,15
Co,0.00752,1412,4,15
Hg,1,1412,4,15
Ni,1,1412,4,15
Tl,0.0224,1412,4,15
Pb,0.01392,1412,4,15
Mo,0.00864,1412,4,15
Sb,1,1412,4,15
Sn,0.30208,1412,4,15
As,0.01312,1413,3,15
Cd,0.0032,1413,3,15
Co,0.00688,1413,3,15
Hg,1,1413,3,15
Ni,1,1413,3,15
Tl,0.03024,1413,3,15
Pb,0.01248,1413,3,15
Mo,0.00752,1413,3,15
Sb,1,1413,3,15
Sn,0.50672,1413,3,15
As,0.01072,1414,3,15
Cd,0.01776,1414,3,15
Co,0.08016,1414,3,15
Hg,0.99936,1414,3,15
Ni,1,1414,3,15
Tl,0.03008,1414,3,15
Pb,0.05264,1414,3,15
Mo,0.01664,1414,3,15
Sb,1,1414,3,15
Sn,0.99936,1414,3,15
As,0.02224,1415,3,15
Cd,0.00272,1415,3,15
Co,0.00816,1415,3,15
Hg,1,1415,3,15
Ni,1,1415,3,15
Tl,0.00192,1415,3,15
Pb,0.00496,1415,3,15
Mo,0.0208,1415,3,15
Sb,1,1415,3,15
Sn,0.00928,1415,3,15
As,0.00592,1416,3,15
Cd,0.00528,1416,3,15
Co,0.00656,1416,3,15
Hg,1,1416,3,15
Ni,1,1416,3,15
Tl,0.00768,1416,3,15
Pb,0.02592,1416,3,15
Mo,0.0064,1416,3,15
Sb,1,1416,3,15
Sn,1,1416,3,15
As,0.03088,1417,2,15
Cd,0.02352,1417,2,15
Co,0.05056,1417,2,15
Hg,1,1417,2,15
Ni,1,1417,2,15
Tl,0.02016,1417,2,15
Pb,0.09008,1417,2,15
Mo,0.04576,1417,2,15
Sb,1,1417,2,15
Sn,0.99904,1417,2,15
As,0.02496,1418,3,15
Cd,0.00944,1418,3,15
Co,0.01424,1418,3,15
Hg,1,1418,3,15
Ni,1,1418,3,15
Tl,0.008,1418,3,15
Pb,0.14608,1418,3,15
Mo,0.0448,1418,3,15
Sb,1,1418,3,15
Sn,0.97664,1418,3,15
As,0.02272,1419,3,15
Cd,0.02256,1419,3,15
Co,0.04608,1419,3,15
Hg,1,1419,3,15
Ni,1,1419,3,15
Tl,0.03408,1419,3,15
Pb,0.02048,1419,3,15
Mo,0.04048,1419,3,15
Sb,1,1419,3,15
Sn,0.99824,1419,3,15
As,0.01808,1420,3,15
Cd,0.04704,1420,3,15
Co,0.01136,1420,3,15
Hg,1,1420,3,15
Ni,1,1420,3,15
Tl,0.0064,1420,3,15
Pb,0.01136,1420,3,15
Mo,0.01376,1420,3,15
Sb,1,1420,3,15
Sn,0.9992,1420,3,15
As,0.01312,1421,3,15
Cd,0.01216,1421,3,15
Co,0.05904,1421,3,15
Hg,1,1421,3,15
Ni,1,1421,3,15
Tl,0.20848,1421,3,15
Pb,0.02576,1421,3,15
Mo,0.12272,1421,3,15
Sb,1,1421,3,15
Sn,0.95952,1421,3,15
As,0.00608,1422,2,15
Cd,0.00816,1422,2,15
Co,0.00944,1422,2,15
Hg,1,1422,2,15
Ni,1,1422,2,15
Tl,0.00496,1422,2,15
Pb,0.00848,1422,2,15
Mo,0.0128,1422,2,15
Sb,1,1422,2,15
Sn,0.72896,1422,2,15
As,0.02576,1423,3,15
Cd,0.00672,1423,3,15
Co,0.01248,1423,3,15
Hg,0.99344,1423,3,15
Ni,1,1423,3,15
Tl,0.01984,1423,3,15
Pb,0.0136,1423,3,15
Mo,0.01552,1423,3,15
Sb,1,1423,3,15
Sn,0.17104,1423,3,15
As,0.01584,1424,3,15
Cd,0.01104,1424,3,15
Co,0.03408,1424,3,15
Hg,1,1424,3,15
Ni,1,1424,3,15
Tl,0.00576,1424,3,15
Pb,0.01856,1424,3,15
Mo,0.03264,1424,3,15
Sb,1,1424,3,15
Sn,0.93968,1424,3,15
As,0.00432,1425,3,15
Cd,0.00624,1425,3,15
Co,0.012,1425,3,15
Hg,1,1425,3,15
Ni,1,1425,3,15
Tl,0.04368,1425,3,15
Pb,0.2768,1425,3,15
Mo,0.03728,1425,3,15
Sb,1,1425,3,15
Sn,0.73408,1425,3,15
As,0.15952,1426,3,15
Cd,0.00816,1426,3,15
Co,0.00544,1426,3,15
Hg,1,1426,3,15
Ni,1,1426,3,15
Tl,0.15008,1426,3,15
Pb,0.02384,1426,3,15
Mo,0.01968,1426,3,15
Sb,1,1426,3,15
Sn,0.03712,1426,3,15
As,0.00608,1427,3,15
Cd,0.0328,1427,3,15
Co,0.00816,1427,3,15
Hg,0.99952,1427,3,15
Ni,1,1427,3,15
Tl,0.00432,1427,3,15
Pb,0.02144,1427,3,15
Mo,0.04112,1427,3,15
Sb,1,1427,3,15
Sn,0.96128,1427,3,15
As,0.0072,1428,3,15
Cd,0.01424,1428,3,15
Co,0.00976,1428,3,15
Hg,0.99984,1428,3,15
Ni,1,1428,3,15
Tl,0.00608,1428,3,15
Pb,0.012,1428,3,15
Mo,0.00496,1428,3,15
Sb,1,1428,3,15
Sn,0.9736,1428,3,15
As,0.03824,1429,3,15
Cd,0.01392,1429,3,15
Co,0.032,1429,3,15
Hg,1,1429,3,15
Ni,1,1429,3,15
Tl,0.01552,1429,3,15
Pb,0.02688,1429,3,15
Mo,0.0104,1429,3,15
Sb,1,1429,3,15
Sn,0.99168,1429,3,15
As,0.10032,1430,3,15
Cd,0.0712,1430,3,15
Co,0.03376,1430,3,15
Hg,0.99792,1430,3,15
Ni,1,1430,3,15
Tl,0.03088,1430,3,15
Pb,0.03984,1430,3,15
Mo,0.03152,1430,3,15
Sb,1,1430,3,15
Sn,0.9984,1430,3,15
As,0.04032,1431,2,15
Cd,0.01184,1431,2,15
Co,0.15904,1431,2,15
Hg,1,1431,2,15
Ni,1,1431,2,15
Tl,0.06352,1431,2,15
Pb,0.03072,1431,2,15
Mo,0.05664,1431,2,15
Sb,1,1431,2,15
Sn,1,1431,2,15
As,0.10832,1432,3,15
Cd,0.02544,1432,3,15
Co,0.06096,1432,3,15
Hg,1,1432,3,15
Ni,1,1432,3,15
Tl,0.0696,1432,3,15
Pb,0.01296,1432,3,15
Mo,0.00848,1432,3,15
Sb,1,1432,3,15
Sn,0.9832,1432,3,15
As,0.01392,1433,4,15
Cd,0.00368,1433,4,15
Co,0.0056,1433,4,15
Hg,1,1433,4,15
Ni,1,1433,4,15
Tl,0.95616,1433,4,15
Pb,0.0048,1433,4,15
Mo,0.03088,1433,4,15
Sb,1,1433,4,15
Sn,0.00592,1433,4,15
As,0.72288,1434,3,15
Cd,0.00656,1434,3,15
Co,0.01456,1434,3,15
Hg,1,1434,3,15
Ni,1,1434,3,15
Tl,0.02144,1434,3,15
Pb,0.01312,1434,3,15
Mo,0.02736,1434,3,15
Sb,1,1434,3,15
Sn,0.95952,1434,3,15
As,0.09024,1435,3,15
Cd,0.01408,1435,3,15
Co,0.0376,1435,3,15
Hg,0.99984,1435,3,15
Ni,1,1435,3,15
Tl,0.01472,1435,3,15
Pb,0.23056,1435,3,15
Mo,0.01072,1435,3,15
Sb,1,1435,3,15
Sn,0.9824,1435,3,15
As,0.03456,1436,3,15
Cd,0.05376,1436,3,15
Co,0.05168,1436,3,15
Hg,1,1436,3,15
Ni,1,1436,3,15
Tl,0.0208,1436,3,15
Pb,0.01872,1436,3,15
Mo,0.02272,1436,3,15
Sb,1,1436,3,15
Sn,0.94224,1436,3,15
As,0.11952,1437,3,15
Cd,0.09616,1437,3,15
Co,0.01456,1437,3,15
Hg,0.99984,1437,3,15
Ni,1,1437,3,15
Tl,0.00624,1437,3,15
Pb,0.03072,1437,3,15
Mo,0.01888,1437,3,15
Sb,1,1437,3,15
Sn,0.99872,1437,3,15
As,0.01152,1438,3,15
Cd,0.27904,1438,3,15
Co,0.0352,1438,3,15
Hg,0.99872,1438,3,15
Ni,1,1438,3,15
Tl,0.01728,1438,3,15
Pb,0.02096,1438,3,15
Mo,0.02272,1438,3,15
Sb,1,1438,3,15
Sn,0.74352,1438,3,15
As,0.00528,1439,4,15
Cd,0.00432,1439,4,15
Co,0.00464,1439,4,15
Hg,1,1439,4,15
Ni,1,1439,4,15
Tl,0.00496,1439,4,15
Pb,0.00496,1439,4,15
Mo,0.00224,1439,4,15
Sb,1,1439,4,15
Sn,0.16272,1439,4,15
As,0.00704,1440,4,15
Cd,0.0144,1440,4,15
Co,0.01072,1440,4,15
Hg,0.99488,1440,4,15
Ni,1,1440,4,15
Tl,0.0064,1440,4,15
Pb,0.0056,1440,4,15
Mo,0.00416,1440,4,15
Sb,1,1440,4,15
Sn,0.99968,1440,4,15
As,0.00576,1441,4,15
Cd,0.00192,1441,4,15
Co,0.00592,1441,4,15
Hg,0.99744,1441,4,15
Ni,1,1441,4,15
Tl,0.00128,1441,4,15
Pb,0.00128,1441,4,15
Mo,0.0856,1441,4,15
Sb,1,1441,4,15
Sn,0.00256,1441,4,15
As,0.04944,1442,2,15
Cd,0.0248,1442,2,15
Co,0.02624,1442,2,15
Hg,0.99824,1442,2,15
Ni,1,1442,2,15
Tl,0.02416,1442,2,15
Pb,0.03056,1442,2,15
Mo,0.01456,1442,2,15
Sb,1,1442,2,15
Sn,0.84912,1442,2,15
As,0.01376,1443,3,15
Cd,0.01264,1443,3,15
Co,0.01392,1443,3,15
Hg,1,1443,3,15
Ni,1,1443,3,15
Tl,0.02,1443,3,15
Pb,0.03088,1443,3,15
Mo,0.0088,1443,3,15
Sb,1,1443,3,15
Sn,1,1443,3,15
As,0.09824,1444,3,15
Cd,0.02624,1444,3,15
Co,0.01616,1444,3,15
Hg,1,1444,3,15
Ni,1,1444,3,15
Tl,0.06144,1444,3,15
Pb,0.036,1444,3,15
Mo,0.24912,1444,3,15
Sb,1,1444,3,15
Sn,0.5728,1444,3,15
As,0.0056,1445,3,15
Cd,0.02736,1445,3,15
Co,0.06064,1445,3,15
Hg,0.99808,1445,3,15
Ni,1,1445,3,15
Tl,0.00832,1445,3,15
Pb,0.00928,1445,3,15
Mo,0.00544,1445,3,15
Sb,1,1445,3,15
Sn,0.99792,1445,3,15
As,0.03248,1446,3,15
Cd,0.0256,1446,3,15
Co,0.00464,1446,3,15
Hg,1,1446,3,15
Ni,1,1446,3,15
Tl,0.00768,1446,3,15
Pb,0.00784,1446,3,15
Mo,0.04464,1446,3,15
Sb,1,1446,3,15
Sn,0.02464,1446,3,15
As,0.0224,1447,2,15
Cd,0.19024,1447,2,15
Co,0.03024,1447,2,15
Hg,1,1447,2,15
Ni,1,1447,2,15
Tl,0.02304,1447,2,15
Pb,0.01936,1447,2,15
Mo,0.04128,1447,2,15
Sb,1,1447,2,15
Sn,0.26368,1447,2,15
As,0.0144,1448,3,15
Cd,0.01248,1448,3,15
Co,0.01344,1448,3,15
Hg,0.98,1448,3,15
Ni,1,1448,3,15
Tl,0.0056,1448,3,15
Pb,0.01408,1448,3,15
Mo,0.03744,1448,3,15
Sb,1,1448,3,15
Sn,0.91552,1448,3,15
As,0.8392,1449,3,15
Cd,0.0128,1449,3,15
Co,0.01456,1449,3,15
Hg,1,1449,3,15
Ni,1,1449,3,15
Tl,0.01616,1449,3,15
Pb,0.00864,1449,3,15
Mo,0.03376,1449,3,15
Sb,0.99984,1449,3,15
Sn,0.99824,1449,3,15
As,0.09104,1450,3,15
Cd,0.03056,1450,3,15
Co,0.03168,1450,3,15
Hg,0.99936,1450,3,15
Ni,1,1450,3,15
Tl,0.01568,1450,3,15
Pb,0.01248,1450,3,15
Mo,0.01648,1450,3,15
Sb,1,1450,3,15
Sn,0.0528,1450,3,15
As,0.04272,1451,3,15
Cd,0.00512,1451,3,15
Co,0.01504,1451,3,15
Hg,1,1451,3,15
Ni,1,1451,3,15
Tl,0.0136,1451,3,15
Pb,0.00352,1451,3,15
Mo,0.0176,1451,3,15
Sb,1,1451,3,15
Sn,1,1451,3,15
As,0.01408,1452,3,15
Cd,0.4552,1452,3,15
Co,0.04576,1452,3,15
Hg,0.99968,1452,3,15
Ni,1,1452,3,15
Tl,0.04384,1452,3,15
Pb,0.01504,1452,3,15
Mo,0.10048,1452,3,15
Sb,1,1452,3,15
Sn,0.92384,1452,3,15
As,0.00416,1453,3,15
Cd,0.00368,1453,3,15
Co,0.0448,1453,3,15
Hg,1,1453,3,15
Ni,1,1453,3,15
Tl,0.05152,1453,3,15
Pb,0.0016,1453,3,15
Mo,0.02016,1453,3,15
Sb,1,1453,3,15
Sn,0.34816,1453,3,15
As,0.01568,1454,4,15
Cd,0.04272,1454,4,15
Co,0.01456,1454,4,15
Hg,1,1454,4,15
Ni,1,1454,4,15
Tl,0.00336,1454,4,15
Pb,0.0088,1454,4,15
Mo,0.24464,1454,4,15
Sb,1,1454,4,15
Sn,0.93424,1454,4,15
As,0.02592,1455,3,15
Cd,0.02848,1455,3,15
Co,0.03056,1455,3,15
Hg,0.99488,1455,3,15
Ni,1,1455,3,15
Tl,0.10048,1455,3,15
Pb,0.00608,1455,3,15
Mo,0.03376,1455,3,15
Sb,1,1455,3,15
Sn,0.06128,1455,3,15
As,0.07168,1456,3,15
Cd,0.2504,1456,3,15
Co,0.2632,1456,3,15
Hg,0.9984,1456,3,15
Ni,1,1456,3,15
Tl,0.02624,1456,3,15
Pb,0.02576,1456,3,15
Mo,0.01088,1456,3,15
Sb,1,1456,3,15
Sn,0.99248,1456,3,15
As,0.03312,1457,2,15
Cd,0.06656,1457,2,15
Co,0.07824,1457,2,15
Hg,1,1457,2,15
Ni,1,1457,2,15
Tl,0.0296,1457,2,15
Pb,0.15504,1457,2,15
Mo,0.02896,1457,2,15
Sb,1,1457,2,15
Sn,0.99984,1457,2,15
As,0.0016,1458,4,15
Cd,0.00224,1458,4,15
Co,0.00256,1458,4,15
Hg,1,1458,4,15
Ni,1,1458,4,15
Tl,0.00688,1458,4,15
Pb,0.0032,1458,4,15
Mo,0.00112,1458,4,15
Sb,1,1458,4,15
Sn,0.99952,1458,4,15
As,0.032,1459,4,15
Cd,0.00608,1459,4,15
Co,0.01072,1459,4,15
Hg,0.99984,1459,4,15
Ni,1,1459,4,15
Tl,0.0024,1459,4,15
Pb,0.01408,1459,4,15
Mo,0.05808,1459,4,15
Sb,1,1459,4,15
Sn,0.99456,1459,4,15
As,0.00928,1460,3,15
Cd,0.2112,1460,3,15
Co,0.02096,1460,3,15
Hg,1,1460,3,15
Ni,1,1460,3,15
Tl,0.00848,1460,3,15
Pb,0.0152,1460,3,15
Mo,0.02816,1460,3,15
Sb,1,1460,3,15
Sn,0.99984,1460,3,15
As,0.0016,1461,4,15
Cd,0.00176,1461,4,15
Co,0.00192,1461,4,15
Hg,1,1461,4,15
Ni,1,1461,4,15
Tl,0.00496,1461,4,15
Pb,0.00176,1461,4,15
Mo,0.00192,1461,4,15
Sb,1,1461,4,15
Sn,0.02368,1461,4,15
As,0.00384,1462,4,15
Cd,0.01632,1462,4,15
Co,0.00576,1462,4,15
Hg,0.99984,1462,4,15
Ni,1,1462,4,15
Tl,0.0016,1462,4,15
Pb,0.00256,1462,4,15
Mo,0.06896,1462,4,15
Sb,1,1462,4,15
Sn,0.07024,1462,4,15
As,0.00128,1463,4,15
Cd,8e-4,1463,4,15
Co,0.0056,1463,4,15
Hg,1,1463,4,15
Ni,1,1463,4,15
Tl,8e-4,1463,4,15
Pb,6.4e-4,1463,4,15
Mo,8e-4,1463,4,15
Sb,1,1463,4,15
Sn,0.06896,1463,4,15
As,0.01312,1464,4,15
Cd,0.00672,1464,4,15
Co,0.15184,1464,4,15
Hg,1,1464,4,15
Ni,1,1464,4,15
Tl,0.01072,1464,4,15
Pb,0.00352,1464,4,15
Mo,0.00656,1464,4,15
Sb,1,1464,4,15
Sn,0.09744,1464,4,15
As,0.0088,1465,3,15
Cd,0.03776,1465,3,15
Co,0.51856,1465,3,15
Hg,1,1465,3,15
Ni,1,1465,3,15
Tl,0.12928,1465,3,15
Pb,0.19024,1465,3,15
Mo,0.64032,1465,3,15
Sb,1,1465,3,15
Sn,0.6904,1465,3,15
As,0.00704,1466,3,15
Cd,0.02048,1466,3,15
Co,0.77296,1466,3,15
Hg,1,1466,3,15
Ni,1,1466,3,15
Tl,0.00512,1466,3,15
Pb,0.00496,1466,3,15
Mo,0.36464,1466,3,15
Sb,1,1466,3,15
Sn,0.95392,1466,3,15
As,0.00688,1467,4,15
Cd,0.00416,1467,4,15
Co,0.13136,1467,4,15
Hg,1,1467,4,15
Ni,1,1467,4,15
Tl,9.6e-4,1467,4,15
Pb,0.00368,1467,4,15
Mo,0.00704,1467,4,15
Sb,1,1467,4,15
Sn,0.56112,1467,4,15
As,0.01024,1468,3,15
Cd,0.00784,1468,3,15
Co,0.01344,1468,3,15
Hg,1,1468,3,15
Ni,1,1468,3,15
Tl,0.04608,1468,3,15
Pb,0.05824,1468,3,15
Mo,0.01728,1468,3,15
Sb,1,1468,3,15
Sn,0.54784,1468,3,15
As,0.00688,1469,3,15
Cd,0.05648,1469,3,15
Co,0.02,1469,3,15
Hg,1,1469,3,15
Ni,1,1469,3,15
Tl,0.01936,1469,3,15
Pb,0.0256,1469,3,15
Mo,0.00992,1469,3,15
Sb,1,1469,3,15
Sn,0.69184,1469,3,15
As,0.0192,1470,3,15
Cd,0.01312,1470,3,15
Co,0.02256,1470,3,15
Hg,1,1470,3,15
Ni,1,1470,3,15
Tl,0.54352,1470,3,15
Pb,0.00704,1470,3,15
Mo,0.01536,1470,3,15
Sb,1,1470,3,15
Sn,0.99888,1470,3,15
As,0.02448,1471,3,15
Cd,0.056,1471,3,15
Co,0.04752,1471,3,15
Hg,0.99952,1471,3,15
Ni,1,1471,3,15
Tl,0.02064,1471,3,15
Pb,0.01776,1471,3,15
Mo,0.01696,1471,3,15
Sb,1,1471,3,15
Sn,0.92464,1471,3,15
As,0.02816,1472,2,15
Cd,0.03424,1472,2,15
Co,0.03776,1472,2,15
Hg,0.98608,1472,2,15
Ni,1,1472,2,15
Tl,0.06832,1472,2,15
Pb,0.01872,1472,2,15
Mo,0.0176,1472,2,15
Sb,1,1472,2,15
Sn,0.69184,1472,2,15
As,0.04576,1473,3,15
Cd,0.0232,1473,3,15
Co,0.04976,1473,3,15
Hg,0.98944,1473,3,15
Ni,1,1473,3,15
Tl,0.0408,1473,3,15
Pb,0.03504,1473,3,15
Mo,0.07232,1473,3,15
Sb,1,1473,3,15
Sn,0.17728,1473,3,15
As,0.016,1474,3,15
Cd,0.0024,1474,3,15
Co,0.03936,1474,3,15
Hg,0.99664,1474,3,15
Ni,1,1474,3,15
Tl,0.00624,1474,3,15
Pb,0.0048,1474,3,15
Mo,0.00672,1474,3,15
Sb,1,1474,3,15
Sn,0.99968,1474,3,15
As,0.05184,1475,2,15
Cd,0.01168,1475,2,15
Co,0.00672,1475,2,15
Hg,1,1475,2,15
Ni,1,1475,2,15
Tl,0.02048,1475,2,15
Pb,0.00848,1475,2,15
Mo,0.5032,1475,2,15
Sb,1,1475,2,15
Sn,0.05792,1475,2,15
As,0.02912,1476,3,15
Cd,0.01696,1476,3,15
Co,0.03248,1476,3,15
Hg,0.98784,1476,3,15
Ni,1,1476,3,15
Tl,0.10768,1476,3,15
Pb,0.08912,1476,3,15
Mo,0.03168,1476,3,15
Sb,1,1476,3,15
Sn,0.54336,1476,3,15
As,0.04112,1477,3,15
Cd,0.0096,1477,3,15
Co,0.056,1477,3,15
Hg,1,1477,3,15
Ni,1,1477,3,15
Tl,0.01328,1477,3,15
Pb,0.0088,1477,3,15
Mo,0.01056,1477,3,15
Sb,1,1477,3,15
Sn,0.99888,1477,3,15
As,0.00112,1478,3,15
Cd,0.0464,1478,3,15
Co,0.00256,1478,3,15
Hg,1,1478,3,15
Ni,1,1478,3,15
Tl,0.0064,1478,3,15
Pb,0.02768,1478,3,15
Mo,0.004,1478,3,15
Sb,1,1478,3,15
Sn,0.05584,1478,3,15
As,0.00288,1479,4,15
Cd,0.00112,1479,4,15
Co,0.0016,1479,4,15
Hg,1,1479,4,15
Ni,1,1479,4,15
Tl,0.00192,1479,4,15
Pb,0.0032,1479,4,15
Mo,0.00128,1479,4,15
Sb,1,1479,4,15
Sn,0.94432,1479,4,15
As,0.84144,1480,2,15
Cd,0.04768,1480,2,15
Co,0.13456,1480,2,15
Hg,0.99968,1480,2,15
Ni,0.99984,1480,2,15
Tl,0.03824,1480,2,15
Pb,0.0256,1480,2,15
Mo,0.01072,1480,2,15
Sb,1,1480,2,15
Sn,0.99456,1480,2,15
As,0.0888,1481,3,15
Cd,0.04336,1481,3,15
Co,0.21248,1481,3,15
Hg,0.9832,1481,3,15
Ni,1,1481,3,15
Tl,0.00976,1481,3,15
Pb,0.14736,1481,3,15
Mo,0.00464,1481,3,15
Sb,1,1481,3,15
Sn,0.78144,1481,3,15
