variable,PIP,df,race,trial,case
Hg,1,3,5,328,4
Ni,0.99984,3,5,328,4
Tl,0.00448,3,5,328,4
Pb,0.01664,3,5,328,4
Mo,0.00688,3,5,328,4
Sb,0.99968,3,5,328,4
Sn,0.02304,3,5,328,4
As,0.0152,2,6,328,4
Cd,0.01936,2,6,328,4
Co,0.22688,2,6,328,4
Hg,0.62944,2,6,328,4
Ni,0.12256,2,6,328,4
Tl,0.03952,2,6,328,4
Pb,0.0496,2,6,328,4
Mo,0.30848,2,6,328,4
Sb,0.99936,2,6,328,4
Sn,0.02784,2,6,328,4
As,0.30032,3,1,329,4
Cd,0.03312,3,1,329,4
Co,0.04496,3,1,329,4
Hg,0.15552,3,1,329,4
Ni,0.352,3,1,329,4
Tl,0.04992,3,1,329,4
Pb,0.07296,3,1,329,4
Mo,0.03312,3,1,329,4
Sb,0.97664,3,1,329,4
Sn,0.12592,3,1,329,4
As,0.03936,2,2,329,4
Cd,0.07296,2,2,329,4
Co,0.22864,2,2,329,4
Hg,0.0504,2,2,329,4
Ni,0.50176,2,2,329,4
Tl,0.06512,2,2,329,4
Pb,0.14592,2,2,329,4
Mo,0.0544,2,2,329,4
Sb,0.992,2,2,329,4
Sn,0.03856,2,2,329,4
As,0.20048,4,3,329,4
Cd,0.09184,4,3,329,4
Co,0.07264,4,3,329,4
Hg,0.26096,4,3,329,4
Ni,0.26592,4,3,329,4
Tl,0.12496,4,3,329,4
Pb,0.06592,4,3,329,4
Mo,0.3152,4,3,329,4
Sb,0.11488,4,3,329,4
Sn,0.3544,4,3,329,4
As,0.02032,2,4,329,4
Cd,0.0152,2,4,329,4
Co,0.11072,2,4,329,4
Hg,0.928,2,4,329,4
Ni,1,2,4,329,4
Tl,0.03936,2,4,329,4
Pb,0.02048,2,4,329,4
Mo,0.01856,2,4,329,4
Sb,0.99984,2,4,329,4
Sn,0.05984,2,4,329,4
As,0.03296,4,5,329,4
Cd,0.0224,4,5,329,4
Co,0.0032,4,5,329,4
Hg,1,4,5,329,4
Ni,1,4,5,329,4
Tl,0.02192,4,5,329,4
Pb,0.00288,4,5,329,4
Mo,0.00656,4,5,329,4
Sb,1,4,5,329,4
Sn,0.02144,4,5,329,4
As,0.05232,2,6,329,4
Cd,0.01248,2,6,329,4
Co,0.03888,2,6,329,4
Hg,0.1472,2,6,329,4
Ni,0.7808,2,6,329,4
Tl,0.02896,2,6,329,4
Pb,0.0976,2,6,329,4
Mo,0.08416,2,6,329,4
Sb,1,2,6,329,4
Sn,0.02528,2,6,329,4
As,0.084,1,1,330,4
Cd,0.06944,1,1,330,4
Co,0.13968,1,1,330,4
Hg,0.08688,1,1,330,4
Ni,0.06656,1,1,330,4
Tl,0.5336,1,1,330,4
Pb,0.05072,1,1,330,4
Mo,0.12624,1,1,330,4
Sb,0.07056,1,1,330,4
Sn,0.20832,1,1,330,4
As,0.17776,2,2,330,4
Cd,0.06448,2,2,330,4
Co,0.02448,2,2,330,4
Hg,0.14224,2,2,330,4
Ni,0.13568,2,2,330,4
Tl,0.09424,2,2,330,4
Pb,0.1648,2,2,330,4
Mo,0.1608,2,2,330,4
Sb,0.71248,2,2,330,4
Sn,0.0824,2,2,330,4
As,0.1424,3,3,330,4
Cd,0.11664,3,3,330,4
Co,0.12944,3,3,330,4
Hg,0.54256,3,3,330,4
Ni,0.59904,3,3,330,4
Tl,0.05792,3,3,330,4
Pb,0.03088,3,3,330,4
Mo,0.18528,3,3,330,4
Sb,0.7208,3,3,330,4
Sn,0.27552,3,3,330,4
As,0.2304,3,4,330,4
Cd,0.04944,3,4,330,4
Co,0.30272,3,4,330,4
Hg,0.85568,3,4,330,4
Ni,0.99472,3,4,330,4
Tl,0.41696,3,4,330,4
Pb,0.03024,3,4,330,4
Mo,0.02896,3,4,330,4
Sb,0.90784,3,4,330,4
Sn,0.97456,3,4,330,4
As,0.048,3,5,330,4
Cd,0.00848,3,5,330,4
Co,0.01552,3,5,330,4
Hg,1,3,5,330,4
Ni,0.80544,3,5,330,4
Tl,0.05488,3,5,330,4
Pb,0.01552,3,5,330,4
Mo,0.05904,3,5,330,4
Sb,0.99056,3,5,330,4
Sn,0.97696,3,5,330,4
As,0.0432,2,6,330,4
Cd,0.02,2,6,330,4
Co,0.05248,2,6,330,4
Hg,0.72288,2,6,330,4
Ni,0.05584,2,6,330,4
Tl,0.03392,2,6,330,4
Pb,0.04624,2,6,330,4
Mo,0.17264,2,6,330,4
Sb,0.99616,2,6,330,4
Sn,0.74032,2,6,330,4
As,0.4128,3,1,331,4
Cd,0.32304,3,1,331,4
Co,0.75984,3,1,331,4
Hg,0.27232,3,1,331,4
Ni,0.89872,3,1,331,4
Tl,0.68752,3,1,331,4
Pb,0.044,3,1,331,4
Mo,0.12656,3,1,331,4
Sb,0.78816,3,1,331,4
Sn,0.18272,3,1,331,4
As,0.21424,3,2,331,4
Cd,0.04464,3,2,331,4
Co,0.14432,3,2,331,4
Hg,0.0552,3,2,331,4
Ni,0.65536,3,2,331,4
Tl,0.37344,3,2,331,4
Pb,0.10496,3,2,331,4
Mo,0.68224,3,2,331,4
Sb,0.16864,3,2,331,4
Sn,0.07824,3,2,331,4
As,0.13184,3,3,331,4
Cd,0.13136,3,3,331,4
Co,0.3112,3,3,331,4
Hg,0.17296,3,3,331,4
Ni,0.372,3,3,331,4
Tl,0.97504,3,3,331,4
Pb,0.7456,3,3,331,4
Mo,0.96512,3,3,331,4
Sb,0.95024,3,3,331,4
Sn,0.58752,3,3,331,4
As,0.04192,2,4,331,4
Cd,0.31232,2,4,331,4
Co,0.044,2,4,331,4
Hg,0.94112,2,4,331,4
Ni,0.96912,2,4,331,4
Tl,0.04208,2,4,331,4
Pb,0.02928,2,4,331,4
Mo,0.12864,2,4,331,4
Sb,0.99968,2,4,331,4
Sn,0.02096,2,4,331,4
As,0.02368,2,5,331,4
Cd,0.02768,2,5,331,4
Co,0.02288,2,5,331,4
Hg,1,2,5,331,4
Ni,0.99968,2,5,331,4
Tl,0.03568,2,5,331,4
Pb,0.01584,2,5,331,4
Mo,0.01568,2,5,331,4
Sb,1,2,5,331,4
Sn,0.01776,2,5,331,4
As,0.0344,1,6,331,4
Cd,0.02912,1,6,331,4
Co,0.03584,1,6,331,4
Hg,0.73888,1,6,331,4
Ni,0.99056,1,6,331,4
Tl,0.20992,1,6,331,4
Pb,0.07744,1,6,331,4
Mo,0.02144,1,6,331,4
Sb,0.09792,1,6,331,4
Sn,0.07296,1,6,331,4
As,0.04912,1,1,332,4
Cd,0.0672,1,1,332,4
Co,0.07824,1,1,332,4
Hg,0.21312,1,1,332,4
Ni,0.82208,1,1,332,4
Tl,0.11024,1,1,332,4
Pb,0.31584,1,1,332,4
Mo,0.08752,1,1,332,4
Sb,0.07248,1,1,332,4
Sn,0.07248,1,1,332,4
As,0.02752,3,2,332,4
Cd,0.11248,3,2,332,4
Co,0.10144,3,2,332,4
Hg,0.93296,3,2,332,4
Ni,0.05696,3,2,332,4
Tl,0.11184,3,2,332,4
Pb,0.1184,3,2,332,4
Mo,0.03232,3,2,332,4
Sb,0.77856,3,2,332,4
Sn,0.97728,3,2,332,4
As,0.16304,2,3,332,4
Cd,0.05792,2,3,332,4
Co,0.23136,2,3,332,4
Hg,0.02016,2,3,332,4
Ni,0.90528,2,3,332,4
Tl,0.11248,2,3,332,4
Pb,0.03616,2,3,332,4
Mo,0.08768,2,3,332,4
Sb,0.10288,2,3,332,4
Sn,0.18032,2,3,332,4
As,0.02176,3,4,332,4
Cd,0.03136,3,4,332,4
Co,0.05456,3,4,332,4
Hg,0.9904,3,4,332,4
Ni,0.99856,3,4,332,4
Tl,0.49616,3,4,332,4
Pb,0.02176,3,4,332,4
Mo,0.17408,3,4,332,4
Sb,0.84736,3,4,332,4
Sn,0.62464,3,4,332,4
As,0.02608,2,5,332,4
Cd,0.03344,2,5,332,4
Co,0.02064,2,5,332,4
Hg,1,2,5,332,4
Ni,0.99888,2,5,332,4
Tl,0.02064,2,5,332,4
Pb,0.02816,2,5,332,4
Mo,0.03264,2,5,332,4
Sb,0.99728000000000006,2,5,332,4
Sn,0.47488,2,5,332,4
As,0.03136,1,6,332,4
Cd,0.03648,1,6,332,4
Co,0.0344,1,6,332,4
Hg,0.89456,1,6,332,4
Ni,0.0472,1,6,332,4
Tl,0.25232,1,6,332,4
Pb,0.68048,1,6,332,4
Mo,0.03888,1,6,332,4
Sb,0.03328,1,6,332,4
Sn,0.07216,1,6,332,4
As,0.09136,1,1,333,4
Cd,0.11984,1,1,333,4
Co,0.05584,1,1,333,4
Hg,0.13216,1,1,333,4
Ni,0.28592,1,1,333,4
Tl,0.048,1,1,333,4
Pb,0.1144,1,1,333,4
Mo,0.14784,1,1,333,4
Sb,0.35424,1,1,333,4
Sn,0.17008,1,1,333,4
As,0.08368,1,2,333,4
Cd,0.04736,1,2,333,4
Co,0.04288,1,2,333,4
Hg,0.99856,1,2,333,4
Ni,0.96704,1,2,333,4
Tl,0.03872,1,2,333,4
Pb,0.2096,1,2,333,4
Mo,0.03072,1,2,333,4
Sb,0.03632,1,2,333,4
Sn,0.04928,1,2,333,4
As,0.56416,3,3,333,4
Cd,0.19104,3,3,333,4
Co,0.06384,3,3,333,4
Hg,0.21888,3,3,333,4
Ni,0.08624,3,3,333,4
Tl,0.0448,3,3,333,4
Pb,0.13472,3,3,333,4
Mo,0.10256,3,3,333,4
Sb,0.35648,3,3,333,4
Sn,0.61632,3,3,333,4
As,0.01664,3,4,333,4
Cd,0.0128,3,4,333,4
Co,0.6864,3,4,333,4
Hg,0.0336,3,4,333,4
Ni,1,3,4,333,4
Tl,0.01632,3,4,333,4
Pb,0.0144,3,4,333,4
Mo,0.01456,3,4,333,4
Sb,0.93264,3,4,333,4
Sn,0.81056,3,4,333,4
As,0.0552,3,5,333,4
Cd,0.01184,3,5,333,4
Co,0.00784,3,5,333,4
Hg,1,3,5,333,4
Ni,0.996,3,5,333,4
Tl,0.008,3,5,333,4
Pb,0.01552,3,5,333,4
Mo,0.0152,3,5,333,4
Sb,1,3,5,333,4
Sn,0.07584,3,5,333,4
As,0.05968,1,6,333,4
Cd,0.04112,1,6,333,4
Co,0.03872,1,6,333,4
Hg,0.98864,1,6,333,4
Ni,0.98928,1,6,333,4
Tl,0.04656,1,6,333,4
Pb,0.0456,1,6,333,4
Mo,0.02672,1,6,333,4
Sb,0.14464,1,6,333,4
Sn,0.39472,1,6,333,4
As,0.05008,1,1,334,4
Cd,0.068,1,1,334,4
Co,0.0616,1,1,334,4
Hg,0.15312,1,1,334,4
Ni,0.99968,1,1,334,4
Tl,0.05808,1,1,334,4
Pb,0.04032,1,1,334,4
Mo,0.04912,1,1,334,4
Sb,0.08544,1,1,334,4
Sn,0.244,1,1,334,4
As,0.12208,2,2,334,4
Cd,0.01888,2,2,334,4
Co,0.02272,2,2,334,4
Hg,0.02464,2,2,334,4
Ni,0.22096,2,2,334,4
Tl,0.016,2,2,334,4
Pb,0.01472,2,2,334,4
Mo,0.01552,2,2,334,4
Sb,0.284,2,2,334,4
Sn,0.00992,2,2,334,4
As,0.02592,4,3,334,4
Cd,0.52064,4,3,334,4
Co,0.06736,4,3,334,4
Hg,0.49664,4,3,334,4
Ni,0.0328,4,3,334,4
Tl,0.05184,4,3,334,4
Pb,0.09632,4,3,334,4
Mo,0.4448,4,3,334,4
Sb,0.03472,4,3,334,4
Sn,0.03904,4,3,334,4
As,0.02576,3,4,334,4
Cd,0.24368,3,4,334,4
Co,0.01776,3,4,334,4
Hg,0.99456,3,4,334,4
Ni,0.99376,3,4,334,4
Tl,0.02464,3,4,334,4
Pb,0.05328,3,4,334,4
Mo,0.00928,3,4,334,4
Sb,0.99888,3,4,334,4
Sn,0.01136,3,4,334,4
As,0.02848,2,5,334,4
Cd,0.01792,2,5,334,4
Co,0.06,2,5,334,4
Hg,1,2,5,334,4
Ni,0.9728,2,5,334,4
Tl,0.17216,2,5,334,4
Pb,0.01808,2,5,334,4
Mo,0.11472,2,5,334,4
Sb,0.9952,2,5,334,4
Sn,0.07088,2,5,334,4
As,0.13728,2,6,334,4
Cd,0.02656,2,6,334,4
Co,0.01792,2,6,334,4
Hg,0.20976,2,6,334,4
Ni,0.96912,2,6,334,4
Tl,0.1008,2,6,334,4
Pb,0.04608,2,6,334,4
Mo,0.03312,2,6,334,4
Sb,0.8168,2,6,334,4
Sn,0.02496,2,6,334,4
As,0.01584,2,1,335,4
Cd,0.43744,2,1,335,4
Co,0.39408,2,1,335,4
Hg,0.01856,2,1,335,4
Ni,0.10112,2,1,335,4
Tl,0.04528,2,1,335,4
Pb,0.14208,2,1,335,4
Mo,0.04016,2,1,335,4
Sb,0.1904,2,1,335,4
Sn,0.02144,2,1,335,4
As,0.79392,2,2,335,4
Cd,0.02128,2,2,335,4
Co,0.02592,2,2,335,4
Hg,0.69328,2,2,335,4
Ni,0.97728,2,2,335,4
Tl,0.03904,2,2,335,4
Pb,0.03728,2,2,335,4
Mo,0.04112,2,2,335,4
Sb,0.88464,2,2,335,4
Sn,0.02112,2,2,335,4
As,0.92848,4,3,335,4
Cd,0.0808,4,3,335,4
Co,0.08224,4,3,335,4
Hg,0.06128,4,3,335,4
Ni,0.21616,4,3,335,4
Tl,0.0488,4,3,335,4
Pb,0.06016,4,3,335,4
Mo,0.03056,4,3,335,4
Sb,0.06496,4,3,335,4
Sn,0.07712,4,3,335,4
As,0.09136,3,4,335,4
Cd,0.1608,3,4,335,4
Co,0.5296,3,4,335,4
Hg,0.99488,3,4,335,4
Ni,0.87536,3,4,335,4
Tl,0.02208,3,4,335,4
Pb,0.152,3,4,335,4
Mo,0.19584,3,4,335,4
Sb,0.99824,3,4,335,4
Sn,0.06752,3,4,335,4
As,0.014880000000000001,4,5,335,4
Cd,0.02512,4,5,335,4
Co,0.26256,4,5,335,4
Hg,1,4,5,335,4
Ni,0.9896,4,5,335,4
Tl,0.0128,4,5,335,4
Pb,0.01216,4,5,335,4
Mo,0.00528,4,5,335,4
Sb,1,4,5,335,4
Sn,0.9584,4,5,335,4
As,0.02688,1,6,335,4
Cd,0.02496,1,6,335,4
Co,0.03328,1,6,335,4
Hg,0.91824,1,6,335,4
Ni,0.98432,1,6,335,4
Tl,0.03104,1,6,335,4
Pb,0.03536,1,6,335,4
Mo,0.02736,1,6,335,4
Sb,0.0248,1,6,335,4
Sn,0.02256,1,6,335,4
As,0.04704,2,1,336,4
Cd,0.0096,2,1,336,4
Co,0.02368,2,1,336,4
Hg,0.25808,2,1,336,4
Ni,0.03248,2,1,336,4
Tl,0.04672,2,1,336,4
Pb,0.04704,2,1,336,4
Mo,0.77008,2,1,336,4
Sb,0.59536,2,1,336,4
Sn,0.0232,2,1,336,4
As,0.09264,1,2,336,4
Cd,0.03584,1,2,336,4
Co,0.07536,1,2,336,4
Hg,0.47024,1,2,336,4
Ni,0.07552,1,2,336,4
Tl,0.03536,1,2,336,4
Pb,0.04608,1,2,336,4
Mo,0.03504,1,2,336,4
Sb,0.10768,1,2,336,4
Sn,0.05168,1,2,336,4
As,0.05472,1,3,336,4
Cd,0.06816,1,3,336,4
Co,0.236,1,3,336,4
Hg,0.04976,1,3,336,4
Ni,0.14432,1,3,336,4
Tl,0.05088,1,3,336,4
Pb,0.16544,1,3,336,4
Mo,0.74848,1,3,336,4
Sb,0.05216,1,3,336,4
Sn,0.05328,1,3,336,4
As,0.01728,4,4,336,4
Cd,0.61312,4,4,336,4
Co,0.11136,4,4,336,4
Hg,0.05152,4,4,336,4
Ni,0.98512,4,4,336,4
Tl,0.01424,4,4,336,4
Pb,0.09696,4,4,336,4
Mo,0.21952,4,4,336,4
Sb,0.9944,4,4,336,4
Sn,0.13424,4,4,336,4
As,0.11696,4,5,336,4
Cd,0.01168,4,5,336,4
Co,0.02048,4,5,336,4
Hg,1,4,5,336,4
Ni,1,4,5,336,4
Tl,0.01936,4,5,336,4
Pb,0.0176,4,5,336,4
Mo,0.04816,4,5,336,4
Sb,0.96,4,5,336,4
Sn,0.65632,4,5,336,4
As,0.15408,2,6,336,4
Cd,0.01344,2,6,336,4
Co,0.01312,2,6,336,4
Hg,0.92496,2,6,336,4
Ni,0.10528,2,6,336,4
Tl,0.02576,2,6,336,4
Pb,0.0192,2,6,336,4
Mo,0.02512,2,6,336,4
Sb,0.9912,2,6,336,4
Sn,0.02608,2,6,336,4
As,0.1712,4,1,337,4
Cd,0.10704,4,1,337,4
Co,0.12624,4,1,337,4
Hg,0.46896,4,1,337,4
Ni,0.22576,4,1,337,4
Tl,0.0832,4,1,337,4
Pb,0.13728,4,1,337,4
Mo,0.1176,4,1,337,4
Sb,0.09056,4,1,337,4
Sn,0.12336,4,1,337,4
As,0.04016,2,2,337,4
Cd,0.0392,2,2,337,4
Co,0.03184,2,2,337,4
Hg,0.10448,2,2,337,4
Ni,0.03136,2,2,337,4
Tl,0.02048,2,2,337,4
Pb,0.41904,2,2,337,4
Mo,0.0256,2,2,337,4
Sb,0.98304,2,2,337,4
Sn,0.04048,2,2,337,4
As,0.01936,2,3,337,4
Cd,0.01168,2,3,337,4
Co,0.014880000000000001,2,3,337,4
Hg,0.13728,2,3,337,4
Ni,0.02336,2,3,337,4
Tl,0.0288,2,3,337,4
Pb,0.01504,2,3,337,4
Mo,0.11232,2,3,337,4
Sb,0.97088,2,3,337,4
Sn,0.10784,2,3,337,4
As,0.07088,2,4,337,4
Cd,0.0264,2,4,337,4
Co,0.08112,2,4,337,4
Hg,0.0592,2,4,337,4
Ni,0.93088,2,4,337,4
Tl,0.0224,2,4,337,4
Pb,0.03392,2,4,337,4
Mo,0.03984,2,4,337,4
Sb,0.80048,2,4,337,4
Sn,0.19024,2,4,337,4
As,0.0424,2,5,337,4
Cd,0.02816,2,5,337,4
Co,0.19744,2,5,337,4
Hg,1,2,5,337,4
Ni,0.88464,2,5,337,4
Tl,0.01808,2,5,337,4
Pb,0.05696,2,5,337,4
Mo,0.014880000000000001,2,5,337,4
Sb,0.9992,2,5,337,4
Sn,0.06416,2,5,337,4
As,0.01776,2,6,337,4
Cd,0.02704,2,6,337,4
Co,0.05616,2,6,337,4
Hg,0.93984,2,6,337,4
Ni,0.09328,2,6,337,4
Tl,0.02352,2,6,337,4
Pb,0.15872,2,6,337,4
Mo,0.05824,2,6,337,4
Sb,1,2,6,337,4
Sn,0.54384,2,6,337,4
As,0.072,3,1,338,4
Cd,0.01616,3,1,338,4
Co,0.02752,3,1,338,4
Hg,0.07472,3,1,338,4
Ni,0.02608,3,1,338,4
Tl,0.076,3,1,338,4
Pb,0.08448,3,1,338,4
Mo,0.01936,3,1,338,4
Sb,0.05008,3,1,338,4
Sn,0.0464,3,1,338,4
As,0.01984,4,2,338,4
Cd,0.03168,4,2,338,4
Co,0.01376,4,2,338,4
Hg,0.67456,4,2,338,4
Ni,0.09008,4,2,338,4
Tl,0.38672,4,2,338,4
Pb,0.0192,4,2,338,4
Mo,0.0208,4,2,338,4
Sb,0.58272,4,2,338,4
Sn,0.03136,4,2,338,4
As,0.15632,4,3,338,4
Cd,0.0512,4,3,338,4
Co,0.08384,4,3,338,4
Hg,0.03712,4,3,338,4
Ni,0.04272,4,3,338,4
Tl,0.06992,4,3,338,4
Pb,0.10528,4,3,338,4
Mo,0.03072,4,3,338,4
Sb,0.44688,4,3,338,4
Sn,0.6888,4,3,338,4
As,0.09952,3,4,338,4
Cd,0.01968,3,4,338,4
Co,0.14832,3,4,338,4
Hg,0.89744,3,4,338,4
Ni,0.98912,3,4,338,4
Tl,0.028,3,4,338,4
Pb,0.1448,3,4,338,4
Mo,0.02592,3,4,338,4
Sb,0.91744,3,4,338,4
Sn,0.99136,3,4,338,4
As,0.0088,3,5,338,4
Cd,0.02064,3,5,338,4
Co,0.01504,3,5,338,4
Hg,1,3,5,338,4
Ni,0.97984,3,5,338,4
Tl,0.00992,3,5,338,4
Pb,0.04784,3,5,338,4
Mo,0.01984,3,5,338,4
Sb,1,3,5,338,4
Sn,0.0752,3,5,338,4
As,0.01088,2,6,338,4
Cd,0.01248,2,6,338,4
Co,0.05984,2,6,338,4
Hg,0.08528,2,6,338,4
Ni,0.1592,2,6,338,4
Tl,0.03248,2,6,338,4
Pb,0.04336,2,6,338,4
Mo,0.0672,2,6,338,4
Sb,0.98864,2,6,338,4
Sn,0.08512,2,6,338,4
As,0.10288,2,1,339,4
Cd,0.848,2,1,339,4
Co,0.06928,2,1,339,4
Hg,0.98192,2,1,339,4
Ni,0.18432,2,1,339,4
Tl,0.13296,2,1,339,4
Pb,0.99072,2,1,339,4
Mo,0.98784,2,1,339,4
Sb,0.31344,2,1,339,4
Sn,0.06496,2,1,339,4
As,0.02736,1,2,339,4
Cd,0.03632,1,2,339,4
Co,0.06832,1,2,339,4
Hg,0.1584,1,2,339,4
Ni,0.6936,1,2,339,4
Tl,0.19936,1,2,339,4
Pb,0.0328,1,2,339,4
Mo,0.03568,1,2,339,4
Sb,0.11568,1,2,339,4
Sn,0.10032,1,2,339,4
As,0.78688,3,3,339,4
Cd,0.76464,3,3,339,4
Co,0.22288,3,3,339,4
Hg,0.89536,3,3,339,4
Ni,0.10944,3,3,339,4
Tl,0.23088,3,3,339,4
Pb,0.1504,3,3,339,4
Mo,0.5472,3,3,339,4
Sb,0.71248,3,3,339,4
Sn,0.6072,3,3,339,4
As,0.11856,2,4,339,4
Cd,0.08384,2,4,339,4
Co,0.04608,2,4,339,4
Hg,0.70048,2,4,339,4
Ni,0.98656,2,4,339,4
Tl,0.0376,2,4,339,4
Pb,0.04272,2,4,339,4
Mo,0.016,2,4,339,4
Sb,0.99824,2,4,339,4
Sn,0.53392,2,4,339,4
As,0.08576,2,5,339,4
Cd,0.01216,2,5,339,4
Co,0.02896,2,5,339,4
Hg,1,2,5,339,4
Ni,1,2,5,339,4
Tl,0.01568,2,5,339,4
Pb,0.02144,2,5,339,4
Mo,0.01648,2,5,339,4
Sb,0.99984,2,5,339,4
Sn,0.01264,2,5,339,4
As,0.1376,1,6,339,4
Cd,0.02688,1,6,339,4
Co,0.05024,1,6,339,4
Hg,0.94688,1,6,339,4
Ni,0.64432,1,6,339,4
Tl,0.32,1,6,339,4
Pb,0.03008,1,6,339,4
Mo,0.02688,1,6,339,4
Sb,0.25456,1,6,339,4
Sn,0.30656,1,6,339,4
As,1,4,1,340,4
Cd,0.17008,4,1,340,4
Co,0.24272,4,1,340,4
Hg,0.20832,4,1,340,4
Ni,1,4,1,340,4
Tl,0.31136,4,1,340,4
Pb,1,4,1,340,4
Mo,0.26976,4,1,340,4
Sb,0.19408,4,1,340,4
Sn,0.492,4,1,340,4
As,0.9392,4,2,340,4
Cd,0.05136,4,2,340,4
Co,0.0536,4,2,340,4
Hg,0.61856,4,2,340,4
Ni,0.30512,4,2,340,4
Tl,0.0872,4,2,340,4
Pb,0.02768,4,2,340,4
Mo,0.29184,4,2,340,4
Sb,0.96848,4,2,340,4
Sn,0.25536,4,2,340,4
As,0.25344,4,3,340,4
Cd,0.61904,4,3,340,4
Co,0.5424,4,3,340,4
Hg,0.29648,4,3,340,4
Ni,0.3888,4,3,340,4
Tl,0.26176,4,3,340,4
Pb,0.68144,4,3,340,4
Mo,0.64448,4,3,340,4
Sb,0.92912,4,3,340,4
Sn,0.17008,4,3,340,4
As,0.15584,3,4,340,4
Cd,0.04512,3,4,340,4
Co,0.03056,3,4,340,4
Hg,0.06912,3,4,340,4
Ni,0.78016,3,4,340,4
Tl,0.0096,3,4,340,4
Pb,0.05616,3,4,340,4
Mo,0.04208,3,4,340,4
Sb,0.99648,3,4,340,4
Sn,0.6592,3,4,340,4
As,0.0176,2,5,340,4
Cd,0.14736,2,5,340,4
Co,0.10752,2,5,340,4
Hg,1,2,5,340,4
Ni,0.9992,2,5,340,4
Tl,0.01888,2,5,340,4
Pb,0.62496,2,5,340,4
Mo,0.04544,2,5,340,4
Sb,0.8632,2,5,340,4
Sn,0.98688,2,5,340,4
As,0.33872,2,6,340,4
Cd,0.0304,2,6,340,4
Co,0.89056,2,6,340,4
Hg,0.68496,2,6,340,4
Ni,0.11936,2,6,340,4
Tl,0.04192,2,6,340,4
Pb,0.06688,2,6,340,4
Mo,0.03856,2,6,340,4
Sb,1,2,6,340,4
Sn,0.04768,2,6,340,4
As,0.22416,2,1,341,4
Cd,0.03408,2,1,341,4
Co,0.07552,2,1,341,4
Hg,0.13584,2,1,341,4
Ni,0.09568,2,1,341,4
Tl,0.03888,2,1,341,4
Pb,0.04848,2,1,341,4
Mo,0.02816,2,1,341,4
Sb,0.06592,2,1,341,4
Sn,0.03792,2,1,341,4
As,0.08,2,2,341,4
Cd,0.2672,2,2,341,4
Co,0.56016,2,2,341,4
Hg,0.8688,2,2,341,4
Ni,0.58272,2,2,341,4
Tl,0.0832,2,2,341,4
Pb,0.03264,2,2,341,4
Mo,0.04496,2,2,341,4
Sb,0.80704,2,2,341,4
Sn,0.08352,2,2,341,4
As,0.0304,4,3,341,4
Cd,0.04512,4,3,341,4
Co,0.08672,4,3,341,4
Hg,0.26144,4,3,341,4
Ni,0.0968,4,3,341,4
Tl,0.47104,4,3,341,4
Pb,0.03056,4,3,341,4
Mo,0.03232,4,3,341,4
Sb,0.04608,4,3,341,4
Sn,0.476,4,3,341,4
As,0.01936,3,4,341,4
Cd,0.14992,3,4,341,4
Co,0.11744,3,4,341,4
Hg,0.9992,3,4,341,4
Ni,0.94288,3,4,341,4
Tl,0.09248,3,4,341,4
Pb,0.06128,3,4,341,4
Mo,0.04464,3,4,341,4
Sb,0.99984,3,4,341,4
Sn,0.99568,3,4,341,4
As,0.03744,3,5,341,4
Cd,0.00672,3,5,341,4
Co,0.0128,3,5,341,4
Hg,1,3,5,341,4
Ni,1,3,5,341,4
Tl,0.11936,3,5,341,4
Pb,0.0584,3,5,341,4
Mo,0.0264,3,5,341,4
Sb,0.99168,3,5,341,4
Sn,0.18624,3,5,341,4
As,0.032,3,6,341,4
Cd,0.45872,3,6,341,4
Co,0.0472,3,6,341,4
Hg,0.99872,3,6,341,4
Ni,0.42672,3,6,341,4
Tl,0.02784,3,6,341,4
Pb,0.07456,3,6,341,4
Mo,0.01824,3,6,341,4
Sb,0.9896,3,6,341,4
Sn,0.19184,3,6,341,4
As,0.08848,4,1,342,4
Cd,0.11232,4,1,342,4
Co,0.116,4,1,342,4
Hg,0.12064,4,1,342,4
Ni,0.5472,4,1,342,4
Tl,0.07968,4,1,342,4
Pb,0.27216,4,1,342,4
Mo,0.18624,4,1,342,4
Sb,0.43856,4,1,342,4
Sn,0.10992,4,1,342,4
As,0.0184,2,2,342,4
Cd,0.01936,2,2,342,4
Co,0.06272,2,2,342,4
Hg,0.76176,2,2,342,4
Ni,0.54752,2,2,342,4
Tl,0.01536,2,2,342,4
Pb,0.03536,2,2,342,4
Mo,0.09088,2,2,342,4
Sb,0.94624,2,2,342,4
Sn,0.01808,2,2,342,4
As,0.43376,4,3,342,4
Cd,0.014880000000000001,4,3,342,4
Co,0.0152,4,3,342,4
Hg,0.03728,4,3,342,4
Ni,0.05104,4,3,342,4
Tl,0.05264,4,3,342,4
Pb,0.05376,4,3,342,4
Mo,0.08848,4,3,342,4
Sb,0.01568,4,3,342,4
Sn,0.24912,4,3,342,4
As,0.01136,4,4,342,4
Cd,0.0144,4,4,342,4
Co,0.0288,4,4,342,4
Hg,0.56176,4,4,342,4
Ni,0.948,4,4,342,4
Tl,0.01552,4,4,342,4
Pb,0.008,4,4,342,4
Mo,0.01184,4,4,342,4
Sb,0.99904,4,4,342,4
Sn,0.01616,4,4,342,4
As,0.03664,3,5,342,4
Cd,0.00848,3,5,342,4
Co,0.0384,3,5,342,4
Hg,1,3,5,342,4
Ni,0.99984,3,5,342,4
Tl,0.01344,3,5,342,4
