variable,PIP,race,trial,case
Ni,0.5852,1,26,1
Tl,0.33052,1,26,1
Pb,0.4252,1,26,1
Mo,0.33464,1,26,1
Sb,0.42084,1,26,1
Sn,0.3754,1,26,1
As,0.32792,2,26,1
Cd,0.30316,2,26,1
Co,0.41732,2,26,1
Hg,0.73364,2,26,1
Ni,0.33192,2,26,1
Tl,0.33192,2,26,1
Pb,0.27612,2,26,1
Mo,0.32244,2,26,1
Sb,0.4148,2,26,1
Sn,0.3498,2,26,1
As,0.42884,3,26,1
Cd,0.45292,3,26,1
Co,0.45656,3,26,1
Hg,0.4434,3,26,1
Ni,0.46872,3,26,1
Tl,0.45004,3,26,1
Pb,0.43904,3,26,1
Mo,0.41604,3,26,1
Sb,0.56192,3,26,1
Sn,0.81172,3,26,1
As,0.3504,4,26,1
Cd,0.48076,4,26,1
Co,0.2514,4,26,1
Hg,0.96544,4,26,1
Ni,0.99992,4,26,1
Tl,0.37032,4,26,1
Pb,0.44476,4,26,1
Mo,0.27668,4,26,1
Sb,0.9778,4,26,1
Sn,0.36952,4,26,1
As,0.33792,5,26,1
Cd,0.25436,5,26,1
Co,0.13076,5,26,1
Hg,0.95152,5,26,1
Ni,0.99904,5,26,1
Tl,0.1704,5,26,1
Pb,0.13864,5,26,1
Mo,0.12248,5,26,1
Sb,0.99816,5,26,1
Sn,0.99228,5,26,1
As,0.56956,1,27,1
Cd,0.45436,1,27,1
Co,0.69632,1,27,1
Hg,0.61572,1,27,1
Ni,0.83392,1,27,1
Tl,0.54608,1,27,1
Pb,0.50384,1,27,1
Mo,0.7848,1,27,1
Sb,0.7444,1,27,1
Sn,0.53656,1,27,1
As,0.53008,2,27,1
Cd,0.4852,2,27,1
Co,0.54412,2,27,1
Hg,0.85544,2,27,1
Ni,0.91576,2,27,1
Tl,0.75008,2,27,1
Pb,0.4112,2,27,1
Mo,0.49868,2,27,1
Sb,0.80904,2,27,1
Sn,0.6636,2,27,1
As,0.48768,3,27,1
Cd,0.57444,3,27,1
Co,0.50732,3,27,1
Hg,0.76552,3,27,1
Ni,0.50124,3,27,1
Tl,0.59464,3,27,1
Pb,0.51396,3,27,1
Mo,0.66684,3,27,1
Sb,0.72252,3,27,1
Sn,0.52692,3,27,1
As,0.20856,4,27,1
Cd,0.40848,4,27,1
Co,0.25604,4,27,1
Hg,0.2288,4,27,1
Ni,0.65236,4,27,1
Tl,0.24728,4,27,1
Pb,0.26688,4,27,1
Mo,0.293,4,27,1
Sb,0.99604,4,27,1
Sn,0.84384,4,27,1
As,0.56136,5,27,1
Cd,0.19476,5,27,1
Co,0.28956,5,27,1
Hg,0.99972,5,27,1
Ni,1,5,27,1
Tl,0.19312000000000001,5,27,1
Pb,0.231,5,27,1
Mo,0.234,5,27,1
Sb,1,5,27,1
Sn,0.78436,5,27,1
As,0.46416,1,28,1
Cd,0.48244,1,28,1
Co,0.6374,1,28,1
Hg,0.43612,1,28,1
Ni,0.8748,1,28,1
Tl,0.5202,1,28,1
Pb,0.562,1,28,1
Mo,0.55308,1,28,1
Sb,0.56236,1,28,1
Sn,0.47156,1,28,1
As,0.59136,2,28,1
Cd,0.49304,2,28,1
Co,0.58408,2,28,1
Hg,0.97208,2,28,1
Ni,0.54748,2,28,1
Tl,0.63908,2,28,1
Pb,0.904,2,28,1
Mo,0.49212,2,28,1
Sb,0.71004,2,28,1
Sn,0.49792,2,28,1
As,0.32436,3,28,1
Cd,0.32772,3,28,1
Co,0.34864,3,28,1
Hg,0.31132,3,28,1
Ni,0.52544,3,28,1
Tl,0.35816,3,28,1
Pb,0.34284,3,28,1
Mo,0.33364,3,28,1
Sb,0.4102,3,28,1
Sn,0.33004,3,28,1
As,0.35904,4,28,1
Cd,0.37292,4,28,1
Co,0.2714,4,28,1
Hg,0.98740000000000006,4,28,1
Ni,0.88072,4,28,1
Tl,0.425,4,28,1
Pb,0.57952,4,28,1
Mo,0.46112,4,28,1
Sb,1,4,28,1
Sn,0.78792,4,28,1
As,0.21836,5,28,1
Cd,0.48252,5,28,1
Co,0.67088,5,28,1
Hg,0.9544,5,28,1
Ni,0.93608,5,28,1
Tl,0.39288,5,28,1
Pb,0.36604,5,28,1
Mo,0.29268,5,28,1
Sb,1,5,28,1
Sn,0.33376,5,28,1
As,0.60556,1,29,1
Cd,0.32148,1,29,1
Co,0.36132,1,29,1
Hg,0.32896,1,29,1
Ni,0.4864,1,29,1
Tl,0.34964,1,29,1
Pb,0.30952,1,29,1
Mo,0.32508,1,29,1
Sb,0.38888,1,29,1
Sn,0.37208,1,29,1
As,0.53444,2,29,1
Cd,0.75352,2,29,1
Co,0.35532,2,29,1
Hg,0.52384,2,29,1
Ni,0.80108,2,29,1
Tl,0.33852,2,29,1
Pb,0.42324,2,29,1
Mo,0.367,2,29,1
Sb,0.42988,2,29,1
Sn,0.3452,2,29,1
As,0.55612,3,29,1
Cd,0.55956,3,29,1
Co,0.61696,3,29,1
Hg,0.553,3,29,1
Ni,0.6094,3,29,1
Tl,0.48396,3,29,1
Pb,0.73876,3,29,1
Mo,0.70688,3,29,1
Sb,0.87192,3,29,1
Sn,0.70628,3,29,1
As,0.38028,4,29,1
Cd,0.6692,4,29,1
Co,0.35348,4,29,1
Hg,0.99744,4,29,1
Ni,0.9982,4,29,1
Tl,0.49928,4,29,1
Pb,0.3258,4,29,1
Mo,0.42256,4,29,1
Sb,0.98024,4,29,1
Sn,0.9418,4,29,1
As,0.54776,5,29,1
Cd,0.25908,5,29,1
Co,0.42448,5,29,1
Hg,1,5,29,1
Ni,0.94616,5,29,1
Tl,0.55804,5,29,1
Pb,0.19896,5,29,1
Mo,0.28984,5,29,1
Sb,0.99516,5,29,1
Sn,0.65856,5,29,1
As,0.47652,1,3,1
Cd,0.74188,1,3,1
Co,0.49132,1,3,1
Hg,0.65624,1,3,1
Ni,0.54048,1,3,1
Tl,0.58368,1,3,1
Pb,0.50628,1,3,1
Mo,0.54208,1,3,1
Sb,0.79876,1,3,1
Sn,0.68824,1,3,1
As,0.284,2,3,1
Cd,0.45304,2,3,1
Co,0.44344,2,3,1
Hg,0.58168,2,3,1
Ni,0.89312,2,3,1
Tl,0.33712,2,3,1
Pb,0.357,2,3,1
Mo,0.45808,2,3,1
Sb,0.87828,2,3,1
Sn,0.88272,2,3,1
As,0.35064,3,3,1
Cd,0.4324,3,3,1
Co,0.28832,3,3,1
Hg,0.3616,3,3,1
Ni,0.36184,3,3,1
Tl,0.33568,3,3,1
Pb,0.2886,3,3,1
Mo,0.34372,3,3,1
Sb,0.3946,3,3,1
Sn,0.45372,3,3,1
As,0.25328,4,3,1
Cd,0.69488,4,3,1
Co,0.55324,4,3,1
Hg,0.99356,4,3,1
Ni,0.98656,4,3,1
Tl,0.85496,4,3,1
Pb,0.453,4,3,1
Mo,0.62508,4,3,1
Sb,0.99876,4,3,1
Sn,0.9658,4,3,1
As,0.47008,5,3,1
Cd,0.40396,5,3,1
Co,0.39892,5,3,1
Hg,0.99172,5,3,1
Ni,0.97172,5,3,1
Tl,0.365,5,3,1
Pb,0.35204,5,3,1
Mo,0.46708,5,3,1
Sb,0.9958,5,3,1
Sn,0.9166,5,3,1
As,0.58116,1,30,1
Cd,0.54264,1,30,1
Co,0.7448,1,30,1
Hg,0.71552,1,30,1
Ni,0.7146,1,30,1
Tl,0.65748,1,30,1
Pb,0.70624,1,30,1
Mo,0.55676,1,30,1
Sb,0.69516,1,30,1
Sn,0.60372,1,30,1
As,0.20456,2,30,1
Cd,0.25328,2,30,1
Co,0.20964,2,30,1
Hg,0.9138,2,30,1
Ni,0.22328,2,30,1
Tl,0.17352,2,30,1
Pb,0.23652,2,30,1
Mo,0.17132,2,30,1
Sb,0.27304,2,30,1
Sn,0.1612,2,30,1
As,0.65304,3,30,1
Cd,0.574,3,30,1
Co,0.56552,3,30,1
Hg,0.54748,3,30,1
Ni,0.57872,3,30,1
Tl,0.54028,3,30,1
Pb,0.52736,3,30,1
Mo,0.57168,3,30,1
Sb,0.6418,3,30,1
Sn,0.64252,3,30,1
As,0.1676,4,30,1
Cd,0.15292,4,30,1
Co,0.20504,4,30,1
Hg,0.34672,4,30,1
Ni,0.59676,4,30,1
Tl,0.14804,4,30,1
Pb,0.16564,4,30,1
Mo,0.16976,4,30,1
Sb,0.99164,4,30,1
Sn,0.44508,4,30,1
As,0.25404,5,30,1
Cd,0.16208,5,30,1
Co,0.19516,5,30,1
Hg,0.998,5,30,1
Ni,0.99488,5,30,1
Tl,0.17536,5,30,1
Pb,0.18428,5,30,1
Mo,0.15304,5,30,1
Sb,0.9998,5,30,1
Sn,0.85868,5,30,1
As,0.49216,1,31,1
Cd,0.50652,1,31,1
Co,0.55648,1,31,1
Hg,0.71752,1,31,1
Ni,0.78768,1,31,1
Tl,0.5254,1,31,1
Pb,0.65136,1,31,1
Mo,0.47384,1,31,1
Sb,0.87228000000000006,1,31,1
Sn,0.57352,1,31,1
As,0.23788,2,31,1
Cd,0.09792,2,31,1
Co,0.13944,2,31,1
Hg,1,2,31,1
Ni,0.24672,2,31,1
Tl,0.08936,2,31,1
Pb,0.15868,2,31,1
Mo,0.1608,2,31,1
Sb,0.12012,2,31,1
Sn,0.18548,2,31,1
As,0.93748,3,31,1
Cd,0.43276,3,31,1
Co,0.42196,3,31,1
Hg,0.5768,3,31,1
Ni,0.44244,3,31,1
Tl,0.4624,3,31,1
Pb,0.43736,3,31,1
Mo,0.42492,3,31,1
Sb,0.41532,3,31,1
Sn,0.5164,3,31,1
As,0.29224,4,31,1
Cd,0.18608,4,31,1
Co,0.26308,4,31,1
Hg,0.89512,4,31,1
Ni,0.34224,4,31,1
Tl,0.35596,4,31,1
Pb,0.2484,4,31,1
Mo,0.23868,4,31,1
Sb,1,4,31,1
Sn,0.79232,4,31,1
As,0.22352,5,31,1
Cd,0.18576,5,31,1
Co,0.4224,5,31,1
Hg,0.99448,5,31,1
Ni,0.9518,5,31,1
Tl,0.09492,5,31,1
Pb,0.20172,5,31,1
Mo,0.13572,5,31,1
Sb,0.99796,5,31,1
Sn,0.48828,5,31,1
As,0.42692,1,32,1
Cd,0.51048,1,32,1
Co,0.48732,1,32,1
Hg,0.55552,1,32,1
Ni,0.57704,1,32,1
Tl,0.68328,1,32,1
Pb,0.41524,1,32,1
Mo,0.45564,1,32,1
Sb,0.60416,1,32,1
Sn,0.63004,1,32,1
As,0.38108,2,32,1
Cd,0.51228,2,32,1
Co,0.33828,2,32,1
Hg,0.95004,2,32,1
Ni,0.67652,2,32,1
Tl,0.35704,2,32,1
Pb,0.44728,2,32,1
Mo,0.39308,2,32,1
Sb,0.71028,2,32,1
Sn,0.3362,2,32,1
As,0.37228,3,32,1
Cd,0.3716,3,32,1
Co,0.40908,3,32,1
Hg,0.58988,3,32,1
Ni,0.37972,3,32,1
Tl,0.39776,3,32,1
Pb,0.32408,3,32,1
Mo,0.38012,3,32,1
Sb,0.40944,3,32,1
Sn,0.3708,3,32,1
As,0.13564,4,32,1
Cd,0.14764,4,32,1
Co,0.16284,4,32,1
Hg,1,4,32,1
Ni,0.8772,4,32,1
Tl,0.14988,4,32,1
Pb,0.29588,4,32,1
Mo,0.22848,4,32,1
Sb,1,4,32,1
Sn,0.83956,4,32,1
As,0.36596,5,32,1
Cd,0.34544,5,32,1
Co,0.26536,5,32,1
Hg,0.99708,5,32,1
Ni,1,5,32,1
Tl,0.27516,5,32,1
Pb,0.38264,5,32,1
Mo,0.32156,5,32,1
Sb,0.68332,5,32,1
Sn,0.51132,5,32,1
As,0.43436,1,33,1
Cd,0.49212,1,33,1
Co,0.5138,1,33,1
Hg,0.74492,1,33,1
Ni,0.5712,1,33,1
Tl,0.53744,1,33,1
Pb,0.8934,1,33,1
Mo,0.51804,1,33,1
Sb,0.71904,1,33,1
Sn,0.62264,1,33,1
As,0.3666,2,33,1
Cd,0.35944,2,33,1
Co,0.68668,2,33,1
Hg,0.93408,2,33,1
Ni,0.54592,2,33,1
Tl,0.68744,2,33,1
Pb,0.52672,2,33,1
Mo,0.35464,2,33,1
Sb,0.58376,2,33,1
Sn,0.93424,2,33,1
As,0.3992,3,33,1
Cd,0.41468,3,33,1
Co,0.38336,3,33,1
Hg,0.47672,3,33,1
Ni,0.40876,3,33,1
Tl,0.43232,3,33,1
Pb,0.3654,3,33,1
Mo,0.40568,3,33,1
Sb,0.43188,3,33,1
Sn,0.34172,3,33,1
As,0.55932,4,33,1
Cd,0.40824,4,33,1
Co,0.54344,4,33,1
Hg,0.89604,4,33,1
Ni,0.5216,4,33,1
Tl,0.4462,4,33,1
Pb,0.369,4,33,1
Mo,0.93704,4,33,1
Sb,1,4,33,1
Sn,0.55524,4,33,1
As,0.4738,5,33,1
Cd,0.39832,5,33,1
Co,0.90452,5,33,1
Hg,0.99972,5,33,1
Ni,0.91968,5,33,1
Tl,0.50424,5,33,1
Pb,0.40708,5,33,1
Mo,0.336,5,33,1
Sb,0.80904,5,33,1
Sn,0.92924,5,33,1
As,0.36076,1,34,1
Cd,0.3296,1,34,1
Co,0.39688,1,34,1
Hg,0.38024,1,34,1
Ni,0.3942,1,34,1
Tl,0.4954,1,34,1
Pb,0.42304,1,34,1
Mo,0.3638,1,34,1
Sb,0.63056,1,34,1
Sn,0.45968,1,34,1
As,0.74964,2,34,1
Cd,0.73304,2,34,1
Co,0.82044,2,34,1
Hg,0.48028,2,34,1
Ni,0.77064,2,34,1
Tl,0.4356,2,34,1
Pb,0.43012,2,34,1
Mo,0.60652,2,34,1
Sb,0.383,2,34,1
Sn,0.40576,2,34,1
As,0.45044,3,34,1
Cd,0.38776,3,34,1
Co,0.35776,3,34,1
Hg,0.48096,3,34,1
Ni,0.37556,3,34,1
Tl,0.3454,3,34,1
Pb,0.38052,3,34,1
Mo,0.38712,3,34,1
Sb,0.49792,3,34,1
Sn,0.39288,3,34,1
As,0.10264,4,34,1
Cd,0.13132,4,34,1
Co,0.13756,4,34,1
Hg,0.99624,4,34,1
Ni,0.99948,4,34,1
Tl,0.18412,4,34,1
Pb,0.28084,4,34,1
Mo,0.18788,4,34,1
Sb,1,4,34,1
Sn,0.09124,4,34,1
As,0.19616,5,34,1
Cd,0.14528,5,34,1
Co,0.12152,5,34,1
Hg,1,5,34,1
Ni,1,5,34,1
Tl,0.15564,5,34,1
Pb,0.18712,5,34,1
Mo,0.08084,5,34,1
Sb,0.97504,5,34,1
Sn,0.40304,5,34,1
As,0.2426,1,35,1
Cd,0.24016,1,35,1
Co,0.25656,1,35,1
Hg,0.40272,1,35,1
Ni,0.85652,1,35,1
Tl,0.26076,1,35,1
Pb,0.25044,1,35,1
Mo,0.24672,1,35,1
Sb,0.22948,1,35,1
Sn,0.16444,1,35,1
As,0.42724,2,35,1
Cd,0.36364,2,35,1
Co,0.43,2,35,1
Hg,0.90808,2,35,1
Ni,0.99748,2,35,1
Tl,0.359,2,35,1
Pb,0.2924,2,35,1
Mo,0.27812,2,35,1
Sb,0.50848,2,35,1
Sn,0.3598,2,35,1
As,0.4444,3,35,1
Cd,0.43708,3,35,1
Co,0.5294,3,35,1
Hg,0.55048,3,35,1
Ni,0.47332,3,35,1
Tl,0.42384,3,35,1
Pb,0.50036,3,35,1
Mo,0.37284,3,35,1
Sb,0.4652,3,35,1
Sn,0.74368,3,35,1
As,0.32488,4,35,1
Cd,0.29464,4,35,1
Co,0.22104,4,35,1
Hg,0.85672,4,35,1
Ni,0.73852,4,35,1
Tl,0.23292,4,35,1
Pb,0.3498,4,35,1
Mo,0.24372,4,35,1
Sb,1,4,35,1
Sn,0.2222,4,35,1
As,0.37732,5,35,1
Cd,0.47968,5,35,1
Co,0.84312,5,35,1
Hg,0.8796,5,35,1
Ni,0.99988,5,35,1
Tl,0.44264,5,35,1
Pb,0.41524,5,35,1
Mo,0.36756,5,35,1
Sb,0.99076,5,35,1
Sn,0.91472,5,35,1
As,0.50476,1,36,1
Cd,0.40404,1,36,1
Co,0.41844,1,36,1
Hg,0.48516,1,36,1
Ni,0.45192,1,36,1
Tl,0.44684,1,36,1
Pb,0.40068,1,36,1
Mo,0.39172,1,36,1
Sb,0.4556,1,36,1
Sn,0.39476,1,36,1
As,0.59084,2,36,1
Cd,0.71336,2,36,1
Co,0.55692,2,36,1
Hg,0.67008,2,36,1
Ni,0.84624,2,36,1
Tl,0.79784,2,36,1
Pb,0.77268,2,36,1
Mo,0.54404,2,36,1
Sb,0.77228,2,36,1
Sn,0.70844,2,36,1
As,0.44072,3,36,1
Cd,0.4076,3,36,1
Co,0.39612000000000003,3,36,1
Hg,0.55976,3,36,1
Ni,0.39872,3,36,1
Tl,0.37404,3,36,1
Pb,0.42516,3,36,1
Mo,0.45752,3,36,1
Sb,0.46924,3,36,1
Sn,0.81044,3,36,1
As,0.24296,4,36,1
Cd,0.20944,4,36,1
Co,0.1574,4,36,1
Hg,0.71076,4,36,1
Ni,0.9996,4,36,1
Tl,0.1354,4,36,1
Pb,0.28212,4,36,1
Mo,0.1942,4,36,1
Sb,0.87928,4,36,1
Sn,0.34504,4,36,1
As,0.38684,5,36,1
Cd,0.28892,5,36,1
Co,0.1998,5,36,1
Hg,0.94636,5,36,1
Ni,0.9994,5,36,1
Tl,0.2914,5,36,1
Pb,0.22108,5,36,1
Mo,0.2766,5,36,1
Sb,0.96272,5,36,1
Sn,0.4326,5,36,1
As,0.28052,1,37,1
Cd,0.28552,1,37,1
Co,0.3488,1,37,1
Hg,0.4128,1,37,1
Ni,0.6692,1,37,1
Tl,0.26592,1,37,1
Pb,0.32028,1,37,1
Mo,0.43984,1,37,1
Sb,0.36268,1,37,1
Sn,0.37824,1,37,1
As,0.44756,2,37,1
Cd,0.46056,2,37,1
Co,0.5718,2,37,1
Hg,0.79904,2,37,1
Ni,0.70968,2,37,1
Tl,0.46372,2,37,1
Pb,0.62964,2,37,1
Mo,0.44612,2,37,1
Sb,0.95016,2,37,1
Sn,0.52192,2,37,1
As,0.37836,3,37,1
Cd,0.59848,3,37,1
Co,0.41648,3,37,1
Hg,0.42356,3,37,1
Ni,0.48152,3,37,1
Tl,0.64692,3,37,1
Pb,0.76052,3,37,1
Mo,0.41976,3,37,1
Sb,0.6144,3,37,1
Sn,0.44688,3,37,1
As,0.17964,4,37,1
Cd,0.17992,4,37,1
Co,0.20272,4,37,1
Hg,0.9976,4,37,1
Ni,0.98816,4,37,1
Tl,0.22284,4,37,1
Pb,0.23176,4,37,1
Mo,0.19656,4,37,1
Sb,0.9998,4,37,1
Sn,0.7344,4,37,1
As,0.06772,5,37,1
Cd,0.19036,5,37,1
Co,0.11788,5,37,1
Hg,1,5,37,1
Ni,1,5,37,1
Tl,0.11244,5,37,1
Pb,0.13464,5,37,1
Mo,0.25324,5,37,1
Sb,1,5,37,1
Sn,0.18028,5,37,1
As,0.4372,1,38,1
Cd,0.25352,1,38,1
Co,0.26816,1,38,1
Hg,0.27276,1,38,1
Ni,0.98348,1,38,1
Tl,0.24508,1,38,1
Pb,0.27104,1,38,1
Mo,0.37168,1,38,1
Sb,0.26848,1,38,1
Sn,0.23664,1,38,1
As,0.41412,2,38,1
Cd,0.35524,2,38,1
Co,0.3844,2,38,1
Hg,0.97664,2,38,1
Ni,0.97904,2,38,1
Tl,0.62244,2,38,1
Pb,0.3378,2,38,1
Mo,0.3846,2,38,1
Sb,0.76516,2,38,1
Sn,0.44768,2,38,1
As,0.50196,3,38,1
Cd,0.43412,3,38,1
Co,0.7426,3,38,1
Hg,0.49992,3,38,1
Ni,0.59404,3,38,1
Tl,0.47016,3,38,1
Pb,0.46952,3,38,1
Mo,0.5182,3,38,1
Sb,0.66432,3,38,1
Sn,0.5364,3,38,1
As,0.21964,4,38,1
Cd,0.60424,4,38,1
Co,0.57252,4,38,1
Hg,1,4,38,1
Ni,0.52536,4,38,1
Tl,0.3108,4,38,1
Pb,0.25648,4,38,1
Mo,0.32428,4,38,1
Sb,0.98212,4,38,1
Sn,0.86956,4,38,1
As,0.90352,5,38,1
Cd,0.50088,5,38,1
Co,0.83076,5,38,1
Hg,1,5,38,1
Ni,0.99488,5,38,1
Tl,0.57452,5,38,1
Pb,0.78632,5,38,1
Mo,0.58088,5,38,1
Sb,0.9996,5,38,1
Sn,0.44172,5,38,1
As,0.6898,1,39,1
Cd,0.54304,1,39,1
Co,0.48712,1,39,1
Hg,0.42348,1,39,1
Ni,0.62572,1,39,1
Tl,0.498,1,39,1
Pb,0.50264,1,39,1
Mo,0.41188,1,39,1
Sb,0.54784,1,39,1
Sn,0.4908,1,39,1
As,0.29604,2,39,1
Cd,0.34964,2,39,1
Co,0.35532,2,39,1
Hg,0.6636,2,39,1
Ni,0.4596,2,39,1
Tl,0.37288,2,39,1
Pb,0.38492,2,39,1
Mo,0.30976,2,39,1
Sb,0.66852,2,39,1
Sn,0.54284,2,39,1
As,0.29548,3,39,1
Cd,0.35012,3,39,1
Co,0.35888,3,39,1
Hg,0.31336,3,39,1
Ni,0.34608,3,39,1
Tl,0.44988,3,39,1
Pb,0.31768,3,39,1
Mo,0.54464,3,39,1
Sb,0.33444,3,39,1
Sn,0.42208,3,39,1
As,0.20296,4,39,1
Cd,0.38508,4,39,1
Co,0.33808,4,39,1
Hg,0.99868,4,39,1
Ni,0.98436,4,39,1
Tl,0.364,4,39,1
Pb,0.40916,4,39,1
Mo,0.28708,4,39,1
Sb,0.6728,4,39,1
Sn,0.9882,4,39,1
As,0.14484,5,39,1
Cd,0.26308,5,39,1
Co,0.38364,5,39,1
Hg,0.78652,5,39,1
Ni,0.99892,5,39,1
Tl,0.27784,5,39,1
Pb,0.25992,5,39,1
Mo,0.46292,5,39,1
Sb,0.96868,5,39,1
Sn,0.51728,5,39,1
As,0.3586,1,4,1
Cd,0.64276,1,4,1
Co,0.3268,1,4,1
Hg,0.62084,1,4,1
Ni,0.29112,1,4,1
Tl,0.34272,1,4,1
Pb,0.35796,1,4,1
Mo,0.3738,1,4,1
Sb,0.51648,1,4,1
Sn,0.3232,1,4,1
As,0.48036,2,4,1
Cd,0.2986,2,4,1
Co,0.25536,2,4,1
Hg,0.29692,2,4,1
Ni,0.34456,2,4,1
Tl,0.31528,2,4,1
Pb,0.23136,2,4,1
Mo,0.41236,2,4,1
Sb,0.9996,2,4,1
Sn,0.4872,2,4,1
As,0.54156,3,4,1
Cd,0.57484,3,4,1
Co,0.58628,3,4,1
Hg,0.55564,3,4,1
Ni,0.56228,3,4,1
Tl,0.51296,3,4,1
Pb,0.67684,3,4,1
Mo,0.87908,3,4,1
Sb,0.56668,3,4,1
Sn,0.76412,3,4,1
As,0.53756,4,4,1
Cd,0.47276,4,4,1
Co,0.30196,4,4,1
Hg,1,4,4,1
Ni,0.98244,4,4,1
Tl,0.33388,4,4,1
Pb,0.343,4,4,1
Mo,0.69264,4,4,1
Sb,0.98276,4,4,1
Sn,0.76252,4,4,1
As,0.5422,5,4,1
Cd,0.1778,5,4,1
Co,0.52136,5,4,1
Hg,1,5,4,1
Ni,0.99948,5,4,1
Tl,0.19372,5,4,1
Pb,0.4106,5,4,1
Mo,0.35948,5,4,1
Sb,1,5,4,1
Sn,0.29656,5,4,1
As,0.30620000000000003,1,40,1
Cd,0.45488,1,40,1
Co,0.44164,1,40,1
Hg,0.48816,1,40,1
Ni,0.44868,1,40,1
Tl,0.538,1,40,1
Pb,0.3508,1,40,1
Mo,0.46884,1,40,1
Sb,0.4582,1,40,1
Sn,0.64544,1,40,1
As,0.31648,2,40,1
Cd,0.42568,2,40,1
Co,0.29232,2,40,1
Hg,0.6524,2,40,1
Ni,0.42936,2,40,1
Tl,0.50248,2,40,1
Pb,0.49452,2,40,1
Mo,0.41888,2,40,1
Sb,0.56096,2,40,1
Sn,0.35812,2,40,1
As,0.48888,3,40,1
Cd,0.54204,3,40,1
Co,0.35336,3,40,1
Hg,0.36196,3,40,1
Ni,0.43768,3,40,1
Tl,0.38392,3,40,1
Pb,0.3366,3,40,1
Mo,0.315,3,40,1
Sb,0.37752,3,40,1
Sn,0.3684,3,40,1
As,0.42324,4,40,1
Cd,0.70664,4,40,1
Co,0.36096,4,40,1
Hg,0.9954,4,40,1
Ni,0.99324,4,40,1
Tl,0.69452,4,40,1
Pb,0.7214,4,40,1
Mo,0.8286,4,40,1
Sb,1,4,40,1
Sn,0.7204,4,40,1
As,0.1802,5,40,1
Cd,0.31716,5,40,1
Co,0.21508,5,40,1
Hg,1,5,40,1
Ni,1,5,40,1
Tl,0.47296,5,40,1
Pb,0.23936,5,40,1
Mo,0.21672,5,40,1
Sb,0.98572,5,40,1
Sn,0.56012,5,40,1
As,0.38776,1,41,1
Cd,0.76716,1,41,1
Co,0.26028,1,41,1
Hg,0.26452,1,41,1
Ni,0.30084,1,41,1
Tl,0.51032,1,41,1
Pb,0.27816,1,41,1
Mo,0.30228,1,41,1
Sb,0.28528,1,41,1
Sn,0.27132,1,41,1
As,0.89608,2,41,1
Cd,0.63704,2,41,1
Co,0.64992,2,41,1
Hg,0.98192,2,41,1
Ni,0.69952,2,41,1
Tl,0.57332,2,41,1
Pb,0.74468,2,41,1
Mo,0.87716,2,41,1
Sb,0.99372,2,41,1
Sn,0.91124,2,41,1
As,0.4648,3,41,1
Cd,0.42324,3,41,1
Co,0.45896,3,41,1
Hg,0.41852,3,41,1
Ni,0.38236,3,41,1
Tl,0.43764,3,41,1
Pb,0.452,3,41,1
Mo,0.39552,3,41,1
Sb,0.44596,3,41,1
Sn,0.3814,3,41,1
As,0.42988,4,41,1
Cd,0.55284,4,41,1
Co,0.37572,4,41,1
Hg,0.90644,4,41,1
Ni,0.99864,4,41,1
Tl,0.44212,4,41,1
Pb,0.49928,4,41,1
Mo,0.58656,4,41,1
Sb,0.9916,4,41,1
Sn,0.91072,4,41,1
As,0.35844,5,41,1
Cd,0.47116,5,41,1
Co,0.41876,5,41,1
Hg,1,5,41,1
Ni,0.9122,5,41,1
Tl,0.50996,5,41,1
Pb,0.69404,5,41,1
Mo,0.72124,5,41,1
Sb,1,5,41,1
Sn,0.74312,5,41,1
As,0.36188,1,42,1
Cd,0.3702,1,42,1
Co,0.46004,1,42,1
Hg,0.8346,1,42,1
Ni,0.54208,1,42,1
Tl,0.52228,1,42,1
Pb,0.39628,1,42,1
Mo,0.40324,1,42,1
Sb,0.82504,1,42,1
Sn,0.4566,1,42,1
As,0.9792,2,42,1
Cd,0.9448,2,42,1
Co,0.5732,2,42,1
Hg,0.80908,2,42,1
Ni,0.81584,2,42,1
Tl,0.73948,2,42,1
Pb,0.60732,2,42,1
Mo,0.57828,2,42,1
Sb,0.99984,2,42,1
Sn,0.425,2,42,1
As,0.47804,3,42,1
Cd,0.3402,3,42,1
Co,0.52716,3,42,1
Hg,0.35236,3,42,1
Ni,0.41368,3,42,1
Tl,0.45068,3,42,1
Pb,0.326,3,42,1
Mo,0.34328,3,42,1
Sb,0.50088,3,42,1
Sn,0.43496,3,42,1
As,0.19848,4,42,1
Cd,0.304,4,42,1
Co,0.17432,4,42,1
Hg,0.97484,4,42,1
Ni,0.9994,4,42,1
Tl,0.22244,4,42,1
Pb,0.1798,4,42,1
Mo,0.16376,4,42,1
Sb,0.76496,4,42,1
Sn,0.19576,4,42,1
As,0.61648,5,42,1
Cd,0.7162,5,42,1
Co,0.96136,5,42,1
Hg,0.94692,5,42,1
Ni,1,5,42,1
Tl,0.42108,5,42,1
Pb,0.51668,5,42,1
Mo,0.50256,5,42,1
Sb,0.9974,5,42,1
Sn,0.95536,5,42,1
As,0.28868,1,43,1
Cd,0.37528,1,43,1
Co,0.30496,1,43,1
Hg,0.80572,1,43,1
Ni,0.9868,1,43,1
Tl,0.2302,1,43,1
Pb,0.23428,1,43,1
Mo,0.21084,1,43,1
Sb,0.36304,1,43,1
Sn,0.18544,1,43,1
As,0.80288,2,43,1
