variable,PIP,trial,df,case
LBXD03LA,0.06448,47,3,1
LBXD05LA,0.2328,47,3,1
LBXD07LA,0.0888,47,3,1
LBXF03LA,0.48096,47,3,1
LBXF04LA,0.85344,47,3,1
LBXF05LA,0.1112,47,3,1
LBXF08LA,0.08576,47,3,1
LBX074LA,0.19456,48,1,1
LBX099LA,0.18288,48,1,1
LBX138LA,0.31552,48,1,1
LBX153LA,0.70288,48,1,1
LBX170LA,0.27648,48,1,1
LBX180LA,0.28336,48,1,1
LBX187LA,0.70784,48,1,1
LBX194LA,0.61696,48,1,1
LBXPCBLA,0.41024,48,1,1
LBXHXCLA,0.14576,48,1,1
LBX118LA,0.93168,48,1,1
LBXD03LA,0.14848,48,1,1
LBXD05LA,0.64816,48,1,1
LBXD07LA,0.18176,48,1,1
LBXF03LA,0.26528,48,1,1
LBXF04LA,0.98912,48,1,1
LBXF05LA,0.44336,48,1,1
LBXF08LA,0.084,48,1,1
LBX074LA,0.58896,49,2,1
LBX099LA,0.11168,49,2,1
LBX138LA,0.16608,49,2,1
LBX153LA,0.14144,49,2,1
LBX170LA,0.3896,49,2,1
LBX180LA,0.18496,49,2,1
LBX187LA,0.3576,49,2,1
LBX194LA,0.996,49,2,1
LBXPCBLA,0.13856,49,2,1
LBXHXCLA,0.18304,49,2,1
LBX118LA,0.2832,49,2,1
LBXD03LA,0.49584,49,2,1
LBXD05LA,0.99792,49,2,1
LBXD07LA,0.1272,49,2,1
LBXF03LA,0.09168,49,2,1
LBXF04LA,0.99296,49,2,1
LBXF05LA,0.20976,49,2,1
LBXF08LA,0.0656,49,2,1
LBX074LA,0.9432,4,3,1
LBX099LA,0.16256,4,3,1
LBX138LA,0.78864,4,3,1
LBX153LA,0.26944,4,3,1
LBX170LA,0.3392,4,3,1
LBX180LA,0.8848,4,3,1
LBX187LA,0.56432,4,3,1
LBX194LA,0.91904,4,3,1
LBXPCBLA,0.19776,4,3,1
LBXHXCLA,0.14464,4,3,1
LBX118LA,0.25792,4,3,1
LBXD03LA,0.27392,4,3,1
LBXD05LA,0.99968,4,3,1
LBXD07LA,0.52832,4,3,1
LBXF03LA,0.06704,4,3,1
LBXF04LA,0.99808,4,3,1
LBXF05LA,0.0824,4,3,1
LBXF08LA,0.6776,4,3,1
LBX074LA,0.1616,50,3,1
LBX099LA,0.13472,50,3,1
LBX138LA,0.07248,50,3,1
LBX153LA,0.08912,50,3,1
LBX170LA,0.05104,50,3,1
LBX180LA,0.0936,50,3,1
LBX187LA,0.08432,50,3,1
LBX194LA,1,50,3,1
LBXPCBLA,0.97024,50,3,1
LBXHXCLA,0.13904,50,3,1
LBX118LA,0.14976,50,3,1
LBXD03LA,0.02768,50,3,1
LBXD05LA,0.98432,50,3,1
LBXD07LA,0.06336,50,3,1
LBXF03LA,0.0232,50,3,1
LBXF04LA,0.99456,50,3,1
LBXF05LA,0.02448,50,3,1
LBXF08LA,0.01216,50,3,1
LBX074LA,0.80528,51,2,1
LBX099LA,0.14304,51,2,1
LBX138LA,0.59888,51,2,1
LBX153LA,0.33888,51,2,1
LBX170LA,0.41376,51,2,1
LBX180LA,0.15392,51,2,1
LBX187LA,0.20256,51,2,1
LBX194LA,0.34256,51,2,1
LBXPCBLA,0.11808,51,2,1
LBXHXCLA,0.08752,51,2,1
LBX118LA,0.10672,51,2,1
LBXD03LA,0.12,51,2,1
LBXD05LA,0.97952,51,2,1
LBXD07LA,0.26192,51,2,1
LBXF03LA,0.05872,51,2,1
LBXF04LA,0.82976,51,2,1
LBXF05LA,0.34208,51,2,1
LBXF08LA,0.04896,51,2,1
LBX074LA,0.13664,52,2,1
LBX099LA,0.19648,52,2,1
LBX138LA,0.12784,52,2,1
LBX153LA,0.1312,52,2,1
LBX170LA,0.34592,52,2,1
LBX180LA,0.11088,52,2,1
LBX187LA,0.3112,52,2,1
LBX194LA,0.64704,52,2,1
LBXPCBLA,0.2952,52,2,1
LBXHXCLA,0.14528,52,2,1
LBX118LA,0.74784,52,2,1
LBXD03LA,0.09168,52,2,1
LBXD05LA,0.43664,52,2,1
LBXD07LA,0.43904,52,2,1
LBXF03LA,0.12176,52,2,1
LBXF04LA,0.96752,52,2,1
LBXF05LA,0.07376,52,2,1
LBXF08LA,0.14624,52,2,1
LBX074LA,0.52192,53,2,1
LBX099LA,0.14752,53,2,1
LBX138LA,0.28944,53,2,1
LBX153LA,0.20704,53,2,1
LBX170LA,0.24032,53,2,1
LBX180LA,0.19552,53,2,1
LBX187LA,0.12256,53,2,1
LBX194LA,0.99776,53,2,1
LBXPCBLA,0.74688,53,2,1
LBXHXCLA,0.19552,53,2,1
LBX118LA,0.39888,53,2,1
LBXD03LA,0.2264,53,2,1
LBXD05LA,0.38032,53,2,1
LBXD07LA,0.13536,53,2,1
LBXF03LA,0.05424,53,2,1
LBXF04LA,0.996,53,2,1
LBXF05LA,0.05328,53,2,1
LBXF08LA,0.0912,53,2,1
LBX074LA,0.87888,54,2,1
LBX099LA,0.44016,54,2,1
LBX138LA,0.19952,54,2,1
LBX153LA,0.23408,54,2,1
LBX170LA,0.33872,54,2,1
LBX180LA,0.33632,54,2,1
LBX187LA,0.16736,54,2,1
LBX194LA,0.796,54,2,1
LBXPCBLA,0.65328,54,2,1
LBXHXCLA,0.13472,54,2,1
LBX118LA,0.36928,54,2,1
LBXD03LA,0.54032,54,2,1
LBXD05LA,0.97728,54,2,1
LBXD07LA,0.82048,54,2,1
LBXF03LA,0.1632,54,2,1
LBXF04LA,0.97056,54,2,1
LBXF05LA,0.10464,54,2,1
LBXF08LA,0.09888,54,2,1
LBX074LA,0.36768,55,1,1
LBX099LA,0.1224,55,1,1
LBX138LA,0.1376,55,1,1
LBX153LA,0.18592,55,1,1
LBX170LA,0.2048,55,1,1
LBX180LA,0.3992,55,1,1
LBX187LA,0.32544,55,1,1
LBX194LA,0.33136,55,1,1
LBXPCBLA,0.07056,55,1,1
LBXHXCLA,0.13968,55,1,1
LBX118LA,0.22688,55,1,1
LBXD03LA,0.12416,55,1,1
LBXD05LA,0.91248,55,1,1
LBXD07LA,0.18,55,1,1
LBXF03LA,0.92256,55,1,1
LBXF04LA,0.988,55,1,1
LBXF05LA,0.12288,55,1,1
LBXF08LA,0.04672,55,1,1
LBX074LA,0.4744,56,2,1
LBX099LA,0.29104,56,2,1
LBX138LA,0.22832,56,2,1
LBX153LA,0.2952,56,2,1
LBX170LA,0.2912,56,2,1
LBX180LA,0.34224,56,2,1
LBX187LA,0.22656,56,2,1
LBX194LA,0.85264,56,2,1
LBXPCBLA,0.94272,56,2,1
LBXHXCLA,0.13712,56,2,1
LBX118LA,0.16,56,2,1
LBXD03LA,0.16608,56,2,1
LBXD05LA,0.98528,56,2,1
LBXD07LA,0.09968,56,2,1
LBXF03LA,0.07664,56,2,1
LBXF04LA,0.396,56,2,1
LBXF05LA,0.08816,56,2,1
LBXF08LA,0.11184,56,2,1
LBX074LA,0.83264,57,4,1
LBX099LA,0.02288,57,4,1
LBX138LA,0.12928,57,4,1
LBX153LA,0.66816,57,4,1
LBX170LA,0.42752,57,4,1
LBX180LA,0.11152,57,4,1
LBX187LA,0.3376,57,4,1
LBX194LA,0.16496,57,4,1
LBXPCBLA,0.06608,57,4,1
LBXHXCLA,0.0328,57,4,1
LBX118LA,0.10672,57,4,1
LBXD03LA,0.0616,57,4,1
LBXD05LA,0.95344,57,4,1
LBXD07LA,0.05888,57,4,1
LBXF03LA,0.06,57,4,1
LBXF04LA,0.99504,57,4,1
LBXF05LA,0.38736,57,4,1
LBXF08LA,0.02912,57,4,1
LBX074LA,0.98976,58,1,1
LBX099LA,0.12416,58,1,1
LBX138LA,0.18352,58,1,1
LBX153LA,0.24864,58,1,1
LBX170LA,0.42048,58,1,1
LBX180LA,0.21984,58,1,1
LBX187LA,0.18528,58,1,1
LBX194LA,0.34736,58,1,1
LBXPCBLA,0.76608,58,1,1
LBXHXCLA,0.09648,58,1,1
LBX118LA,0.2624,58,1,1
LBXD03LA,0.14912,58,1,1
LBXD05LA,0.23984,58,1,1
LBXD07LA,0.25888,58,1,1
LBXF03LA,0.16496,58,1,1
LBXF04LA,0.95392,58,1,1
LBXF05LA,0.91392,58,1,1
LBXF08LA,0.13152,58,1,1
LBX074LA,0.13456,59,3,1
LBX099LA,0.04272,59,3,1
LBX138LA,0.15328,59,3,1
LBX153LA,0.1784,59,3,1
LBX170LA,0.18096,59,3,1
LBX180LA,0.07232,59,3,1
LBX187LA,0.12224,59,3,1
LBX194LA,0.97696,59,3,1
LBXPCBLA,0.172,59,3,1
LBXHXCLA,0.22,59,3,1
LBX118LA,0.75296,59,3,1
LBXD03LA,0.47024,59,3,1
LBXD05LA,0.86656,59,3,1
LBXD07LA,0.05696,59,3,1
LBXF03LA,0.04592,59,3,1
LBXF04LA,0.99696,59,3,1
LBXF05LA,0.01856,59,3,1
LBXF08LA,0.02256,59,3,1
LBX074LA,0.96176,5,3,1
LBX099LA,0.50608,5,3,1
LBX138LA,0.67744,5,3,1
LBX153LA,0.2624,5,3,1
LBX170LA,0.47248,5,3,1
LBX180LA,0.20384,5,3,1
LBX187LA,0.21328,5,3,1
LBX194LA,0.29056,5,3,1
LBXPCBLA,0.41968,5,3,1
LBXHXCLA,0.15392,5,3,1
LBX118LA,0.45296,5,3,1
LBXD03LA,0.16304,5,3,1
LBXD05LA,0.77472,5,3,1
LBXD07LA,0.4752,5,3,1
LBXF03LA,0.12848,5,3,1
LBXF04LA,0.99056,5,3,1
LBXF05LA,0.40896,5,3,1
LBXF08LA,0.13344,5,3,1
LBX074LA,0.61328,60,3,1
LBX099LA,0.20576,60,3,1
LBX138LA,0.14624,60,3,1
LBX153LA,0.24528,60,3,1
LBX170LA,0.15008,60,3,1
LBX180LA,0.23616,60,3,1
LBX187LA,0.1816,60,3,1
LBX194LA,0.82816,60,3,1
LBXPCBLA,0.8776,60,3,1
LBXHXCLA,0.13968,60,3,1
LBX118LA,0.20384,60,3,1
LBXD03LA,0.08832,60,3,1
LBXD05LA,0.98976,60,3,1
LBXD07LA,0.19808,60,3,1
LBXF03LA,0.41136,60,3,1
LBXF04LA,0.7472,60,3,1
LBXF05LA,0.06656,60,3,1
LBXF08LA,0.11536,60,3,1
LBX074LA,0.59856,61,3,1
LBX099LA,0.12368,61,3,1
LBX138LA,0.15984,61,3,1
LBX153LA,0.30352,61,3,1
LBX170LA,0.58,61,3,1
LBX180LA,0.22448,61,3,1
LBX187LA,0.15408,61,3,1
LBX194LA,0.95904,61,3,1
LBXPCBLA,0.84096,61,3,1
LBXHXCLA,0.12384,61,3,1
LBX118LA,0.4784,61,3,1
LBXD03LA,0.08416,61,3,1
LBXD05LA,0.94192,61,3,1
LBXD07LA,0.09248,61,3,1
LBXF03LA,0.04848,61,3,1
LBXF04LA,0.06336,61,3,1
LBXF05LA,0.05984,61,3,1
LBXF08LA,0.04688,61,3,1
LBX074LA,0.37216,62,2,1
LBX099LA,0.52656,62,2,1
LBX138LA,0.22368,62,2,1
LBX153LA,0.19984,62,2,1
LBX170LA,0.31584,62,2,1
LBX180LA,0.38848,62,2,1
LBX187LA,0.75744,62,2,1
LBX194LA,0.9704,62,2,1
LBXPCBLA,0.12912,62,2,1
LBXHXCLA,0.15776,62,2,1
LBX118LA,0.44576,62,2,1
LBXD03LA,0.39232,62,2,1
LBXD05LA,0.80768,62,2,1
LBXD07LA,0.13584,62,2,1
LBXF03LA,0.23104,62,2,1
LBXF04LA,0.55248,62,2,1
LBXF05LA,0.1096,62,2,1
LBXF08LA,0.12688,62,2,1
LBX074LA,0.42656,63,4,1
LBX099LA,0.07248,63,4,1
LBX138LA,0.02672,63,4,1
LBX153LA,0.04064,63,4,1
LBX170LA,0.11296,63,4,1
LBX180LA,0.03488,63,4,1
LBX187LA,0.04912,63,4,1
LBX194LA,0.91376,63,4,1
LBXPCBLA,0.41712,63,4,1
LBXHXCLA,0.34256,63,4,1
LBX118LA,0.6824,63,4,1
LBXD03LA,0.76704,63,4,1
LBXD05LA,0.13872,63,4,1
LBXD07LA,0.03392,63,4,1
LBXF03LA,0.04608,63,4,1
LBXF04LA,0.97456,63,4,1
LBXF05LA,0.06608,63,4,1
LBXF08LA,0.65408,63,4,1
LBX074LA,0.53472,64,2,1
LBX099LA,0.1392,64,2,1
LBX138LA,0.13968,64,2,1
LBX153LA,0.14,64,2,1
LBX170LA,0.21952,64,2,1
LBX180LA,0.15984,64,2,1
LBX187LA,0.17152,64,2,1
LBX194LA,0.99712,64,2,1
LBXPCBLA,0.92448,64,2,1
LBXHXCLA,0.20192,64,2,1
LBX118LA,0.1312,64,2,1
LBXD03LA,0.13984,64,2,1
LBXD05LA,0.12544,64,2,1
LBXD07LA,0.91776,64,2,1
LBXF03LA,0.06896,64,2,1
LBXF04LA,0.84224,64,2,1
LBXF05LA,0.35392,64,2,1
LBXF08LA,0.43168,64,2,1
LBX074LA,0.99904,65,3,1
LBX099LA,0.10272,65,3,1
LBX138LA,0.22816,65,3,1
LBX153LA,0.36096,65,3,1
LBX170LA,0.0896,65,3,1
LBX180LA,0.12768,65,3,1
LBX187LA,0.14512,65,3,1
LBX194LA,0.92656,65,3,1
LBXPCBLA,0.14048,65,3,1
LBXHXCLA,0.22688,65,3,1
LBX118LA,0.19584,65,3,1
LBXD03LA,0.08672,65,3,1
LBXD05LA,0.69728,65,3,1
LBXD07LA,0.03648,65,3,1
LBXF03LA,0.1656,65,3,1
LBXF04LA,0.7656,65,3,1
LBXF05LA,0.06432,65,3,1
LBXF08LA,0.02944,65,3,1
LBX074LA,0.44832,66,2,1
LBX099LA,0.10512,66,2,1
LBX138LA,0.1904,66,2,1
LBX153LA,0.2896,66,2,1
LBX170LA,0.32896,66,2,1
LBX180LA,0.62288,66,2,1
LBX187LA,0.35616,66,2,1
LBX194LA,0.82096,66,2,1
LBXPCBLA,0.0616,66,2,1
LBXHXCLA,0.07328,66,2,1
LBX118LA,0.10656,66,2,1
LBXD03LA,0.0976,66,2,1
LBXD05LA,0.9984,66,2,1
LBXD07LA,0.0824,66,2,1
LBXF03LA,0.08368,66,2,1
LBXF04LA,0.49408,66,2,1
LBXF05LA,0.14784,66,2,1
LBXF08LA,0.04256,66,2,1
LBX074LA,0.25056,67,2,1
LBX099LA,0.75344,67,2,1
LBX138LA,0.17808,67,2,1
LBX153LA,0.19968,67,2,1
LBX170LA,0.18288,67,2,1
LBX180LA,0.27792,67,2,1
LBX187LA,0.2296,67,2,1
LBX194LA,0.88592,67,2,1
LBXPCBLA,0.66528,67,2,1
LBXHXCLA,0.11008,67,2,1
LBX118LA,0.55152,67,2,1
LBXD03LA,0.0968,67,2,1
LBXD05LA,0.68368,67,2,1
LBXD07LA,0.16512,67,2,1
LBXF03LA,0.3072,67,2,1
LBXF04LA,0.948,67,2,1
LBXF05LA,0.1464,67,2,1
LBXF08LA,0.04896,67,2,1
LBX074LA,0.46656,68,3,1
LBX099LA,0.18,68,3,1
LBX138LA,0.08144,68,3,1
LBX153LA,0.10016,68,3,1
LBX170LA,0.06896,68,3,1
LBX180LA,0.09088,68,3,1
LBX187LA,0.40464,68,3,1
LBX194LA,0.99888,68,3,1
LBXPCBLA,0.82096,68,3,1
LBXHXCLA,0.0664,68,3,1
LBX118LA,0.43104,68,3,1
LBXD03LA,0.2592,68,3,1
LBXD05LA,0.20736,68,3,1
LBXD07LA,0.9112,68,3,1
LBXF03LA,0.06928,68,3,1
LBXF04LA,0.96592,68,3,1
LBXF05LA,0.09968,68,3,1
LBXF08LA,0.12704,68,3,1
LBX074LA,0.21664,69,4,1
LBX099LA,0.11472,69,4,1
LBX138LA,0.16144,69,4,1
LBX153LA,0.21968,69,4,1
LBX170LA,0.62752,69,4,1
LBX180LA,0.16672,69,4,1
LBX187LA,0.21184,69,4,1
LBX194LA,0.9736,69,4,1
LBXPCBLA,0.95968,69,4,1
LBXHXCLA,0.86144,69,4,1
LBX118LA,0.39664,69,4,1
LBXD03LA,0.12928,69,4,1
LBXD05LA,0.87904,69,4,1
LBXD07LA,0.08496,69,4,1
LBXF03LA,0.06128,69,4,1
LBXF04LA,0.9064,69,4,1
LBXF05LA,0.112,69,4,1
LBXF08LA,0.11264,69,4,1
LBX074LA,0.9184,6,2,1
LBX099LA,0.11968,6,2,1
LBX138LA,0.13104,6,2,1
LBX153LA,0.11952,6,2,1
LBX170LA,0.1752,6,2,1
LBX180LA,0.13056,6,2,1
LBX187LA,0.34896,6,2,1
LBX194LA,0.72,6,2,1
LBXPCBLA,0.06496,6,2,1
LBXHXCLA,0.1264,6,2,1
LBX118LA,0.32608,6,2,1
LBXD03LA,0.10032,6,2,1
LBXD05LA,0.89392,6,2,1
LBXD07LA,0.39504,6,2,1
LBXF03LA,0.232,6,2,1
LBXF04LA,0.99728000000000006,6,2,1
LBXF05LA,0.15088,6,2,1
LBXF08LA,0.05248,6,2,1
LBX074LA,0.26768,70,2,1
LBX099LA,0.1744,70,2,1
LBX138LA,0.86432,70,2,1
LBX153LA,0.24672,70,2,1
LBX170LA,0.58752,70,2,1
LBX180LA,0.21584,70,2,1
LBX187LA,0.17568,70,2,1
LBX194LA,0.19024,70,2,1
LBXPCBLA,0.904,70,2,1
LBXHXCLA,0.76096,70,2,1
LBX118LA,0.8568,70,2,1
LBXD03LA,0.11696,70,2,1
LBXD05LA,0.82672,70,2,1
LBXD07LA,0.30896,70,2,1
LBXF03LA,0.1864,70,2,1
LBXF04LA,0.9344,70,2,1
LBXF05LA,0.088,70,2,1
LBXF08LA,0.4576,70,2,1
LBX074LA,0.27408,71,1,1
LBX099LA,0.13312,71,1,1
LBX138LA,0.22256,71,1,1
LBX153LA,0.208,71,1,1
LBX170LA,0.18944,71,1,1
LBX180LA,0.19728,71,1,1
LBX187LA,0.30832,71,1,1
LBX194LA,0.7376,71,1,1
LBXPCBLA,0.31008,71,1,1
LBXHXCLA,0.0896,71,1,1
LBX118LA,0.384,71,1,1
LBXD03LA,0.49824,71,1,1
LBXD05LA,0.90752,71,1,1
LBXD07LA,0.08656,71,1,1
LBXF03LA,0.09392,71,1,1
LBXF04LA,0.08832,71,1,1
LBXF05LA,0.12128,71,1,1
LBXF08LA,0.07408,71,1,1
LBX074LA,0.36912,72,2,1
LBX099LA,0.08864,72,2,1
LBX138LA,0.10896,72,2,1
LBX153LA,0.13184,72,2,1
LBX170LA,0.24384,72,2,1
LBX180LA,0.11168,72,2,1
LBX187LA,0.1088,72,2,1
LBX194LA,0.94624,72,2,1
LBXPCBLA,0.11328,72,2,1
LBXHXCLA,0.07984,72,2,1
LBX118LA,0.51552,72,2,1
LBXD03LA,0.08272,72,2,1
LBXD05LA,0.95616,72,2,1
LBXD07LA,0.20272,72,2,1
LBXF03LA,0.22976,72,2,1
LBXF04LA,0.98112,72,2,1
LBXF05LA,0.07552,72,2,1
LBXF08LA,0.05152,72,2,1
LBX074LA,0.55632,73,4,1
LBX099LA,0.11728,73,4,1
LBX138LA,0.20992,73,4,1
LBX153LA,0.18752,73,4,1
LBX170LA,0.62272,73,4,1
LBX180LA,0.17952,73,4,1
LBX187LA,0.32512,73,4,1
LBX194LA,0.98896,73,4,1
LBXPCBLA,0.97424,73,4,1
LBXHXCLA,0.07584,73,4,1
LBX118LA,0.28656,73,4,1
LBXD03LA,0.5904,73,4,1
LBXD05LA,0.30128,73,4,1
LBXD07LA,0.99376,73,4,1
LBXF03LA,0.18448,73,4,1
LBXF04LA,0.60368,73,4,1
LBXF05LA,0.11904000000000001,73,4,1
LBXF08LA,0.04928,73,4,1
LBX074LA,0.52752,74,4,1
LBX099LA,0.12528,74,4,1
LBX138LA,0.21008,74,4,1
LBX153LA,0.18048,74,4,1
LBX170LA,0.2528,74,4,1
LBX180LA,0.2176,74,4,1
LBX187LA,0.27616,74,4,1
LBX194LA,0.31088,74,4,1
LBXPCBLA,0.98464,74,4,1
LBXHXCLA,0.36,74,4,1
LBX118LA,0.50064,74,4,1
LBXD03LA,0.71264,74,4,1
LBXD05LA,0.28416,74,4,1
LBXD07LA,0.25456,74,4,1
LBXF03LA,0.09568,74,4,1
LBXF04LA,0.68032,74,4,1
LBXF05LA,0.15712,74,4,1
LBXF08LA,0.90384,74,4,1
LBX074LA,0.23216,75,3,1
LBX099LA,0.056,75,3,1
LBX138LA,0.16448,75,3,1
LBX153LA,0.10912,75,3,1
LBX170LA,0.11744,75,3,1
LBX180LA,0.26944,75,3,1
LBX187LA,0.22624,75,3,1
LBX194LA,0.67024,75,3,1
LBXPCBLA,0.0912,75,3,1
LBXHXCLA,0.0248,75,3,1
LBX118LA,0.6712,75,3,1
LBXD03LA,0.02704,75,3,1
LBXD05LA,0.71728,75,3,1
LBXD07LA,0.18672,75,3,1
LBXF03LA,0.02208,75,3,1
LBXF04LA,0.93184,75,3,1
LBXF05LA,0.10224,75,3,1
LBXF08LA,0.0176,75,3,1
LBX074LA,0.95904,76,2,1
LBX099LA,0.144,76,2,1
LBX138LA,0.30672,76,2,1
LBX153LA,0.21792,76,2,1
LBX170LA,0.40976,76,2,1
LBX180LA,0.31408,76,2,1
LBX187LA,0.56144,76,2,1
LBX194LA,0.48112,76,2,1
LBXPCBLA,0.0736,76,2,1
LBXHXCLA,0.12528,76,2,1
LBX118LA,0.18848,76,2,1
LBXD03LA,0.11168,76,2,1
LBXD05LA,0.9432,76,2,1
LBXD07LA,0.12912,76,2,1
LBXF03LA,0.15184,76,2,1
LBXF04LA,0.99952,76,2,1
LBXF05LA,0.06416,76,2,1
LBXF08LA,0.03824,76,2,1
LBX074LA,0.69744,77,4,1
LBX099LA,0.10832,77,4,1
LBX138LA,0.35024,77,4,1
LBX153LA,0.38864,77,4,1
LBX170LA,0.22368,77,4,1
LBX180LA,0.12512,77,4,1
LBX187LA,0.09488,77,4,1
LBX194LA,0.99312,77,4,1
LBXPCBLA,0.98832,77,4,1
LBXHXCLA,0.11968,77,4,1
LBX118LA,0.14512,77,4,1
LBXD03LA,0.07632,77,4,1
LBXD05LA,0.71424,77,4,1
LBXD07LA,0.25584,77,4,1
LBXF03LA,0.03856,77,4,1
LBXF04LA,0.65312,77,4,1
LBXF05LA,0.87392,77,4,1
LBXF08LA,0.0912,77,4,1
LBX074LA,0.76576,78,2,1
LBX099LA,0.08704,78,2,1
LBX138LA,0.08784,78,2,1
LBX153LA,0.12112,78,2,1
LBX170LA,0.24336,78,2,1
LBX180LA,0.11936,78,2,1
LBX187LA,0.15968,78,2,1
LBX194LA,0.85568,78,2,1
LBXPCBLA,0.07584,78,2,1
LBXHXCLA,0.128,78,2,1
LBX118LA,0.20128,78,2,1
LBXD03LA,0.06512,78,2,1
LBXD05LA,0.98704,78,2,1
LBXD07LA,0.13808,78,2,1
LBXF03LA,0.0888,78,2,1
LBXF04LA,0.20704,78,2,1
LBXF05LA,0.64864,78,2,1
LBXF08LA,0.05488,78,2,1
LBX074LA,0.15024,79,3,1
LBX099LA,0.1776,79,3,1
LBX138LA,0.19216,79,3,1
LBX153LA,0.216,79,3,1
LBX170LA,0.20288,79,3,1
LBX180LA,0.09776,79,3,1
LBX187LA,0.11408,79,3,1
LBX194LA,0.96768,79,3,1
LBXPCBLA,0.556,79,3,1
LBXHXCLA,0.07584,79,3,1
LBX118LA,0.68,79,3,1
LBXD03LA,0.1104,79,3,1
LBXD05LA,0.98416,79,3,1
LBXD07LA,0.08864,79,3,1
LBXF03LA,0.0928,79,3,1
LBXF04LA,0.10016,79,3,1
LBXF05LA,0.07152,79,3,1
LBXF08LA,0.0416,79,3,1
LBX074LA,0.15024,7,4,1
LBX099LA,0.18896,7,4,1
LBX138LA,0.22656,7,4,1
LBX153LA,0.15136,7,4,1
LBX170LA,0.20096,7,4,1
LBX180LA,0.08368,7,4,1
LBX187LA,0.91568,7,4,1
LBX194LA,0.27984,7,4,1
LBXPCBLA,0.86608,7,4,1
LBXHXCLA,0.09392,7,4,1
LBX118LA,0.35568,7,4,1
LBXD03LA,0.19664,7,4,1
LBXD05LA,0.41776,7,4,1
LBXD07LA,0.18848,7,4,1
LBXF03LA,0.03856,7,4,1
LBXF04LA,1,7,4,1
LBXF05LA,0.03648,7,4,1
LBXF08LA,0.04704,7,4,1
LBX074LA,0.24864,80,2,1
LBX099LA,0.14208,80,2,1
LBX138LA,0.33632,80,2,1
LBX153LA,0.27264,80,2,1
LBX170LA,0.376,80,2,1
LBX180LA,0.27664,80,2,1
LBX187LA,0.41568,80,2,1
LBX194LA,0.93392,80,2,1
LBXPCBLA,0.49472,80,2,1
LBXHXCLA,0.21952,80,2,1
LBX118LA,0.66432,80,2,1
LBXD03LA,0.61312,80,2,1
LBXD05LA,0.92176,80,2,1
LBXD07LA,0.38576,80,2,1
LBXF03LA,0.21216,80,2,1
LBXF04LA,1,80,2,1
LBXF05LA,0.60224,80,2,1
LBXF08LA,0.29296,80,2,1
LBX074LA,0.96448,81,3,1
LBX099LA,0.45056,81,3,1
LBX138LA,0.27264,81,3,1
LBX153LA,0.45792,81,3,1
LBX170LA,0.43552,81,3,1
LBX180LA,0.17488,81,3,1
LBX187LA,0.2864,81,3,1
LBX194LA,0.61232,81,3,1
LBXPCBLA,0.58512,81,3,1
LBXHXCLA,0.12304,81,3,1
LBX118LA,0.49456,81,3,1
LBXD03LA,0.2328,81,3,1
LBXD05LA,0.83968,81,3,1
LBXD07LA,0.49072,81,3,1
LBXF03LA,0.07056,81,3,1
LBXF04LA,0.89728,81,3,1
LBXF05LA,0.22768,81,3,1
LBXF08LA,0.39696,81,3,1
LBX074LA,0.39904,82,2,1
LBX099LA,0.14112,82,2,1
LBX138LA,0.1328,82,2,1
LBX153LA,0.14784,82,2,1
LBX170LA,0.19328,82,2,1
LBX180LA,0.1744,82,2,1
LBX187LA,0.57504,82,2,1
LBX194LA,0.7504,82,2,1
LBXPCBLA,0.72928,82,2,1
LBXHXCLA,0.31264,82,2,1
LBX118LA,0.12304,82,2,1
LBXD03LA,0.41472,82,2,1
LBXD05LA,0.32976,82,2,1
LBXD07LA,0.06592,82,2,1
LBXF03LA,0.15552,82,2,1
LBXF04LA,0.99984,82,2,1
LBXF05LA,0.9904,82,2,1
LBXF08LA,0.0576,82,2,1
LBX074LA,0.11856,83,3,1
LBX099LA,0.07984,83,3,1
LBX138LA,0.13568,83,3,1
LBX153LA,0.08224,83,3,1
LBX170LA,0.0816,83,3,1
LBX180LA,0.10704,83,3,1
LBX187LA,0.21744,83,3,1
LBX194LA,0.88176,83,3,1
LBXPCBLA,0.78352,83,3,1
LBXHXCLA,0.04096,83,3,1
LBX118LA,0.15088,83,3,1
LBXD03LA,0.03344,83,3,1
LBXD05LA,0.23008,83,3,1
LBXD07LA,0.07472,83,3,1
LBXF03LA,0.03248,83,3,1
LBXF04LA,0.9984,83,3,1
LBXF05LA,0.03056,83,3,1
LBXF08LA,0.68912,83,3,1
LBX074LA,0.612,84,2,1
LBX099LA,0.13808,84,2,1
LBX138LA,0.16384,84,2,1
LBX153LA,0.15728,84,2,1
LBX170LA,0.27152,84,2,1
LBX180LA,0.16928,84,2,1
LBX187LA,0.25952,84,2,1
LBX194LA,0.93808,84,2,1
LBXPCBLA,0.41024,84,2,1
LBXHXCLA,0.10048,84,2,1
LBX118LA,0.49328,84,2,1
LBXD03LA,0.0952,84,2,1
LBXD05LA,0.98064,84,2,1
LBXD07LA,0.44224,84,2,1
LBXF03LA,0.0768,84,2,1
LBXF04LA,0.99232,84,2,1
LBXF05LA,0.12704,84,2,1
LBXF08LA,0.0968,84,2,1
LBX074LA,0.17616,85,2,1
LBX099LA,0.14912,85,2,1
LBX138LA,0.17024,85,2,1
LBX153LA,0.13584,85,2,1
LBX170LA,0.18352,85,2,1
LBX180LA,0.12912,85,2,1
LBX187LA,0.128,85,2,1
LBX194LA,0.98784,85,2,1
