variable,PIP,trial,df,case
Ni,0.96336,1560,3,16
Tl,0.42672,1560,3,16
Pb,0.0192,1560,3,16
Mo,0.02416,1560,3,16
Sb,0.99936,1560,3,16
Sn,0.01888,1560,3,16
As,0.01184,1561,3,16
Cd,0.03872,1561,3,16
Co,0.05696,1561,3,16
Hg,0.68496,1561,3,16
Ni,0.99792,1561,3,16
Tl,0.06032,1561,3,16
Pb,0.03008,1561,3,16
Mo,0.0144,1561,3,16
Sb,0.92528,1561,3,16
Sn,0.0144,1561,3,16
As,0.04512,1562,3,16
Cd,0.0272,1562,3,16
Co,0.00464,1562,3,16
Hg,0.03888,1562,3,16
Ni,0.09936,1562,3,16
Tl,0.75584,1562,3,16
Pb,0.31264,1562,3,16
Mo,0.01536,1562,3,16
Sb,0.57904,1562,3,16
Sn,0.029760000000000002,1562,3,16
As,0.0264,1563,1,16
Cd,0.08624,1563,1,16
Co,0.03616,1563,1,16
Hg,0.9832,1563,1,16
Ni,0.99824,1563,1,16
Tl,0.03872,1563,1,16
Pb,0.02368,1563,1,16
Mo,0.04,1563,1,16
Sb,0.05536,1563,1,16
Sn,0.1232,1563,1,16
As,0.03024,1564,1,16
Cd,0.05616,1564,1,16
Co,0.0328,1564,1,16
Hg,0.99856,1564,1,16
Ni,0.5296,1564,1,16
Tl,0.02752,1564,1,16
Pb,0.04064,1564,1,16
Mo,0.0512,1564,1,16
Sb,0.31152,1564,1,16
Sn,0.04032,1564,1,16
As,0.16016,1565,2,16
Cd,0.27168,1565,2,16
Co,0.20448,1565,2,16
Hg,0.72928,1565,2,16
Ni,0.69072,1565,2,16
Tl,0.03088,1565,2,16
Pb,0.05264,1565,2,16
Mo,0.34336,1565,2,16
Sb,1,1565,2,16
Sn,0.09632,1565,2,16
As,0.02544,1566,4,16
Cd,0.01984,1566,4,16
Co,0.0176,1566,4,16
Hg,0.9464,1566,4,16
Ni,0.95856,1566,4,16
Tl,0.05968,1566,4,16
Pb,0.10064,1566,4,16
Mo,0.07056,1566,4,16
Sb,0.05872,1566,4,16
Sn,0.04688,1566,4,16
As,0.05472,1567,2,16
Cd,0.26624,1567,2,16
Co,0.196,1567,2,16
Hg,0.53648,1567,2,16
Ni,0.64688,1567,2,16
Tl,0.10864,1567,2,16
Pb,0.07088,1567,2,16
Mo,0.05872,1567,2,16
Sb,0.99984,1567,2,16
Sn,0.27072,1567,2,16
As,0.0768,1568,3,16
Cd,0.36544,1568,3,16
Co,0.0344,1568,3,16
Hg,0.49856,1568,3,16
Ni,0.92384,1568,3,16
Tl,0.32112,1568,3,16
Pb,0.63664,1568,3,16
Mo,0.02432,1568,3,16
Sb,0.97824,1568,3,16
Sn,0.13648,1568,3,16
As,0.01648,1569,2,16
Cd,0.05888,1569,2,16
Co,0.09824,1569,2,16
Hg,0.64176,1569,2,16
Ni,0.07408,1569,2,16
Tl,0.0728,1569,2,16
Pb,0.44144,1569,2,16
Mo,0.03424,1569,2,16
Sb,0.6912,1569,2,16
Sn,0.02592,1569,2,16
As,0.02656,1570,2,16
Cd,0.02736,1570,2,16
Co,0.13872,1570,2,16
Hg,1,1570,2,16
Ni,0.10512,1570,2,16
Tl,0.03712,1570,2,16
Pb,0.08736,1570,2,16
Mo,0.03216,1570,2,16
Sb,0.99808,1570,2,16
Sn,0.05056,1570,2,16
As,0.08112,1571,1,16
Cd,0.09376,1571,1,16
Co,0.04384,1571,1,16
Hg,0.39776,1571,1,16
Ni,0.29792,1571,1,16
Tl,0.02,1571,1,16
Pb,0.04464,1571,1,16
Mo,0.02768,1571,1,16
Sb,0.13744,1571,1,16
Sn,0.86288,1571,1,16
As,0.03648,1572,1,16
Cd,0.04096,1572,1,16
Co,0.89952,1572,1,16
Hg,0.05584,1572,1,16
Ni,0.184,1572,1,16
Tl,0.03888,1572,1,16
Pb,0.96896,1572,1,16
Mo,0.03552,1572,1,16
Sb,0.94544,1572,1,16
Sn,0.09824,1572,1,16
As,0.0312,1573,1,16
Cd,0.036,1573,1,16
Co,0.02816,1573,1,16
Hg,0.38496,1573,1,16
Ni,0.98928,1573,1,16
Tl,0.16368,1573,1,16
Pb,0.02912,1573,1,16
Mo,0.02656,1573,1,16
Sb,0.0272,1573,1,16
Sn,0.02576,1573,1,16
As,0.05072,1574,1,16
Cd,0.03248,1574,1,16
Co,0.32112,1574,1,16
Hg,0.96208,1574,1,16
Ni,0.78768,1574,1,16
Tl,0.06336,1574,1,16
Pb,0.03808,1574,1,16
Mo,0.03488,1574,1,16
Sb,0.09408,1574,1,16
Sn,0.55312,1574,1,16
As,0.04048,1575,2,16
Cd,0.10496,1575,2,16
Co,0.15056,1575,2,16
Hg,0.04496,1575,2,16
Ni,0.18624,1575,2,16
Tl,0.83568,1575,2,16
Pb,0.0328,1575,2,16
Mo,0.11536,1575,2,16
Sb,1,1575,2,16
Sn,0.02848,1575,2,16
As,0.01936,1576,4,16
Cd,0.1592,1576,4,16
Co,0.01392,1576,4,16
Hg,0.17328,1576,4,16
Ni,0.88512,1576,4,16
Tl,0.03488,1576,4,16
Pb,0.024,1576,4,16
Mo,0.9208,1576,4,16
Sb,0.98368,1576,4,16
Sn,0.02512,1576,4,16
As,0.03136,1577,2,16
Cd,0.04496,1577,2,16
Co,0.0272,1577,2,16
Hg,0.52336,1577,2,16
Ni,0.99856,1577,2,16
Tl,0.01616,1577,2,16
Pb,0.03376,1577,2,16
Mo,0.0144,1577,2,16
Sb,0.98128,1577,2,16
Sn,0.06208,1577,2,16
As,0.01264,1578,3,16
Cd,0.02992,1578,3,16
Co,0.06656,1578,3,16
Hg,0.42288,1578,3,16
Ni,0.27456,1578,3,16
Tl,0.01344,1578,3,16
Pb,0.014880000000000001,1578,3,16
Mo,0.04432,1578,3,16
Sb,0.94496,1578,3,16
Sn,0.0544,1578,3,16
As,0.05424,1579,3,16
Cd,0.02272,1579,3,16
Co,0.03536,1579,3,16
Hg,0.87104,1579,3,16
Ni,0.9992,1579,3,16
Tl,0.20528,1579,3,16
Pb,0.01776,1579,3,16
Mo,0.13776,1579,3,16
Sb,0.92928,1579,3,16
Sn,0.75536,1579,3,16
As,0.0304,1580,1,16
Cd,0.12592,1580,1,16
Co,0.15024,1580,1,16
Hg,0.72768,1580,1,16
Ni,0.88272,1580,1,16
Tl,0.03168,1580,1,16
Pb,0.18384,1580,1,16
Mo,0.08304,1580,1,16
Sb,0.2176,1580,1,16
Sn,0.26144,1580,1,16
As,0.02336,1581,4,16
Cd,0.05712,1581,4,16
Co,0.01712,1581,4,16
Hg,0.97376,1581,4,16
Ni,0.98032,1581,4,16
Tl,0.04928,1581,4,16
Pb,0.09472,1581,4,16
Mo,0.04672,1581,4,16
Sb,0.96656,1581,4,16
Sn,0.70208,1581,4,16
As,0.04144,1582,2,16
Cd,0.048,1582,2,16
Co,0.23936,1582,2,16
Hg,0.1824,1582,2,16
Ni,0.0848,1582,2,16
Tl,0.33168,1582,2,16
Pb,0.04016,1582,2,16
Mo,0.02,1582,2,16
Sb,0.99024,1582,2,16
Sn,0.03648,1582,2,16
As,0.01984,1583,2,16
Cd,0.0224,1583,2,16
Co,0.0224,1583,2,16
Hg,0.86768,1583,2,16
Ni,0.1312,1583,2,16
Tl,0.11408,1583,2,16
Pb,0.048,1583,2,16
Mo,0.0504,1583,2,16
Sb,1,1583,2,16
Sn,0.06096,1583,2,16
As,0.55792,1584,3,16
Cd,0.59248,1584,3,16
Co,0.5592,1584,3,16
Hg,0.80864,1584,3,16
Ni,0.83248,1584,3,16
Tl,0.04208,1584,3,16
Pb,0.20528,1584,3,16
Mo,0.0736,1584,3,16
Sb,0.87584,1584,3,16
Sn,0.06224,1584,3,16
As,0.0496,1585,2,16
Cd,0.19792,1585,2,16
Co,0.0584,1585,2,16
Hg,0.10368,1585,2,16
Ni,0.59104,1585,2,16
Tl,0.10912,1585,2,16
Pb,0.09456,1585,2,16
Mo,0.12832,1585,2,16
Sb,0.9968,1585,2,16
Sn,0.02096,1585,2,16
As,0.0688,1586,2,16
Cd,0.10064,1586,2,16
Co,0.15968,1586,2,16
Hg,0.9912,1586,2,16
Ni,0.78016,1586,2,16
Tl,0.05856,1586,2,16
Pb,0.0232,1586,2,16
Mo,0.08928,1586,2,16
Sb,0.98256,1586,2,16
Sn,0.19312000000000001,1586,2,16
As,0.0632,1587,3,16
Cd,0.01904,1587,3,16
Co,0.0672,1587,3,16
Hg,0.78768,1587,3,16
Ni,0.97296,1587,3,16
Tl,0.01504,1587,3,16
Pb,0.28112,1587,3,16
Mo,0.06496,1587,3,16
Sb,0.9968,1587,3,16
Sn,0.02144,1587,3,16
As,0.0328,1588,2,16
Cd,0.0728,1588,2,16
Co,0.11776,1588,2,16
Hg,0.52256,1588,2,16
Ni,0.35584,1588,2,16
Tl,0.47184,1588,2,16
Pb,0.03776,1588,2,16
Mo,0.06352,1588,2,16
Sb,0.91584,1588,2,16
Sn,0.03984,1588,2,16
As,0.01328,1589,3,16
Cd,0.06992,1589,3,16
Co,0.45456,1589,3,16
Hg,0.12528,1589,3,16
Ni,0.53024,1589,3,16
Tl,0.01312,1589,3,16
Pb,0.01072,1589,3,16
Mo,0.19296,1589,3,16
Sb,0.98656,1589,3,16
Sn,0.02096,1589,3,16
As,0.03024,1590,2,16
Cd,0.0216,1590,2,16
Co,0.17232,1590,2,16
Hg,0.20192,1590,2,16
Ni,0.8632,1590,2,16
Tl,0.0312,1590,2,16
Pb,0.16912,1590,2,16
Mo,0.02176,1590,2,16
Sb,0.99952,1590,2,16
Sn,0.02128,1590,2,16
As,0.0528,1591,3,16
Cd,0.06928,1591,3,16
Co,0.056,1591,3,16
Hg,0.34064,1591,3,16
Ni,0.98144,1591,3,16
Tl,0.0128,1591,3,16
Pb,0.03632,1591,3,16
Mo,0.03472,1591,3,16
Sb,0.99632,1591,3,16
Sn,0.01664,1591,3,16
As,0.01808,1592,2,16
Cd,0.036,1592,2,16
Co,0.07664,1592,2,16
Hg,0.89168,1592,2,16
Ni,0.06976,1592,2,16
Tl,0.03536,1592,2,16
Pb,0.03664,1592,2,16
Mo,0.01152,1592,2,16
Sb,0.98592,1592,2,16
Sn,0.06592,1592,2,16
As,0.33584,1593,2,16
Cd,0.13648,1593,2,16
Co,0.15264,1593,2,16
Hg,0.55808,1593,2,16
Ni,0.48528,1593,2,16
Tl,0.03968,1593,2,16
Pb,0.1192,1593,2,16
Mo,0.16336,1593,2,16
Sb,0.99536,1593,2,16
Sn,0.2424,1593,2,16
As,0.5232,1594,2,16
Cd,0.0728,1594,2,16
Co,0.28048,1594,2,16
Hg,0.71168,1594,2,16
Ni,0.5712,1594,2,16
Tl,0.02432,1594,2,16
Pb,0.62928,1594,2,16
Mo,0.39408,1594,2,16
Sb,0.9992,1594,2,16
Sn,0.2168,1594,2,16
As,0.33808,1595,2,16
Cd,0.14992,1595,2,16
Co,0.02144,1595,2,16
Hg,0.06848,1595,2,16
Ni,0.10576,1595,2,16
Tl,0.04064,1595,2,16
Pb,0.01664,1595,2,16
Mo,0.08256,1595,2,16
Sb,0.98896,1595,2,16
Sn,0.19776,1595,2,16
As,0.03392,1596,2,16
Cd,0.02096,1596,2,16
Co,0.04576,1596,2,16
Hg,1,1596,2,16
Ni,1,1596,2,16
Tl,0.06128,1596,2,16
Pb,0.096,1596,2,16
Mo,0.01008,1596,2,16
Sb,0.33232,1596,2,16
Sn,0.20416,1596,2,16
As,0.13008,1597,2,16
Cd,0.02304,1597,2,16
Co,0.04688,1597,2,16
Hg,0.83088,1597,2,16
Ni,0.97696,1597,2,16
Tl,0.09488,1597,2,16
Pb,0.04208,1597,2,16
Mo,0.04768,1597,2,16
Sb,1,1597,2,16
Sn,0.12608,1597,2,16
As,0.03248,1598,4,16
Cd,0.05472,1598,4,16
Co,0.02112,1598,4,16
Hg,0.95856,1598,4,16
Ni,0.9896,1598,4,16
Tl,0.0288,1598,4,16
Pb,0.01392,1598,4,16
Mo,0.06976,1598,4,16
Sb,0.51264,1598,4,16
Sn,0.07664,1598,4,16
As,0.02384,1599,3,16
Cd,0.04656,1599,3,16
Co,0.41808,1599,3,16
Hg,0.29328,1599,3,16
Ni,0.79216,1599,3,16
Tl,0.03728,1599,3,16
Pb,0.02064,1599,3,16
Mo,0.02256,1599,3,16
Sb,0.9984,1599,3,16
Sn,0.04112,1599,3,16
As,0.02128,1600,3,16
Cd,0.0432,1600,3,16
Co,0.21376,1600,3,16
Hg,0.81024,1600,3,16
Ni,0.85408,1600,3,16
Tl,0.11408,1600,3,16
Pb,0.0272,1600,3,16
Mo,0.15264,1600,3,16
Sb,0.99888,1600,3,16
Sn,0.20752,1600,3,16
As,0.05328,1601,2,17
Cd,0.90448,1601,2,17
Co,0.05168,1601,2,17
Hg,0.99472,1601,2,17
Ni,0.2224,1601,2,17
Tl,0.07872,1601,2,17
Pb,0.02896,1601,2,17
Mo,0.04848,1601,2,17
Sb,0.9864,1601,2,17
Sn,0.49792,1601,2,17
As,0.01216,1602,3,17
Cd,0.11856,1602,3,17
Co,0.03632,1602,3,17
Hg,0.13248,1602,3,17
Ni,0.1584,1602,3,17
Tl,0.004,1602,3,17
Pb,0.0096,1602,3,17
Mo,0.01024,1602,3,17
Sb,0.99984,1602,3,17
Sn,0.09664,1602,3,17
As,0.46752,1603,2,17
Cd,0.2464,1603,2,17
Co,0.09952,1603,2,17
Hg,0.87248,1603,2,17
Ni,0.52416,1603,2,17
Tl,0.03792,1603,2,17
Pb,0.31248,1603,2,17
Mo,0.07712,1603,2,17
Sb,0.97488,1603,2,17
Sn,0.09424,1603,2,17
As,0.05344,1604,2,17
Cd,0.05072,1604,2,17
Co,0.07408,1604,2,17
Hg,0.8592,1604,2,17
Ni,0.11264,1604,2,17
Tl,0.03632,1604,2,17
Pb,0.2968,1604,2,17
Mo,0.05216,1604,2,17
Sb,0.92432,1604,2,17
Sn,0.13104,1604,2,17
As,0.03904,1605,2,17
Cd,0.04144,1605,2,17
Co,0.06672,1605,2,17
Hg,0.97072,1605,2,17
Ni,0.7528,1605,2,17
Tl,0.14672,1605,2,17
Pb,0.05872,1605,2,17
Mo,0.0976,1605,2,17
Sb,0.99024,1605,2,17
Sn,0.04112,1605,2,17
As,0.01184,1606,4,17
Cd,0.02432,1606,4,17
Co,0.02064,1606,4,17
Hg,0.81632,1606,4,17
Ni,0.028,1606,4,17
Tl,0.0384,1606,4,17
Pb,0.01328,1606,4,17
Mo,0.06496,1606,4,17
Sb,0.9992,1606,4,17
Sn,0.95104,1606,4,17
As,0.10672,1607,2,17
Cd,0.03984,1607,2,17
Co,0.03872,1607,2,17
Hg,0.18304,1607,2,17
Ni,0.98704,1607,2,17
Tl,0.0464,1607,2,17
Pb,0.04656,1607,2,17
Mo,0.01936,1607,2,17
Sb,0.9976,1607,2,17
Sn,0.19376,1607,2,17
As,0.02208,1608,2,17
Cd,0.03616,1608,2,17
Co,0.01504,1608,2,17
Hg,0.01424,1608,2,17
Ni,0.79312,1608,2,17
Tl,0.01536,1608,2,17
Pb,0.044,1608,2,17
Mo,0.01456,1608,2,17
Sb,0.95264,1608,2,17
Sn,0.06784,1608,2,17
As,0.03472,1609,1,17
Cd,0.024,1609,1,17
Co,0.04,1609,1,17
Hg,0.98128,1609,1,17
Ni,0.94496,1609,1,17
Tl,0.28304,1609,1,17
Pb,0.08928,1609,1,17
Mo,0.16464,1609,1,17
Sb,0.0944,1609,1,17
Sn,0.0528,1609,1,17
As,0.05232,1610,3,17
Cd,0.0632,1610,3,17
Co,0.16224,1610,3,17
Hg,0.04832,1610,3,17
Ni,0.26032,1610,3,17
Tl,0.27712,1610,3,17
Pb,0.05472,1610,3,17
Mo,0.01504,1610,3,17
Sb,1,1610,3,17
Sn,0.06944,1610,3,17
As,0.10816,1611,3,17
Cd,0.01376,1611,3,17
Co,0.01568,1611,3,17
Hg,0.0728,1611,3,17
Ni,0.03632,1611,3,17
Tl,0.09008,1611,3,17
Pb,0.73264,1611,3,17
Mo,0.03024,1611,3,17
Sb,1,1611,3,17
Sn,0.0976,1611,3,17
As,0.01456,1612,3,17
Cd,0.01552,1612,3,17
Co,0.02448,1612,3,17
Hg,0.45856,1612,3,17
Ni,0.72512,1612,3,17
Tl,0.06672,1612,3,17
Pb,0.02624,1612,3,17
Mo,0.07168,1612,3,17
Sb,0.99984,1612,3,17
Sn,0.0504,1612,3,17
As,0.01232,1613,2,17
Cd,0.01824,1613,2,17
Co,0.03424,1613,2,17
Hg,0.6848,1613,2,17
Ni,0.02272,1613,2,17
Tl,0.0376,1613,2,17
Pb,0.03936,1613,2,17
Mo,0.05552,1613,2,17
Sb,0.99952,1613,2,17
Sn,0.04768,1613,2,17
As,0.02784,1614,2,17
Cd,0.01648,1614,2,17
Co,0.01632,1614,2,17
Hg,0.48432,1614,2,17
Ni,0.788,1614,2,17
Tl,0.012,1614,2,17
Pb,0.0544,1614,2,17
Mo,0.1184,1614,2,17
Sb,0.99872,1614,2,17
Sn,0.22944,1614,2,17
As,0.16768,1615,4,17
Cd,0.608,1615,4,17
Co,0.06064,1615,4,17
Hg,0.95136,1615,4,17
Ni,0.91232,1615,4,17
Tl,0.21984,1615,4,17
Pb,0.11568,1615,4,17
Mo,0.03888,1615,4,17
Sb,0.58048,1615,4,17
Sn,0.41184,1615,4,17
As,0.02176,1616,3,17
Cd,0.02688,1616,3,17
Co,0.93504,1616,3,17
Hg,0.38128,1616,3,17
Ni,0.34384,1616,3,17
Tl,0.08912,1616,3,17
Pb,0.03152,1616,3,17
Mo,0.01776,1616,3,17
Sb,0.9992,1616,3,17
Sn,0.12432,1616,3,17
As,0.1864,1617,3,17
Cd,0.03664,1617,3,17
Co,0.04512,1617,3,17
Hg,0.76544,1617,3,17
Ni,0.92816,1617,3,17
Tl,0.0328,1617,3,17
Pb,0.03312,1617,3,17
Mo,0.03184,1617,3,17
Sb,0.06928,1617,3,17
Sn,0.87424,1617,3,17
As,0.10304,1618,2,17
Cd,0.03184,1618,2,17
Co,0.0384,1618,2,17
Hg,0.24016,1618,2,17
Ni,0.54048,1618,2,17
Tl,0.33376,1618,2,17
Pb,0.0312,1618,2,17
Mo,0.1272,1618,2,17
Sb,0.91008,1618,2,17
Sn,0.96912,1618,2,17
As,0.05264,1619,2,17
Cd,0.02864,1619,2,17
Co,0.04336,1619,2,17
Hg,0.91712,1619,2,17
Ni,0.96608,1619,2,17
Tl,0.05504,1619,2,17
Pb,0.06512,1619,2,17
Mo,0.03104,1619,2,17
Sb,0.99936,1619,2,17
Sn,0.22496,1619,2,17
As,0.0424,1620,2,17
Cd,0.07296,1620,2,17
Co,0.08528,1620,2,17
Hg,0.0568,1620,2,17
Ni,0.60192,1620,2,17
Tl,0.03856,1620,2,17
Pb,0.07456,1620,2,17
Mo,0.02496,1620,2,17
Sb,0.996,1620,2,17
Sn,0.11776,1620,2,17
As,0.02112,1621,3,17
Cd,0.05664,1621,3,17
Co,0.28112,1621,3,17
Hg,0.40096,1621,3,17
Ni,0.1472,1621,3,17
Tl,0.01792,1621,3,17
Pb,0.03264,1621,3,17
Mo,0.0104,1621,3,17
Sb,0.99184,1621,3,17
Sn,0.93536,1621,3,17
As,0.04832,1622,3,17
Cd,0.04448,1622,3,17
Co,0.13952,1622,3,17
Hg,0.67328,1622,3,17
Ni,0.93056,1622,3,17
Tl,0.1528,1622,3,17
Pb,0.04672,1622,3,17
Mo,0.02736,1622,3,17
Sb,0.98576,1622,3,17
Sn,0.92256,1622,3,17
As,0.03104,1623,4,17
Cd,0.02992,1623,4,17
Co,0.02384,1623,4,17
Hg,0.11728,1623,4,17
Ni,0.116,1623,4,17
Tl,0.02512,1623,4,17
Pb,0.07712,1623,4,17
Mo,0.01264,1623,4,17
Sb,0.99648,1623,4,17
Sn,0.12672,1623,4,17
As,0.2912,1624,2,17
Cd,0.06032,1624,2,17
Co,0.06368,1624,2,17
Hg,0.96112,1624,2,17
Ni,0.96992,1624,2,17
Tl,0.02992,1624,2,17
Pb,0.03472,1624,2,17
Mo,0.03808,1624,2,17
Sb,0.99584,1624,2,17
Sn,0.41024,1624,2,17
As,0.03168,1625,1,17
Cd,0.04448,1625,1,17
Co,0.03328,1625,1,17
Hg,1,1625,1,17
Ni,0.96496,1625,1,17
Tl,0.14288,1625,1,17
Pb,0.02752,1625,1,17
Mo,0.06096,1625,1,17
Sb,0.04048,1625,1,17
Sn,0.04896,1625,1,17
As,0.032,1626,2,17
Cd,0.0208,1626,2,17
Co,0.10416,1626,2,17
Hg,0.26032,1626,2,17
Ni,0.3288,1626,2,17
Tl,0.03568,1626,2,17
Pb,0.02496,1626,2,17
Mo,0.28832,1626,2,17
Sb,0.97968,1626,2,17
Sn,0.05504,1626,2,17
As,0.09424,1627,2,17
Cd,0.07072,1627,2,17
Co,0.03024,1627,2,17
Hg,0.99008,1627,2,17
Ni,0.91136,1627,2,17
Tl,0.09344,1627,2,17
Pb,0.04352,1627,2,17
Mo,0.0408,1627,2,17
Sb,0.9984,1627,2,17
Sn,0.99792,1627,2,17
As,0.02672,1628,1,17
Cd,0.03088,1628,1,17
Co,0.13344,1628,1,17
Hg,0.93568,1628,1,17
Ni,0.49824,1628,1,17
Tl,0.0376,1628,1,17
Pb,0.03376,1628,1,17
Mo,0.11872,1628,1,17
Sb,0.07056,1628,1,17
Sn,0.79984,1628,1,17
As,0.029760000000000002,1629,3,17
Cd,0.08768,1629,3,17
Co,0.2456,1629,3,17
Hg,0.9824,1629,3,17
Ni,0.4456,1629,3,17
Tl,0.05136,1629,3,17
Pb,0.09024,1629,3,17
Mo,0.09232,1629,3,17
Sb,0.99712,1629,3,17
Sn,0.99584,1629,3,17
As,0.11312,1630,3,17
Cd,0.01984,1630,3,17
Co,0.13616,1630,3,17
Hg,0.63888,1630,3,17
Ni,0.6832,1630,3,17
Tl,0.2472,1630,3,17
Pb,0.17024,1630,3,17
Mo,0.08208,1630,3,17
Sb,0.99776,1630,3,17
Sn,0.08176,1630,3,17
As,0.0272,1631,2,17
Cd,0.05152,1631,2,17
Co,0.05744,1631,2,17
Hg,0.0528,1631,2,17
Ni,0.972,1631,2,17
Tl,0.04608,1631,2,17
Pb,0.24896,1631,2,17
Mo,0.0248,1631,2,17
Sb,1,1631,2,17
Sn,0.11552,1631,2,17
As,0.39824,1632,2,17
Cd,0.14928,1632,2,17
Co,0.1672,1632,2,17
Hg,0.9968,1632,2,17
Ni,0.52576,1632,2,17
Tl,0.02944,1632,2,17
Pb,0.0352,1632,2,17
Mo,0.0896,1632,2,17
Sb,0.96912,1632,2,17
Sn,0.09408,1632,2,17
As,0.09648,1633,2,17
Cd,0.02784,1633,2,17
Co,0.52528,1633,2,17
Hg,0.09904,1633,2,17
Ni,0.34544,1633,2,17
Tl,0.0384,1633,2,17
Pb,0.03968,1633,2,17
Mo,0.8928,1633,2,17
Sb,1,1633,2,17
Sn,0.03488,1633,2,17
As,0.00704,1634,3,17
Cd,0.008,1634,3,17
Co,0.02432,1634,3,17
Hg,0.72064,1634,3,17
Ni,0.99568,1634,3,17
Tl,0.03792,1634,3,17
Pb,0.00832,1634,3,17
Mo,0.01936,1634,3,17
Sb,1,1634,3,17
Sn,0.69328,1634,3,17
As,0.01728,1635,2,17
Cd,0.01728,1635,2,17
Co,0.1184,1635,2,17
Hg,0.72192,1635,2,17
Ni,0.25024,1635,2,17
Tl,0.03856,1635,2,17
Pb,0.03248,1635,2,17
Mo,0.03552,1635,2,17
Sb,1,1635,2,17
Sn,0.47232,1635,2,17
As,0.36256,1636,4,17
Cd,0.56576,1636,4,17
Co,0.03616,1636,4,17
Hg,0.69488,1636,4,17
Ni,0.97536,1636,4,17
Tl,0.11472,1636,4,17
Pb,0.08352,1636,4,17
Mo,0.06048,1636,4,17
Sb,0.632,1636,4,17
Sn,0.97472,1636,4,17
As,0.48256,1637,1,17
Cd,0.02496,1637,1,17
Co,0.06304,1637,1,17
Hg,0.87376,1637,1,17
Ni,0.79808,1637,1,17
Tl,0.04992,1637,1,17
Pb,0.0224,1637,1,17
Mo,0.02496,1637,1,17
Sb,0.03312,1637,1,17
Sn,0.03264,1637,1,17
As,0.07728,1638,1,17
Cd,0.0304,1638,1,17
Co,0.03936,1638,1,17
Hg,0.55888,1638,1,17
Ni,0.71104,1638,1,17
Tl,0.1968,1638,1,17
Pb,0.0344,1638,1,17
Mo,0.03328,1638,1,17
Sb,0.55216,1638,1,17
Sn,0.30928,1638,1,17
As,0.2544,1639,2,17
Cd,0.05744,1639,2,17
Co,0.06496,1639,2,17
Hg,0.05744,1639,2,17
Ni,0.28464,1639,2,17
Tl,0.09216,1639,2,17
Pb,0.02336,1639,2,17
Mo,0.05616,1639,2,17
Sb,0.95392,1639,2,17
Sn,0.02416,1639,2,17
As,0.08016,1640,2,17
Cd,0.03552,1640,2,17
Co,0.07184,1640,2,17
Hg,0.98128,1640,2,17
Ni,0.91552,1640,2,17
Tl,0.10144,1640,2,17
Pb,0.1912,1640,2,17
Mo,0.02272,1640,2,17
Sb,0.99312,1640,2,17
Sn,0.17184,1640,2,17
As,0.02464,1641,3,17
Cd,0.25072,1641,3,17
Co,0.13856,1641,3,17
Hg,0.66112,1641,3,17
Ni,0.76976,1641,3,17
Tl,0.02608,1641,3,17
Pb,0.04768,1641,3,17
Mo,0.07584,1641,3,17
Sb,0.9984,1641,3,17
Sn,0.86256,1641,3,17
As,0.0256,1642,4,17
Cd,0.01648,1642,4,17
Co,0.01936,1642,4,17
Hg,0.01856,1642,4,17
Ni,0.3688,1642,4,17
Tl,0.26256,1642,4,17
Pb,0.32752,1642,4,17
Mo,0.01312,1642,4,17
Sb,0.98736,1642,4,17
Sn,0.96752,1642,4,17
As,0.0456,1643,2,17
Cd,0.07344,1643,2,17
Co,0.14496,1643,2,17
Hg,0.76336,1643,2,17
Ni,0.41136,1643,2,17
Tl,0.0496,1643,2,17
Pb,0.06032,1643,2,17
Mo,0.15952,1643,2,17
Sb,1,1643,2,17
Sn,0.56656,1643,2,17
As,0.17248,1644,2,17
Cd,0.19936,1644,2,17
Co,0.32672,1644,2,17
Hg,0.6952,1644,2,17
Ni,0.6632,1644,2,17
Tl,0.63664,1644,2,17
Pb,0.02944,1644,2,17
Mo,0.05904,1644,2,17
Sb,0.39888,1644,2,17
Sn,0.05936,1644,2,17
As,0.01568,1645,2,17
Cd,0.05296,1645,2,17
Co,0.3768,1645,2,17
Hg,1,1645,2,17
Ni,0.41376,1645,2,17
Tl,0.02144,1645,2,17
Pb,0.01216,1645,2,17
Mo,0.0624,1645,2,17
Sb,0.7152,1645,2,17
Sn,0.56832,1645,2,17
As,0.02,1646,2,17
Cd,0.24112,1646,2,17
Co,0.0296,1646,2,17
Hg,0.5816,1646,2,17
Ni,0.96768,1646,2,17
Tl,0.04576,1646,2,17
Pb,0.02832,1646,2,17
Mo,0.01712,1646,2,17
Sb,0.99568,1646,2,17
Sn,0.02064,1646,2,17
As,0.03728,1647,4,17
Cd,0.2472,1647,4,17
Co,0.036,1647,4,17
Hg,1,1647,4,17
Ni,1,1647,4,17
Tl,0.99696,1647,4,17
Pb,0.05984,1647,4,17
Mo,0.04288,1647,4,17
Sb,0.07392,1647,4,17
Sn,0.17312,1647,4,17
As,0.02544,1648,2,17
Cd,0.0352,1648,2,17
Co,0.01856,1648,2,17
Hg,0.09872,1648,2,17
Ni,0.05504,1648,2,17
Tl,0.04576,1648,2,17
Pb,0.03312,1648,2,17
Mo,0.12816,1648,2,17
Sb,0.99808,1648,2,17
Sn,0.02416,1648,2,17
As,0.01776,1649,2,17
Cd,0.01248,1649,2,17
Co,0.01968,1649,2,17
Hg,0.97568,1649,2,17
Ni,0.0552,1649,2,17
Tl,0.01536,1649,2,17
Pb,0.02288,1649,2,17
Mo,0.01616,1649,2,17
