Var1,Var2,PIP,trial,df,case
4,7,1.6e-4,28,2,1
5,7,0.00288,28,2,1
6,7,0,28,2,1
1,8,0,28,2,1
2,8,0.0016,28,2,1
3,8,1.5999999999999999e-4,28,2,1
4,8,0.00208,28,2,1
5,8,0.00624,28,2,1
6,8,0,28,2,1
7,8,0.0011200000000000001,28,2,1
1,9,0,28,2,1
2,9,0.0104,28,2,1
3,9,9.6e-4,28,2,1
4,9,0.01936,28,2,1
5,9,0.00608,28,2,1
6,9,6.4e-4,28,2,1
7,9,9.6e-4,28,2,1
8,9,8e-4,28,2,1
1,10,0,28,2,1
2,10,3.1999999999999997e-4,28,2,1
3,10,0,28,2,1
4,10,8e-4,28,2,1
5,10,0.02784,28,2,1
6,10,4.8e-4,28,2,1
7,10,0,28,2,1
8,10,0,28,2,1
9,10,0.00176,28,2,1
1,2,0,29,3,1
1,3,0,29,3,1
2,3,0,29,3,1
1,4,0,29,3,1
2,4,0.0024,29,3,1
3,4,8e-4,29,3,1
1,5,0.00112,29,3,1
2,5,3.2e-4,29,3,1
3,5,9.6e-4,29,3,1
4,5,0.0312,29,3,1
1,6,0,29,3,1
2,6,0,29,3,1
3,6,0,29,3,1
4,6,0.03296,29,3,1
5,6,3.1999999999999997e-4,29,3,1
1,7,4.8e-4,29,3,1
2,7,4.8e-4,29,3,1
3,7,0,29,3,1
4,7,0.1968,29,3,1
5,7,0.00896,29,3,1
6,7,0.00112,29,3,1
1,8,0,29,3,1
2,8,0,29,3,1
3,8,0,29,3,1
4,8,0.01648,29,3,1
5,8,8e-4,29,3,1
6,8,0,29,3,1
7,8,1.6e-4,29,3,1
1,9,0.00112,29,3,1
2,9,9.6e-4,29,3,1
3,9,0.00176,29,3,1
4,9,0.0012799999999999999,29,3,1
5,9,0.00528,29,3,1
6,9,0.00208,29,3,1
7,9,0.0016,29,3,1
8,9,6.399999999999999e-4,29,3,1
1,10,6.399999999999999e-4,29,3,1
2,10,0,29,3,1
3,10,4.8e-4,29,3,1
4,10,0.00208,29,3,1
5,10,8e-4,29,3,1
6,10,0,29,3,1
7,10,6.4e-4,29,3,1
8,10,6.399999999999999e-4,29,3,1
9,10,0.00592,29,3,1
1,2,0,2,3,1
1,3,1.6e-4,2,3,1
2,3,0,2,3,1
1,4,0,2,3,1
2,4,3.2e-4,2,3,1
3,4,0.0012799999999999999,2,3,1
1,5,0,2,3,1
2,5,9.6e-4,2,3,1
3,5,4.8e-4,2,3,1
4,5,1.5999999999999999e-4,2,3,1
1,6,0,2,3,1
2,6,0,2,3,1
3,6,8e-4,2,3,1
4,6,0,2,3,1
5,6,1.6e-4,2,3,1
1,7,0,2,3,1
2,7,0,2,3,1
3,7,1.6e-4,2,3,1
4,7,1.6e-4,2,3,1
5,7,9.6e-4,2,3,1
6,7,1.6e-4,2,3,1
1,8,6.399999999999999e-4,2,3,1
2,8,0,2,3,1
3,8,0,2,3,1
4,8,1.5999999999999999e-4,2,3,1
5,8,1.5999999999999999e-4,2,3,1
6,8,0,2,3,1
7,8,1.5999999999999999e-4,2,3,1
1,9,0,2,3,1
2,9,1.5999999999999999e-4,2,3,1
3,9,0.0064,2,3,1
4,9,0.0768,2,3,1
5,9,0.01056,2,3,1
6,9,0.00816,2,3,1
7,9,3.1999999999999997e-4,2,3,1
8,9,0.00144,2,3,1
1,10,0,2,3,1
2,10,1.6e-4,2,3,1
3,10,0.01056,2,3,1
4,10,0.23248,2,3,1
5,10,0.00112,2,3,1
6,10,0.00624,2,3,1
7,10,1.5999999999999999e-4,2,3,1
8,10,0.0022400000000000002,2,3,1
9,10,0.02784,2,3,1
1,2,0,30,2,1
1,3,0,30,2,1
2,3,0,30,2,1
1,4,3.1999999999999997e-4,30,2,1
2,4,0,30,2,1
3,4,0.00192,30,2,1
1,5,0,30,2,1
2,5,0,30,2,1
3,5,0.00656,30,2,1
4,5,0.00656,30,2,1
1,6,3.1999999999999997e-4,30,2,1
2,6,0,30,2,1
3,6,0,30,2,1
4,6,0,30,2,1
5,6,1.6e-4,30,2,1
1,7,0,30,2,1
2,7,0,30,2,1
3,7,0,30,2,1
4,7,1.6e-4,30,2,1
5,7,0,30,2,1
6,7,0,30,2,1
1,8,0,30,2,1
2,8,0,30,2,1
3,8,0,30,2,1
4,8,1.6e-4,30,2,1
5,8,0,30,2,1
6,8,0,30,2,1
7,8,0,30,2,1
1,9,4.8e-4,30,2,1
2,9,0,30,2,1
3,9,0,30,2,1
4,9,0.00672,30,2,1
5,9,0.00304,30,2,1
6,9,0.0012799999999999999,30,2,1
7,9,0.0012799999999999999,30,2,1
8,9,0,30,2,1
1,10,0,30,2,1
2,10,0,30,2,1
3,10,0,30,2,1
4,10,8e-4,30,2,1
5,10,1.5999999999999999e-4,30,2,1
6,10,1.5999999999999999e-4,30,2,1
7,10,0,30,2,1
8,10,0,30,2,1
9,10,0,30,2,1
1,2,1.6e-4,31,1,1
1,3,0.00176,31,1,1
2,3,0.00224,31,1,1
1,4,0.00208,31,1,1
2,4,0.0152,31,1,1
3,4,0.04624,31,1,1
1,5,3.1999999999999997e-4,31,1,1
2,5,0,31,1,1
3,5,0.00192,31,1,1
4,5,0.01248,31,1,1
1,6,1.5999999999999999e-4,31,1,1
2,6,0.00192,31,1,1
3,6,0.0016,31,1,1
4,6,0.00944,31,1,1
5,6,9.6e-4,31,1,1
1,7,1.6e-4,31,1,1
2,7,8e-4,31,1,1
3,7,0.0032,31,1,1
4,7,0.00976,31,1,1
5,7,4.8e-4,31,1,1
6,7,1.5999999999999999e-4,31,1,1
1,8,0,31,1,1
2,8,1.6e-4,31,1,1
3,8,0.00208,31,1,1
4,8,0.00528,31,1,1
5,8,0,31,1,1
6,8,0,31,1,1
7,8,8e-4,31,1,1
1,9,3.1999999999999997e-4,31,1,1
2,9,4.8e-4,31,1,1
3,9,0.01536,31,1,1
4,9,0.08656,31,1,1
5,9,0.0016,31,1,1
6,9,3.1999999999999997e-4,31,1,1
7,9,1.6e-4,31,1,1
8,9,8e-4,31,1,1
1,10,0.00176,31,1,1
2,10,3.1999999999999997e-4,31,1,1
3,10,0.01472,31,1,1
4,10,0.00544,31,1,1
5,10,0.00128,31,1,1
6,10,6.4e-4,31,1,1
7,10,9.6e-4,31,1,1
8,10,3.1999999999999997e-4,31,1,1
9,10,3.1999999999999997e-4,31,1,1
1,2,0,32,3,1
1,3,0,32,3,1
2,3,0,32,3,1
1,4,0,32,3,1
2,4,3.1999999999999997e-4,32,3,1
3,4,1.5999999999999999e-4,32,3,1
1,5,1.5999999999999999e-4,32,3,1
2,5,0,32,3,1
3,5,0,32,3,1
4,5,8e-4,32,3,1
1,6,0,32,3,1
2,6,0,32,3,1
3,6,0,32,3,1
4,6,0,32,3,1
5,6,0,32,3,1
1,7,0,32,3,1
2,7,0,32,3,1
3,7,0,32,3,1
4,7,3.1999999999999997e-4,32,3,1
5,7,1.5999999999999999e-4,32,3,1
6,7,0,32,3,1
1,8,0,32,3,1
2,8,0,32,3,1
3,8,1.5999999999999999e-4,32,3,1
4,8,1.5999999999999999e-4,32,3,1
5,8,0,32,3,1
6,8,0,32,3,1
7,8,0,32,3,1
1,9,0,32,3,1
2,9,0,32,3,1
3,9,0,32,3,1
4,9,6.4e-4,32,3,1
5,9,0.00192,32,3,1
6,9,3.2e-4,32,3,1
7,9,0.0024,32,3,1
8,9,0.01536,32,3,1
1,10,0,32,3,1
2,10,0,32,3,1
3,10,0,32,3,1
4,10,0.00176,32,3,1
5,10,6.399999999999999e-4,32,3,1
6,10,0,32,3,1
7,10,1.6e-4,32,3,1
8,10,0,32,3,1
9,10,3.1999999999999997e-4,32,3,1
1,2,0,33,3,1
1,3,1.6e-4,33,3,1
2,3,0,33,3,1
1,4,0.00128,33,3,1
2,4,0,33,3,1
3,4,0.00112,33,3,1
1,5,0.00272,33,3,1
2,5,3.1999999999999997e-4,33,3,1
3,5,4.8e-4,33,3,1
4,5,0.01088,33,3,1
1,6,0,33,3,1
2,6,0,33,3,1
3,6,0,33,3,1
4,6,0,33,3,1
5,6,0.00176,33,3,1
1,7,1.5999999999999999e-4,33,3,1
2,7,0,33,3,1
3,7,0,33,3,1
4,7,0,33,3,1
5,7,0,33,3,1
6,7,0,33,3,1
1,8,0.26048,33,3,1
2,8,0,33,3,1
3,8,0,33,3,1
4,8,9.6e-4,33,3,1
5,8,4.8e-4,33,3,1
6,8,0,33,3,1
7,8,0,33,3,1
1,9,0.0012799999999999999,33,3,1
2,9,0,33,3,1
3,9,0,33,3,1
4,9,3.1999999999999997e-4,33,3,1
5,9,0.05792,33,3,1
6,9,0,33,3,1
7,9,4.8e-4,33,3,1
8,9,3.2e-4,33,3,1
1,10,0.0016,33,3,1
2,10,0,33,3,1
3,10,8e-4,33,3,1
4,10,0.00288,33,3,1
5,10,6.399999999999999e-4,33,3,1
6,10,4.8e-4,33,3,1
7,10,0,33,3,1
8,10,0.00304,33,3,1
9,10,0.02992,33,3,1
1,2,1.6e-4,34,4,1
1,3,6.4e-4,34,4,1
2,3,0,34,4,1
1,4,9.6e-4,34,4,1
2,4,0,34,4,1
3,4,3.2e-4,34,4,1
1,5,3.1999999999999997e-4,34,4,1
2,5,0,34,4,1
3,5,6.399999999999999e-4,34,4,1
4,5,0.0012799999999999999,34,4,1
1,6,0.00464,34,4,1
2,6,0,34,4,1
3,6,0,34,4,1
4,6,1.5999999999999999e-4,34,4,1
5,6,0,34,4,1
1,7,0,34,4,1
2,7,0,34,4,1
3,7,0,34,4,1
4,7,0,34,4,1
5,7,8e-4,34,4,1
6,7,1.6e-4,34,4,1
1,8,3.1999999999999997e-4,34,4,1
2,8,0,34,4,1
3,8,0,34,4,1
4,8,0,34,4,1
5,8,1.6e-4,34,4,1
6,8,0,34,4,1
7,8,0,34,4,1
1,9,0,34,4,1
2,9,0.00192,34,4,1
3,9,0.00704,34,4,1
4,9,8e-4,34,4,1
5,9,0.00208,34,4,1
6,9,0,34,4,1
7,9,0,34,4,1
8,9,0,34,4,1
1,10,0,34,4,1
2,10,0,34,4,1
3,10,0.0088,34,4,1
4,10,3.1999999999999997e-4,34,4,1
5,10,9.6e-4,34,4,1
6,10,0.00208,34,4,1
7,10,0,34,4,1
8,10,0,34,4,1
9,10,0.00192,34,4,1
1,2,3.1999999999999997e-4,35,3,1
1,3,0,35,3,1
2,3,0,35,3,1
1,4,0,35,3,1
2,4,0,35,3,1
3,4,1.6e-4,35,3,1
1,5,0,35,3,1
2,5,0.00512,35,3,1
3,5,0.0016,35,3,1
4,5,0.00512,35,3,1
1,6,0.01184,35,3,1
2,6,0,35,3,1
3,6,0,35,3,1
4,6,3.1999999999999997e-4,35,3,1
5,6,9.6e-4,35,3,1
1,7,0,35,3,1
2,7,1.6e-4,35,3,1
3,7,0,35,3,1
4,7,0,35,3,1
5,7,4.8e-4,35,3,1
6,7,0,35,3,1
1,8,0,35,3,1
2,8,3.1999999999999997e-4,35,3,1
3,8,0,35,3,1
4,8,1.6e-4,35,3,1
5,8,1.5999999999999999e-4,35,3,1
6,8,3.1999999999999997e-4,35,3,1
7,8,0,35,3,1
1,9,1.5999999999999999e-4,35,3,1
2,9,8e-4,35,3,1
3,9,0.00256,35,3,1
4,9,0.0016,35,3,1
5,9,0.00752,35,3,1
6,9,0.00832,35,3,1
7,9,0,35,3,1
8,9,0,35,3,1
1,10,0,35,3,1
2,10,0,35,3,1
3,10,0.0011200000000000001,35,3,1
4,10,0.00848,35,3,1
5,10,0.00576,35,3,1
6,10,0,35,3,1
7,10,0,35,3,1
8,10,1.5999999999999999e-4,35,3,1
9,10,0.00768,35,3,1
1,2,9.6e-4,36,2,1
1,3,6.4e-4,36,2,1
2,3,0,36,2,1
1,4,4.8e-4,36,2,1
2,4,0,36,2,1
3,4,0,36,2,1
1,5,0.00224,36,2,1
2,5,0.00144,36,2,1
3,5,4.8e-4,36,2,1
4,5,0.00144,36,2,1
1,6,4.8e-4,36,2,1
2,6,0,36,2,1
3,6,0,36,2,1
4,6,0.0024,36,2,1
5,6,4.8e-4,36,2,1
1,7,0.00112,36,2,1
2,7,0.0024,36,2,1
3,7,6.399999999999999e-4,36,2,1
4,7,1.6e-4,36,2,1
5,7,8e-4,36,2,1
6,7,6.4e-4,36,2,1
1,8,4.8e-4,36,2,1
2,8,1.6e-4,36,2,1
3,8,0,36,2,1
4,8,0,36,2,1
5,8,8e-4,36,2,1
6,8,1.5999999999999999e-4,36,2,1
7,8,9.6e-4,36,2,1
1,9,0.00432,36,2,1
2,9,0.00128,36,2,1
3,9,0,36,2,1
4,9,4.8e-4,36,2,1
5,9,0.00768,36,2,1
6,9,0.00368,36,2,1
7,9,0.00928,36,2,1
8,9,0.23248,36,2,1
1,10,0.004,36,2,1
2,10,0.00208,36,2,1
3,10,0,36,2,1
4,10,0.00144,36,2,1
5,10,0.00448,36,2,1
6,10,0.00208,36,2,1
7,10,0.00336,36,2,1
8,10,0.0024000000000000002,36,2,1
9,10,0.03184,36,2,1
1,2,0,37,2,1
1,3,0,37,2,1
2,3,0,37,2,1
1,4,0,37,2,1
2,4,0,37,2,1
3,4,0.0016,37,2,1
1,5,0,37,2,1
2,5,0,37,2,1
3,5,0.0016,37,2,1
4,5,3.1999999999999997e-4,37,2,1
1,6,0,37,2,1
2,6,3.1999999999999997e-4,37,2,1
3,6,0,37,2,1
4,6,0.01584,37,2,1
5,6,0.00192,37,2,1
1,7,0,37,2,1
2,7,0,37,2,1
3,7,0,37,2,1
4,7,0,37,2,1
5,7,0,37,2,1
6,7,0,37,2,1
1,8,0,37,2,1
2,8,0,37,2,1
3,8,0,37,2,1
4,8,1.5999999999999999e-4,37,2,1
5,8,0,37,2,1
6,8,0,37,2,1
7,8,0,37,2,1
1,9,0,37,2,1
2,9,0,37,2,1
3,9,0,37,2,1
4,9,0.00368,37,2,1
5,9,6.399999999999999e-4,37,2,1
6,9,0,37,2,1
7,9,1.6e-4,37,2,1
8,9,0,37,2,1
1,10,0,37,2,1
2,10,0,37,2,1
3,10,4.8e-4,37,2,1
4,10,0,37,2,1
5,10,1.6e-4,37,2,1
6,10,0,37,2,1
7,10,0,37,2,1
8,10,0,37,2,1
9,10,0,37,2,1
1,2,0,38,2,1
1,3,0.00272,38,2,1
2,3,0,38,2,1
1,4,6.4e-4,38,2,1
2,4,0.0011200000000000001,38,2,1
3,4,0.0016,38,2,1
1,5,0.06816,38,2,1
2,5,8e-4,38,2,1
3,5,0.00128,38,2,1
4,5,0.0056,38,2,1
1,6,1.6e-4,38,2,1
2,6,1.6e-4,38,2,1
3,6,8e-4,38,2,1
4,6,0.0048,38,2,1
5,6,8e-4,38,2,1
1,7,0,38,2,1
2,7,3.1999999999999997e-4,38,2,1
3,7,0,38,2,1
4,7,6.399999999999999e-4,38,2,1
5,7,0.0064,38,2,1
6,7,3.1999999999999997e-4,38,2,1
1,8,4.8e-4,38,2,1
2,8,9.6e-4,38,2,1
3,8,6.399999999999999e-4,38,2,1
4,8,0.00176,38,2,1
5,8,0.00224,38,2,1
6,8,8e-4,38,2,1
7,8,0,38,2,1
1,9,0.0056,38,2,1
2,9,0.00288,38,2,1
3,9,8e-4,38,2,1
4,9,0.01696,38,2,1
5,9,0.01344,38,2,1
6,9,0.01856,38,2,1
7,9,0.00144,38,2,1
8,9,0.00192,38,2,1
1,10,0.05264,38,2,1
2,10,6.399999999999999e-4,38,2,1
3,10,0.00432,38,2,1
4,10,0.012,38,2,1
5,10,0.04544,38,2,1
6,10,0.00192,38,2,1
7,10,4.8e-4,38,2,1
8,10,0.00352,38,2,1
9,10,0.02096,38,2,1
1,2,0,39,3,1
1,3,0,39,3,1
2,3,0.00176,39,3,1
1,4,0.00128,39,3,1
2,4,4.8e-4,39,3,1
3,4,0.004,39,3,1
1,5,1.5999999999999999e-4,39,3,1
2,5,0,39,3,1
3,5,0.00112,39,3,1
4,5,8e-4,39,3,1
1,6,0,39,3,1
2,6,4.8e-4,39,3,1
3,6,8e-4,39,3,1
4,6,0,39,3,1
5,6,0,39,3,1
1,7,0,39,3,1
2,7,0,39,3,1
3,7,0.05664,39,3,1
4,7,0,39,3,1
5,7,0,39,3,1
6,7,4.8e-4,39,3,1
1,8,6.399999999999999e-4,39,3,1
2,8,0.00112,39,3,1
3,8,0.00256,39,3,1
4,8,0.0024,39,3,1
5,8,0.0048,39,3,1
6,8,0,39,3,1
7,8,0,39,3,1
1,9,0.00704,39,3,1
2,9,9.6e-4,39,3,1
3,9,0.0024,39,3,1
4,9,0.1832,39,3,1
5,9,0.01152,39,3,1
6,9,0.00272,39,3,1
7,9,6.399999999999999e-4,39,3,1
8,9,0.00416,39,3,1
1,10,0,39,3,1
2,10,0.00352,39,3,1
3,10,0.00464,39,3,1
4,10,0.14048,39,3,1
5,10,0.01056,39,3,1
6,10,1.5999999999999999e-4,39,3,1
7,10,9.6e-4,39,3,1
8,10,0.01568,39,3,1
9,10,0.00288,39,3,1
1,2,0,3,3,1
1,3,0,3,3,1
2,3,0,3,3,1
1,4,0,3,3,1
2,4,0.008,3,3,1
3,4,0.00224,3,3,1
1,5,3.1999999999999997e-4,3,3,1
2,5,0,3,3,1
3,5,0.00816,3,3,1
4,5,0.00928,3,3,1
1,6,1.5999999999999999e-4,3,3,1
2,6,0,3,3,1
3,6,0,3,3,1
4,6,0,3,3,1
5,6,0,3,3,1
1,7,0,3,3,1
2,7,0,3,3,1
3,7,0,3,3,1
4,7,0.00144,3,3,1
5,7,3.1999999999999997e-4,3,3,1
6,7,0,3,3,1
1,8,0,3,3,1
2,8,0,3,3,1
3,8,1.6e-4,3,3,1
4,8,8e-4,3,3,1
5,8,8e-4,3,3,1
6,8,0,3,3,1
7,8,0,3,3,1
1,9,0,3,3,1
2,9,0,3,3,1
3,9,6.399999999999999e-4,3,3,1
4,9,0.00352,3,3,1
5,9,0.00208,3,3,1
6,9,0,3,3,1
7,9,0,3,3,1
8,9,3.2e-4,3,3,1
1,10,0,3,3,1
2,10,0,3,3,1
3,10,0,3,3,1
4,10,4.8e-4,3,3,1
5,10,1.6e-4,3,3,1
6,10,0,3,3,1
7,10,0,3,3,1
8,10,0,3,3,1
9,10,0,3,3,1
1,2,0,40,4,1
1,3,0,40,4,1
2,3,0,40,4,1
1,4,0,40,4,1
2,4,0,40,4,1
3,4,0,40,4,1
1,5,0,40,4,1
2,5,0,40,4,1
3,5,0,40,4,1
4,5,0,40,4,1
1,6,0,40,4,1
2,6,0,40,4,1
3,6,0,40,4,1
4,6,0,40,4,1
5,6,0,40,4,1
1,7,0,40,4,1
2,7,0,40,4,1
3,7,0,40,4,1
4,7,0,40,4,1
5,7,0,40,4,1
6,7,0,40,4,1
1,8,0,40,4,1
2,8,0,40,4,1
3,8,0,40,4,1
4,8,0,40,4,1
5,8,0,40,4,1
6,8,0,40,4,1
7,8,0,40,4,1
1,9,0,40,4,1
2,9,0,40,4,1
3,9,0,40,4,1
4,9,0,40,4,1
5,9,0,40,4,1
6,9,0,40,4,1
7,9,0,40,4,1
8,9,0,40,4,1
1,10,0,40,4,1
2,10,0,40,4,1
3,10,0,40,4,1
4,10,0,40,4,1
5,10,0,40,4,1
6,10,0,40,4,1
7,10,0,40,4,1
8,10,0,40,4,1
9,10,3.2e-4,40,4,1
1,2,0,41,3,1
1,3,0,41,3,1
2,3,4.8e-4,41,3,1
1,4,4.8e-4,41,3,1
2,4,1.6e-4,41,3,1
3,4,0,41,3,1
1,5,0,41,3,1
2,5,0,41,3,1
3,5,0,41,3,1
4,5,4.8e-4,41,3,1
1,6,0,41,3,1
2,6,0,41,3,1
3,6,0,41,3,1
4,6,0,41,3,1
5,6,0,41,3,1
1,7,0.00896,41,3,1
2,7,0,41,3,1
3,7,0,41,3,1
4,7,0,41,3,1
5,7,0,41,3,1
6,7,0,41,3,1
1,8,0,41,3,1
2,8,1.5999999999999999e-4,41,3,1
3,8,0,41,3,1
4,8,1.6e-4,41,3,1
5,8,3.1999999999999997e-4,41,3,1
6,8,1.5999999999999999e-4,41,3,1
7,8,3.1999999999999997e-4,41,3,1
1,9,0,41,3,1
2,9,0,41,3,1
3,9,0,41,3,1
4,9,0,41,3,1
5,9,0.01296,41,3,1
6,9,0,41,3,1
7,9,0.0032,41,3,1
8,9,3.1999999999999997e-4,41,3,1
1,10,0,41,3,1
2,10,0,41,3,1
3,10,0,41,3,1
4,10,0,41,3,1
5,10,1.6e-4,41,3,1
6,10,0,41,3,1
7,10,0,41,3,1
8,10,0,41,3,1
9,10,4.8e-4,41,3,1
1,2,0,42,4,1
1,3,0,42,4,1
2,3,0,42,4,1
1,4,0,42,4,1
2,4,1.5999999999999999e-4,42,4,1
3,4,0,42,4,1
1,5,0,42,4,1
2,5,0,42,4,1
3,5,8e-4,42,4,1
4,5,0,42,4,1
1,6,0,42,4,1
2,6,0,42,4,1
3,6,0,42,4,1
4,6,1.5999999999999999e-4,42,4,1
5,6,0,42,4,1
1,7,0.0032,42,4,1
2,7,0,42,4,1
3,7,1.5999999999999999e-4,42,4,1
4,7,3.2e-4,42,4,1
5,7,0,42,4,1
6,7,1.5999999999999999e-4,42,4,1
1,8,0,42,4,1
2,8,0,42,4,1
3,8,4.8e-4,42,4,1
4,8,0,42,4,1
5,8,0,42,4,1
6,8,0,42,4,1
7,8,1.6e-4,42,4,1
1,9,4.8e-4,42,4,1
2,9,0,42,4,1
3,9,0.0024,42,4,1
4,9,1.5999999999999999e-4,42,4,1
5,9,8e-4,42,4,1
6,9,0,42,4,1
7,9,0.00112,42,4,1
8,9,0,42,4,1
1,10,0,42,4,1
2,10,1.6e-4,42,4,1
3,10,0.00128,42,4,1
4,10,0,42,4,1
5,10,0.02928,42,4,1
6,10,6.399999999999999e-4,42,4,1
7,10,0.00288,42,4,1
8,10,0,42,4,1
9,10,1.6e-4,42,4,1
1,2,0,43,3,1
1,3,0,43,3,1
2,3,0,43,3,1
1,4,0.01232,43,3,1
2,4,0,43,3,1
3,4,0,43,3,1
1,5,0,43,3,1
2,5,0,43,3,1
3,5,0,43,3,1
4,5,0.08624,43,3,1
1,6,1.6e-4,43,3,1
2,6,0,43,3,1
3,6,0,43,3,1
4,6,0,43,3,1
5,6,0.00192,43,3,1
1,7,0,43,3,1
2,7,1.6e-4,43,3,1
3,7,0,43,3,1
4,7,1.5999999999999999e-4,43,3,1
5,7,0,43,3,1
6,7,0,43,3,1
1,8,0,43,3,1
2,8,0,43,3,1
3,8,0,43,3,1
4,8,9.6e-4,43,3,1
5,8,3.2e-4,43,3,1
6,8,1.6e-4,43,3,1
7,8,0,43,3,1
1,9,3.1999999999999997e-4,43,3,1
2,9,0,43,3,1
3,9,0,43,3,1
4,9,0.02496,43,3,1
5,9,0.012,43,3,1
6,9,0.00176,43,3,1
7,9,0,43,3,1
8,9,0.0012799999999999999,43,3,1
1,10,0,43,3,1
2,10,1.6e-4,43,3,1
3,10,0,43,3,1
4,10,0.00176,43,3,1
5,10,0.00208,43,3,1
6,10,0,43,3,1
7,10,0,43,3,1
8,10,1.5999999999999999e-4,43,3,1
9,10,0.0022400000000000002,43,3,1
1,2,0,44,3,1
1,3,0,44,3,1
2,3,0,44,3,1
1,4,0,44,3,1
2,4,0,44,3,1
3,4,0,44,3,1
1,5,0,44,3,1
2,5,0,44,3,1
3,5,0,44,3,1
4,5,0,44,3,1
1,6,0,44,3,1
2,6,0,44,3,1
3,6,0,44,3,1
4,6,0,44,3,1
5,6,0,44,3,1
1,7,0,44,3,1
2,7,0,44,3,1
3,7,0,44,3,1
4,7,0,44,3,1
5,7,0,44,3,1
6,7,0,44,3,1
1,8,0,44,3,1
2,8,0,44,3,1
3,8,0,44,3,1
4,8,0,44,3,1
5,8,3.2e-4,44,3,1
6,8,0,44,3,1
7,8,0,44,3,1
1,9,0.00944,44,3,1
2,9,0,44,3,1
3,9,0,44,3,1
4,9,0,44,3,1
5,9,0.00192,44,3,1
6,9,0,44,3,1
7,9,0,44,3,1
8,9,0,44,3,1
1,10,0,44,3,1
2,10,0,44,3,1
3,10,0,44,3,1
4,10,0,44,3,1
5,10,1.6e-4,44,3,1
6,10,0,44,3,1
7,10,0,44,3,1
8,10,0,44,3,1
9,10,0,44,3,1
1,2,0,45,3,1
1,3,0,45,3,1
2,3,0,45,3,1
1,4,1.5999999999999999e-4,45,3,1
2,4,0,45,3,1
3,4,0,45,3,1
1,5,0.0025599999999999998,45,3,1
2,5,6.4e-4,45,3,1
3,5,3.1999999999999997e-4,45,3,1
4,5,3.1999999999999997e-4,45,3,1
1,6,0,45,3,1
2,6,0,45,3,1
3,6,0,45,3,1
4,6,0,45,3,1
5,6,0,45,3,1
1,7,1.5999999999999999e-4,45,3,1
2,7,0,45,3,1
3,7,0,45,3,1
4,7,0,45,3,1
5,7,4.8e-4,45,3,1
6,7,1.6e-4,45,3,1
1,8,0,45,3,1
2,8,0,45,3,1
3,8,0,45,3,1
4,8,0,45,3,1
5,8,0,45,3,1
6,8,0,45,3,1
7,8,0,45,3,1
1,9,0.00176,45,3,1
2,9,3.1999999999999997e-4,45,3,1
3,9,0,45,3,1
4,9,3.2e-4,45,3,1
5,9,0.00384,45,3,1
6,9,1.5999999999999999e-4,45,3,1
7,9,3.1999999999999997e-4,45,3,1
8,9,3.1999999999999997e-4,45,3,1
1,10,0,45,3,1
2,10,0,45,3,1
3,10,0,45,3,1
4,10,0,45,3,1
5,10,0,45,3,1
6,10,0,45,3,1
7,10,1.6e-4,45,3,1
8,10,0,45,3,1
9,10,0,45,3,1
1,2,3.2e-4,46,2,1
1,3,0,46,2,1
2,3,0,46,2,1
1,4,9.6e-4,46,2,1
2,4,0.00368,46,2,1
3,4,0.0011200000000000001,46,2,1
1,5,9.6e-4,46,2,1
2,5,0.00496,46,2,1
3,5,0.0014399999999999999,46,2,1
4,5,0.02848,46,2,1
1,6,1.6e-4,46,2,1
2,6,0,46,2,1
3,6,1.5999999999999999e-4,46,2,1
4,6,0.0016,46,2,1
5,6,0.0024,46,2,1
1,7,1.5999999999999999e-4,46,2,1
2,7,0,46,2,1
3,7,0,46,2,1
4,7,3.1999999999999997e-4,46,2,1
5,7,3.2e-4,46,2,1
6,7,1.6e-4,46,2,1
1,8,0.00112,46,2,1
2,8,1.6e-4,46,2,1
3,8,1.5999999999999999e-4,46,2,1
4,8,0.0232,46,2,1
5,8,0.00192,46,2,1
6,8,1.6e-4,46,2,1
7,8,0,46,2,1
1,9,0.00288,46,2,1
2,9,3.1999999999999997e-4,46,2,1
3,9,0,46,2,1
4,9,0.25984,46,2,1
5,9,0.0504,46,2,1
6,9,0.00928,46,2,1
7,9,0.00112,46,2,1
8,9,8e-4,46,2,1
1,10,1.5999999999999999e-4,46,2,1
2,10,8e-4,46,2,1
3,10,0,46,2,1
4,10,0.00672,46,2,1
5,10,0.00416,46,2,1
6,10,8e-4,46,2,1
7,10,0,46,2,1
8,10,4.8e-4,46,2,1
9,10,4.8e-4,46,2,1
1,2,0,47,4,1
1,3,0,47,4,1
2,3,0,47,4,1
1,4,0,47,4,1
2,4,0,47,4,1
3,4,0,47,4,1
1,5,0,47,4,1
2,5,0,47,4,1
3,5,0,47,4,1
4,5,0,47,4,1
1,6,0,47,4,1
2,6,0,47,4,1
3,6,0,47,4,1
4,6,0,47,4,1
5,6,0,47,4,1
1,7,0,47,4,1
2,7,0,47,4,1
3,7,0,47,4,1
4,7,0,47,4,1
5,7,0,47,4,1
6,7,0,47,4,1
1,8,0,47,4,1
2,8,0,47,4,1
3,8,0,47,4,1
4,8,0,47,4,1
5,8,0,47,4,1
6,8,0,47,4,1
7,8,0,47,4,1
1,9,0,47,4,1
2,9,0,47,4,1
3,9,0,47,4,1
4,9,0,47,4,1
5,9,0,47,4,1
6,9,0,47,4,1
7,9,1.6e-4,47,4,1
8,9,0,47,4,1
